market,reform,tech,firm,unit_code,outcome,theta,se,t,n
DA,DA15,CCGT,IB,ARCOS1,gamma,-8.706075944426482e-06,3.398756907656534e-06,-2.5615471129500054,4312
DA,DA15,CCGT,IB,ARCOS2,gamma,1.456176272992746e-05,1.0309027351737185e-05,1.4125253753908842,4273
DA,DA15,CCGT,IB,ARCOS3,gamma,-2.87582722289831e-06,2.263033028371261e-06,-1.2707844679439284,4018
DA,DA15,CCGT,GN,BES4,gamma,8.773083486685734e-05,0.0011432352044553882,0.07673909491673707,2212
DA,DA15,CCGT,GN,CAMGI10,gamma,0.008098559613594292,0.0017716130997565411,4.571291335962244,2460
DA,DA15,CCGT,GN,CTGN1,gamma,-0.0033451241807980793,0.0013415726218051398,-2.4934350376777075,2219
DA,DA15,CCGT,IB,CTJON2,gamma,-2.762337307949677e-05,2.3864067999053762e-05,-1.1575299349881196,4385
DA,DA15,CCGT,IB,CTN3,gamma,2.170717552763644e-05,1.8128004247689782e-05,1.1974387930984065,4229
DA,DA15,CCGT,IB,CTN4,gamma,-1.2193257709780135e-06,1.7161951217812233e-06,-0.7104820165859033,4225
DA,DA15,CCGT,IB,ESC6,gamma,2.4879148692678996e-06,5.506957012369934e-06,0.45177670057700675,4464
DA,DA15,CCGT,HC,LARES1,gamma,0.0007713945303381223,0.00020821170596124826,3.704856683138132,3945
DA,DA15,CCGT,HC,LARES2,gamma,-3.2888571877149816e-05,0.00011841410225228616,-0.27774201933380666,4746
DA,DA15,CCGT,GN,PALOS1,gamma,0.004471165940906217,0.001122094946295927,3.9846591909763833,2276
DA,DA15,CCGT,GN,PALOS2,gamma,0.0015498833851379235,0.0009169425698859539,1.6902731272806895,2077
DA,DA15,CCGT,GN,PALOS3,gamma,-0.0015600752095586978,0.0020680016606133508,-0.7543877934295243,2019
DA,DA15,CCGT,HC,RIBATE2,gamma,0.00221255188511596,0.0011890007976461333,1.8608497904258365,3697
DA,DA15,CCGT,HC,RIBATE3,gamma,-0.0003831539683780555,0.0009139852914716929,-0.4192124008484902,4312
DA,DA15,CCGT,GN,SAGU1,gamma,0.004701410707513537,0.002499678181773799,1.8808063941164475,2135
DA,DA15,CCGT,GN,SAGU2,gamma,0.005104652516884758,0.0017653441367267498,2.89159060303656,2242
DA,DA15,CCGT,HC,SRI4R,gamma,1.6588613925963558e-05,0.00011610903564530075,0.14287099908950923,4532
DA,DA15,CCGT,HC,SRI5R,gamma,6.308041543400845e-05,9.360199480370067e-05,0.6739216997062812,5409
DA,DA15,CCGT,IB,STC4,gamma,-1.582380184723736e-05,2.644576400839806e-05,-0.5983492041376602,2423
DA,DA15,CCGT,IB,TAPOWER,gamma,5.2308246292997215e-05,2.9812803143563338e-05,1.7545564582138498,4281
DA,DA15,Hydro,HC,ACAVADO,slope,0.0004024238671069824,0.014385104807130709,0.02797503893802015,9034
DA,DA15,Hydro,GE,ACC1EBR,slope,0.5435608670441354,0.38178312131241166,1.4237425299882276,1890
DA,DA15,Hydro,HC,ADOURO,slope,0.02273356491026224,0.015259337148641281,1.4898133967953173,9484
DA,DA15,Hydro,HC,ALIMA,slope,-0.007246050733158538,0.005869271712028501,-1.2345740815352717,9043
DA,DA15,Hydro,HC,DOUSUP,slope,-0.0148207587758451,0.008761318048395838,-1.6916129164559572,7848
DA,DA15,Hydro,IB,DUER,slope,-0.015660587279406002,0.04614717469977745,-0.33936177851168703,7365
DA,DA15,Hydro,GE,EBRFEN,slope,0.6680332582948658,0.2808699975050586,2.3784429245876795,2654
DA,DA15,Hydro,GE,GDLQ,slope,-0.05643321303694293,0.1637570763945389,-0.34461541619721364,2930
DA,DA15,Hydro,GE,GDNA,slope,1.2262367301632864,0.3778531268837017,3.2452734751106247,1320
DA,DA15,Hydro,HC,GUADIA,slope,0.010346220570449649,0.005960933667187071,1.7356711461833745,7776
DA,DA15,Hydro,HC,HCHI,slope,-34.410778869332376,3.9271128513191913,-8.762360587059051,7278
DA,DA15,Hydro,IB,JUCA,slope,-0.47269378666053896,0.14305271942614492,-3.304332756180708,777
DA,DA15,Hydro,HC,MONDEGO,slope,0.00451877590293881,0.010322964156649095,0.43774015237941455,7921
DA,DA15,Hydro,GE,SBEU,slope,0.8282311350596956,0.5707549289666968,1.4511151687452575,3820
DA,DA15,Hydro,IB,SIL,slope,-0.20559021375784425,0.5796659095869852,-0.35467018218188523,7404
DA,DA15,Hydro,IB,TAJO,slope,0.00910597886521991,0.3199575980471875,0.028459955071537188,5162
DA,DA15,Hydro,IB,TAMEGA,slope,-0.4505603338015255,0.27249579712432176,-1.6534579195581673,8485
DA,DA15,Hydro,GE,TEES,slope,1.7260159195679599,0.809025251355603,2.1334512324254984,442
DA,DA15,Hydro,HC,TEMON,slope,-0.022355332978787334,0.02469824297037363,-0.9051385965229715,8542
DA,DA15,Hydro,GE,TERE,slope,1.221718417437753,1.2323331936124406,0.9913864397796738,153
DA,DA15,Hydro,GN,UFGC,slope,0.6764524589712133,0.12097724748982917,5.591567612976847,1398
DA,DA15,Hydro,GN,UFMI,slope,0.03747286365176494,0.029565308571322304,1.267460596981991,4618
DA,DA15,Hydro,GN,UFTA,slope,0.4793958907671687,0.1132138699435596,4.234427204071034,1581
DA,DA15,Hydro,HC,ACAVADO,intercept,12.633813889043608,2.0333795631961804,6.213209829445256,9034
DA,DA15,Hydro,GE,ACC1EBR,intercept,-50.17819538194453,49.97453753881144,-1.0040752321714819,1890
DA,DA15,Hydro,HC,ADOURO,intercept,45.927975429698094,5.775515605511679,7.952186188514181,9484
DA,DA15,Hydro,HC,ALIMA,intercept,5.0608286606166075,2.2851451659067408,2.214663968014689,9043
DA,DA15,Hydro,HC,DOUSUP,intercept,4.587050209241397,1.959299708715265,2.341168218847528,7848
DA,DA15,Hydro,IB,DUER,intercept,4.9733949646195015,2.3877775437919357,2.082855238148127,7365
DA,DA15,Hydro,GE,EBRFEN,intercept,-488.83300340450023,194.56889892254512,-2.5123902438235883,2654
DA,DA15,Hydro,GE,GDLQ,intercept,0.744046331906361,5.464799401337915,0.1361525423466048,2930
DA,DA15,Hydro,GE,GDNA,intercept,-71.0257126236786,27.990540183630127,-2.5374898861443547,1320
DA,DA15,Hydro,HC,GUADIA,intercept,10.337025462598831,2.0005359495117143,5.167128071415995,7776
DA,DA15,Hydro,HC,HCHI,intercept,33.53563927670052,3.421602596381525,9.801149704575785,7278
DA,DA15,Hydro,IB,JUCA,intercept,53.561578234944136,15.275886566636073,3.5062827942129067,777
DA,DA15,Hydro,HC,MONDEGO,intercept,15.806474098046237,2.1402763744472835,7.38524906725104,7921
DA,DA15,Hydro,GE,SBEU,intercept,-145.85475024119296,101.63193965482469,-1.4351270942635102,3820
DA,DA15,Hydro,IB,SIL,intercept,56.36251184170544,42.856474536152014,1.3151457848955885,7404
DA,DA15,Hydro,IB,TAJO,intercept,2.2882917922864863,61.46427612826373,0.037229622415324244,5162
DA,DA15,Hydro,IB,TAMEGA,intercept,400.9595414994719,245.56026667799873,1.6328355842081206,8485
DA,DA15,Hydro,GE,TEES,intercept,-100.94704531891685,48.06104254616797,-2.100392333810612,442
DA,DA15,Hydro,HC,TEMON,intercept,12.187662034996492,2.4773207401353146,4.919694828991254,8542
DA,DA15,Hydro,GE,TERE,intercept,-83.3785061644768,41.33182377428034,-2.0172955981768452,153
DA,DA15,Hydro,GN,UFGC,intercept,-10.397094541276488,4.606906962436884,-2.256849253968178,1398
DA,DA15,Hydro,GN,UFMI,intercept,4.748042098832684,3.571524917673406,1.3294159240881611,4618
DA,DA15,Hydro,GN,UFTA,intercept,5.770782397435823,2.9233378710826763,1.9740388049290307,1581
DA,DA15,Hydro,HC,ACAVADO,gamma,-0.0007127258632241685,0.0004317921829151061,-1.6506224323294343,8528
DA,DA15,Hydro,HC,ADOURO,gamma,-0.0010181027154394185,0.00037764850434576265,-2.69590029809115,9433
DA,DA15,Hydro,HC,ALIMA,gamma,5.337481250785572e-05,0.0001952261479740428,0.273399916259949,8766
DA,DA15,Hydro,HC,DOUSUP,gamma,0.0003356530962458869,0.00032486356274697873,1.0332125074528953,7352
DA,DA15,Hydro,IB,DUER,gamma,0.003419898388448972,0.009517593216802043,0.3593238658710058,7019
DA,DA15,Hydro,GE,EBRFEN,gamma,-0.02681238275049981,0.018424595057433425,-1.4552495002967418,135
DA,DA15,Hydro,GE,GDLQ,gamma,-0.05541817558580098,0.029289043036524576,-1.8921128804615555,1438
DA,DA15,Hydro,HC,GUADIA,gamma,-3.697653764493051e-06,4.648331017216868e-05,-0.07954798724095549,5627
DA,DA15,Hydro,HC,HCHI,gamma,-96.61982115144633,17.024970654962466,-5.675182830537416,6873
DA,DA15,Hydro,HC,MONDEGO,gamma,0.0001339041321320822,0.00014073500758122331,0.9514628551449875,7137
DA,DA15,Hydro,GE,SBEU,gamma,-0.0037633475102096248,0.007901981824889921,-0.4762536277109256,825
DA,DA15,Hydro,IB,SIL,gamma,-0.35968876381543335,0.24943414836626124,-1.4420189303321762,6983
DA,DA15,Hydro,IB,TAJO,gamma,-0.056090165772506355,0.059885353807603375,-0.9366257725170998,3809
DA,DA15,Hydro,IB,TAMEGA,gamma,-0.001243761767025479,0.0011645304749420423,-1.0680371134876312,8377
DA,DA15,Hydro,HC,TEMON,gamma,0.002875132720525782,0.0021834910804392487,1.3167595445122666,8400
DA,DA15,Hydro,GN,UFMI,gamma,-0.0002229317919159833,0.0004499273424960323,-0.49548398343439026,3166
DA,DA15,Hydro_pump,GE,GUIG,slope,-0.010580271591067003,0.18594961928927406,-0.05689859237951822,1181
DA,DA15,Hydro_pump,GE,IPG,slope,0.24189310489697569,0.15712772270746936,1.5394680246675327,1085
DA,DA15,Hydro_pump,GE,MLTG,slope,0.033421007385905366,0.007406941141350962,4.512120016632084,5066
DA,DA15,Hydro_pump,IB,MUEL,slope,0.003111048236021763,0.0006094253180550377,5.104888398714018,8422
DA,DA15,Hydro_pump,GE,SLTG,slope,-0.03618396715561367,0.133140371671571,-0.27177306703688514,2208
DA,DA15,Hydro_pump,GE,TJEG,slope,0.0835998759019132,0.03719672288606859,2.2475064848582167,2369
DA,DA15,Hydro_pump,GN,UFBG,slope,-0.037684601317837796,0.0233991001183834,-1.6105149825070006,1301
DA,DA15,Hydro_pump,GE,GUIG,intercept,12.95583850791445,10.984371468761712,1.179479276056838,1181
DA,DA15,Hydro_pump,GE,IPG,intercept,27.759256554948934,20.038296310298424,1.3853102142562101,1085
DA,DA15,Hydro_pump,GE,MLTG,intercept,-3.9623124933996223,2.246601919518978,-1.763691403881644,5066
DA,DA15,Hydro_pump,IB,MUEL,intercept,2.3466652148317735,1.1679305020776238,2.0092507308074463,8422
DA,DA15,Hydro_pump,GE,SLTG,intercept,-13.444597875205545,30.488794767715227,-0.4409684927736833,2208
DA,DA15,Hydro_pump,GE,TJEG,intercept,-18.623323535156942,10.520785928224383,-1.7701456585287676,2369
DA,DA15,Hydro_pump,GN,UFBG,intercept,10.180951107776764,4.183252541007969,2.4337404945013503,1301
DA,DA15,Hydro_pump,GE,MLTG,gamma,-5.7862404192182636e-05,5.0195511104617494e-05,-1.1527406120357218,3499
DA,DA15,Hydro_pump,IB,MUEL,gamma,-5.447718909247132e-07,5.6710073607301035e-06,-0.09606263160529165,8379
DA,DA15,Hydro_pump,GE,SLTG,gamma,0.00261051454252657,0.0002969712953195267,8.790460841401467,1070
DA,DA15,Hydro_pump,GN,UFBG,gamma,0.0009672256121849125,0.0007978779910315036,1.2122475153556684,629
IDA,DA15,CCGT,IB,ACE3,slope,-0.27165211756938556,0.12492026098755221,-2.1746041468521633,2025
IDA,DA15,CCGT,GN,ACE4,slope,-0.6389824707366909,0.3840561562288264,-1.6637735403360534,19820
IDA,DA15,CCGT,IB,ARCOS1,slope,-0.002197648613182057,0.028117040259597218,-0.07816073786187121,6427
IDA,DA15,CCGT,IB,ARCOS2,slope,-0.03269756462802098,0.025845667905134224,-1.2651081313911656,6582
IDA,DA15,CCGT,GE,BES3,slope,0.12746721830081587,0.11161470539105306,1.1420288917506163,5662
IDA,DA15,CCGT,GN,BES4,slope,0.6614153688524276,0.3357855606445389,1.9697552437419992,13962
IDA,DA15,CCGT,GE,BES5,slope,1.2288092067621363,1.4494815467144349,0.8477577445173411,5025
IDA,DA15,CCGT,GN,CAMGI10,slope,1.4469743820293828,0.796047780840375,1.8176979031357074,13399
