tech_group,firm,year_month,hour_class,quarter,mtu_minutes,n_cells,mw_in_band_mean,mw_at_mcp_mean,mw_below_mean,n_tranches_mean,frac_single_block_mean,vw_price_in_band_mean,p_clear_mean
CCGT,AXPO,2025-05,Critical,1,60,341,6.350146627565983,0.0,0.0,0.017595307917888565,0.017595307917888565,156.60666666666665,24.462052785923753
CCGT,AXPO,2025-05,Dropped,1,60,186,0.0,0.0,0.0,0.0,0.0,,14.963387096774193
CCGT,AXPO,2025-05,Flat,1,60,93,0.0,0.0,0.0,0.0,0.0,,20.22817204301075
CCGT,AXPO,2025-05,Midday,1,60,124,0.0,0.0,0.0,0.0,0.0,,-3.321693548387097
CCGT,AXPO,2025-06,Critical,1,60,319,79.83009404388714,0.0,9.113166144200626,0.23197492163009403,0.15673981191222572,165.1045299347548,85.65887147335424
CCGT,AXPO,2025-06,Dropped,1,60,174,36.96666666666667,0.0,2.074712643678161,0.09770114942528736,0.07471264367816093,154.64116493493108,70.8132183908046
CCGT,AXPO,2025-06,Flat,1,60,87,38.154022988505744,0.0,12.51494252873563,0.10344827586206896,0.034482758620689655,123.58406233528235,97.50425287356323
CCGT,AXPO,2025-06,Midday,1,60,116,0.0,0.0,0.0,0.0,0.0,,21.266810344827583
CCGT,AXPO,2025-07,Critical,1,60,341,59.99208211143695,0.0,4.077712609970675,0.18475073313782991,0.10263929618768329,166.62022856496048,80.11351906158357
CCGT,AXPO,2025-07,Dropped,1,60,186,24.817741935483873,0.0,0.0,0.06451612903225806,0.06451612903225806,162.4925,68.52741935483871
CCGT,AXPO,2025-07,Flat,1,60,93,0.0,0.0,0.0,0.0,0.0,,89.1474193548387
CCGT,AXPO,2025-07,Midday,1,60,124,0.0,0.0,0.0,0.0,0.0,,30.124032258064517
CCGT,AXPO,2025-08,Critical,1,60,341,55.33577712609971,0.0,4.06158357771261,0.17888563049853373,0.13196480938416422,160.4260170323861,81.51686217008798
CCGT,AXPO,2025-08,Dropped,1,60,186,22.696236559139784,0.0,0.0,0.06451612903225806,0.06451612903225806,155.02,66.57876344086021
CCGT,AXPO,2025-08,Flat,1,60,93,0.0,0.0,0.0,0.0,0.0,,91.15322580645162
CCGT,AXPO,2025-08,Midday,1,60,124,0.0,0.0,0.0,0.0,0.0,,18.263709677419353
CCGT,AXPO,2025-09,Critical,1,60,330,41.699393939393936,0.0,13.153939393939394,0.12727272727272726,0.07272727272727272,166.1045381329169,76.50278787878787
CCGT,AXPO,2025-09,Dropped,1,60,180,6.16,0.0,0.0,0.022222222222222223,0.022222222222222223,154.4925,58.402111111111104
CCGT,AXPO,2025-09,Flat,1,60,90,0.0,0.0,0.0,0.0,0.0,,74.88
CCGT,AXPO,2025-09,Midday,1,60,120,0.0,0.0,0.0,0.0,0.0,,12.108166666666667
CCGT,AXPO,2025-10,Critical,1,15,209,181.65263157894736,0.0,50.479425837320576,0.44976076555023925,0.20095693779904306,155.91050976091094,92.76464114832537
CCGT,AXPO,2025-10,Critical,2,15,209,201.76267942583732,0.0,41.6,0.49760765550239233,0.22009569377990432,157.07043777675153,96.34253588516746
CCGT,AXPO,2025-10,Critical,3,15,209,215.23875598086124,0.0,43.875119617224875,0.5215311004784688,0.215311004784689,157.09766595975773,100.09856459330143
CCGT,AXPO,2025-10,Critical,4,15,209,225.29617224880383,1.6880382775119618,44.83827751196173,0.5598086124401914,0.24401913875598086,156.8734268119588,102.06076555023924
CCGT,AXPO,2025-10,Dropped,1,15,114,140.72456140350877,0.0,0.0,0.2631578947368421,0.15789473684210525,157.60144552646182,85.87798245614036
CCGT,AXPO,2025-10,Dropped,2,15,114,112.23245614035088,0.0,0.0,0.21929824561403508,0.14912280701754385,155.64473411479025,80.79394736842106
CCGT,AXPO,2025-10,Dropped,3,15,114,86.62280701754386,0.0,0.0,0.18421052631578946,0.11403508771929824,155.33489298900278,76.785
CCGT,AXPO,2025-10,Dropped,4,15,114,57.91315789473685,0.0,0.0,0.13157894736842105,0.07894736842105263,152.9176232015346,71.94684210526316
CCGT,AXPO,2025-10,Flat,1,15,57,52.45614035087719,0.0,0.0,0.07017543859649122,0.07017543859649122,158.1425,92.13157894736842
CCGT,AXPO,2025-10,Flat,2,15,57,26.3140350877193,0.0,0.0,0.03508771929824561,0.03508771929824561,157.43,90.44333333333334
CCGT,AXPO,2025-10,Flat,3,15,57,26.74035087719298,0.0,0.0,0.05263157894736842,0.05263157894736842,152.35333333333332,89.36824561403509
CCGT,AXPO,2025-10,Flat,4,15,57,13.547368421052632,0.0,0.0,0.03508771929824561,0.03508771929824561,149.05,88.16175438596491
CCGT,AXPO,2025-10,Midday,1,15,76,0.0,0.0,0.0,0.0,0.0,,39.66671052631579
CCGT,AXPO,2025-10,Midday,2,15,76,0.0,0.0,0.0,0.0,0.0,,36.45328947368421
CCGT,AXPO,2025-10,Midday,3,15,76,0.0,0.0,0.0,0.0,0.0,,34.51763157894737
CCGT,AXPO,2025-10,Midday,4,15,76,0.0,0.0,0.0,0.0,0.0,,33.07565789473684
CCGT,AXPO,2025-11,Critical,1,15,176,74.67954545454546,0.0,10.642613636363636,0.2215909090909091,0.21022727272727273,148.84437645290163,83.62136363636364
CCGT,AXPO,2025-11,Critical,2,15,176,72.925,0.0,8.514772727272726,0.23863636363636365,0.23863636363636365,147.18857142857144,86.2303409090909
CCGT,AXPO,2025-11,Critical,3,15,176,76.65170454545455,0.0,8.519318181818182,0.24431818181818182,0.24431818181818182,147.39302325581394,87.76102272727273
CCGT,AXPO,2025-11,Critical,4,15,176,74.88068181818181,0.0,4.2562500000000005,0.22727272727272727,0.22727272727272727,146.34300000000002,88.8940909090909
CCGT,AXPO,2025-11,Dropped,1,15,96,7.877083333333334,0.0,0.0,0.03125,0.03125,139.88666666666666,63.3375
CCGT,AXPO,2025-11,Dropped,2,15,96,7.839583333333334,0.0,0.0,0.020833333333333332,0.020833333333333332,132.29500000000002,59.86625
CCGT,AXPO,2025-11,Dropped,3,15,96,2.3333333333333335,0.0,0.0,0.020833333333333332,0.020833333333333332,132.29500000000002,56.4403125
CCGT,AXPO,2025-11,Dropped,4,15,96,0.16666666666666666,0.0,0.0,0.020833333333333332,0.020833333333333332,132.29500000000002,54.011875
CCGT,AXPO,2025-11,Flat,1,15,48,0.0,0.0,0.0,0.0,0.0,,63.98020833333334
CCGT,AXPO,2025-11,Flat,2,15,48,0.0,0.0,0.0,0.0,0.0,,61.65541666666667
CCGT,AXPO,2025-11,Flat,3,15,48,0.0,0.0,0.0,0.0,0.0,,59.693333333333335
CCGT,AXPO,2025-11,Flat,4,15,48,0.0,0.0,0.0,0.0,0.0,,57.7075
CCGT,AXPO,2025-11,Midday,1,15,64,0.0,0.0,0.0,0.0,0.0,,29.99734375
CCGT,AXPO,2025-11,Midday,2,15,64,0.0,0.0,0.0,0.0,0.0,,29.19140625
CCGT,AXPO,2025-11,Midday,3,15,64,0.0,0.0,0.0,0.0,0.0,,29.14453125
CCGT,AXPO,2025-11,Midday,4,15,64,0.0,0.0,0.0,0.0,0.0,,29.1053125
CCGT,AXPO,2025-12,Critical,1,15,341,95.3950146627566,0.0,17.508797653958943,0.2991202346041056,0.2873900293255132,127.94690826102305,86.14093841642229
CCGT,AXPO,2025-12,Critical,2,15,341,98.28445747800586,0.0,21.882111436950147,0.30498533724340177,0.2932551319648094,128.27272719779464,88.2582697947214
CCGT,AXPO,2025-12,Critical,3,15,341,101.94369501466277,0.0,24.575953079178884,0.31378299120234604,0.3020527859237537,129.19038364994142,89.74029325513196
CCGT,AXPO,2025-12,Critical,4,15,341,100.53695014662756,0.0,21.864516129032257,0.31085043988269795,0.2932551319648094,128.22650373486476,90.93709677419355
CCGT,AXPO,2025-12,Dropped,1,15,186,43.68064516129032,0.0,5.993010752688172,0.14516129032258066,0.14516129032258066,119.81851851851852,78.07467741935484
CCGT,AXPO,2025-12,Dropped,2,15,186,41.12688172043011,0.0,1.996236559139785,0.15591397849462366,0.15591397849462366,120.25413793103448,75.58295698924731
