parent,tech_group,ym,hc,q1_mean_mwh,n_cells,share_cleared
TotalEnergies,Retailer,2025-12-01,critical,-279.8440958498024,1012,0.0
TotalEnergies,CCGT,2025-12-01,critical,407.11259541984737,131,1.0
Repsol,Direct_consumer,2025-12-01,flat,-113.3114695340502,279,0.0
Moeve,Retailer,2025-12-01,critical,-60.165542521994126,682,0.0
Engie,Hydro,2025-12-01,flat,0.8000000000000003,93,0.0
HC,Hybrid_RES,2025-12-01,flat,17.75203488372093,172,0.6569767441860465
Moeve,Solar PV,2025-12-01,critical,0.14368932038834953,103,0.0
HC,Retailer,2025-12-01,critical,-868.49142228739,341,0.0
GN,Retailer,2025-12-01,flat,-63.27553763440859,93,0.0
Moeve,Hydro_RES,2025-12-01,flat,1.1401913875598089,1254,0.0
IB,Retailer,2025-12-01,flat,-154.351875,200,0.0
GN,CCGT,2025-12-01,critical,317.72279005524865,181,0.9668508287292817
TotalEnergies,Wind,2025-12-01,critical,23.76735197368421,304,0.9046052631578947
GE,Nuclear,2025-12-01,critical,892.568779205608,856,1.0
Repsol,Retailer,2025-12-01,flat,-212.26048387096776,93,0.0
Engie,Solar PV,2025-12-01,critical,1.4344696969696962,1122,0.07575757575757576
Moeve,Hydro_RES,2026-01-01,flat,1.103448275862069,348,0.0
IB,Nuclear,2026-01-01,critical,325.54493769470395,321,1.0
Moeve,Cogen,2026-01-01,critical,5.569690860215052,1860,0.3881720430107527
Moeve,Biomass,2026-01-01,critical,1.2126315789473683,285,0.0
GE,Hydro,2026-01-01,flat,99.20016025641024,156,0.9743589743589743
IB,Pump_load,2026-01-01,critical,-358.34285714285716,42,0.0
IB,Wind,2026-01-01,critical,35.787557603686636,434,0.6612903225806451
Moeve,Solar PV,2026-01-01,critical,0.18981481481481483,27,0.0
GN,Hydro,2026-01-01,critical,148.83416666666665,60,0.95
IB,Hydro,2024-01-01,flat,266.21250000000003,144,0.8055555555555556
GE,Pump_load,2024-01-01,flat,-144.96029411764704,136,0.0
HC,Hydro,2024-02-01,flat,0.21481481481481482,54,0.0
IB,Wind,2024-02-01,flat,1329.50625,80,0.9875
Engie,Hydro_RES,2024-02-01,critical,42.51724137931034,319,1.0
TotalEnergies,Retailer,2024-02-01,flat,-204.93371647509576,261,0.0
GE,Solar PV,2024-02-01,critical,0.1192982456140351,57,0.0
HC,Hydro_RES,2024-03-01,critical,1.1811083123425699,397,0.0
HC,Retailer,2024-03-01,critical,-730.7498533724341,341,0.0
GE,Retailer,2024-03-01,flat,-2376.5365591397845,186,0.0
HC,Hydro_RES,2024-04-01,critical,1.119398907103826,366,0.0
IB,Solar PV,2024-05-01,critical,149.68341463414637,410,0.6536585365853659
Repsol,Retailer,2024-06-01,critical,-167.62484848484848,330,0.0
GE,Hydro_pump,2024-06-01,critical,92.40932784636483,729,1.0
HC,Hydro_RES,2024-06-01,flat,1.3580645161290321,93,0.03225806451612903
HC,Cogen,2024-06-01,flat,9.900000000000002,45,1.0
HC,Wind,2024-06-01,flat,141.93916666666664,360,0.9111111111111111
IB,Retailer,2024-06-01,flat,-370.44899328859054,149,0.0
GN,Retailer,2024-07-01,critical,-46.13573487031699,347,0.0
Moeve,Retailer,2024-07-01,flat,-130.5279569892473,186,0.0
IB,Hydro_pump,2024-07-01,critical,906.7282258064515,124,0.9919354838709677
IB,Hydro,2024-08-01,flat,138.66464646464647,99,0.9696969696969697
Engie,Retailer,2024-08-01,critical,-39.790443686006824,293,0.0
GE,Nuclear,2024-08-01,flat,846.9247311827957,279,1.0
HC,Hydro_RES,2024-08-01,flat,3.1999999999999997,174,0.5
IB,Nuclear,2024-09-01,flat,97.96333333333332,270,1.0
GE,Pump_load,2024-09-01,critical,-137.425,200,0.0
Engie,Hydro_RES,2024-09-01,flat,21.790000000000003,90,1.0
GN,Generic,2024-09-01,critical,-1004.3196969696968,330,0.0
GN,Retailer,2024-09-01,flat,-37.2088888888889,90,0.0
TotalEnergies,Retailer,2024-09-01,flat,-190.0537037037037,270,0.0
GN,Pump_load,2024-09-01,flat,-52.0,3,0.0
GE,Nuclear,2024-10-01,flat,870.3483870967742,279,1.0
IB,CCGT,2024-10-01,critical,314.55263157894734,76,1.0
HC,Hydro,2024-10-01,critical,5.53373493975903,332,0.08433734939759036
GN,Retailer,2024-11-01,critical,-41.23137829912025,341,0.0
GN,Cogen,2024-11-01,flat,20.487272727272728,165,1.0
IB,Pump_load,2024-11-01,flat,-322.74929577464786,71,0.0
Moeve,Hydro_RES,2024-12-01,flat,4.685663082437276,279,0.3333333333333333
GN,CCGT,2024-12-01,critical,353.8019079685745,891,0.9955106621773289
GE,CCGT,2024-12-01,flat,323.8079365079365,63,1.0
GN,Hydro_RES,2025-01-01,flat,4.366666666666665,30,0.06666666666666667
TotalEnergies,Wind,2025-02-01,flat,7.126470588235295,68,0.5
Engie,Hydro,2025-02-01,critical,0.10000000000000005,112,0.0
Engie,Retailer,2025-02-01,flat,-17.05,162,0.0
HC,Hydro_RES,2025-02-01,critical,1.1186813186813203,364,0.0
Repsol,Direct_consumer,2025-02-01,flat,-121.2577380952381,168,0.0
HC,Cogen,2025-03-01,critical,9.796907216494848,97,0.979381443298969
IB,Cogen,2025-03-01,critical,61.05028901734104,346,0.9104046242774566
IB,Hybrid_RES,2025-03-01,critical,31.73778501628664,307,0.9446254071661238
Repsol,Cogen,2025-03-01,flat,41.59623655913978,372,0.9919354838709677
TotalEnergies,Wind,2025-03-01,critical,17.636636636636638,333,0.8018018018018018
GN,Hydro,2025-03-01,critical,98.9021505376344,93,0.8172043010752689
IB,Hydro_pump,2025-03-01,critical,554.8646408839779,181,1.0
IB,Nuclear,2025-04-01,flat,760.6100628930817,159,1.0
GE,Hydro_pump,2025-04-01,flat,76.4390243902439,123,1.0
IB,Pump_load,2025-04-01,flat,-431.9366666666667,90,0.0
IB,Cogen,2025-05-01,flat,47.02571428571429,35,0.7142857142857143
HC,Retailer,2025-05-01,critical,-884.2275659824046,341,0.0
HC,Cogen,2025-05-01,flat,6.566666666666666,36,0.3333333333333333
IB,Hydro_pump,2025-06-01,flat,890.9375,40,1.0
GE,Nuclear,2025-06-01,critical,486.7861157024793,605,1.0
IB,Pump_load,2025-06-01,critical,-619.6264462809917,242,0.0
Moeve,Retailer,2025-06-01,flat,-61.959999999999994,180,0.0
Engie,Cogen,2025-06-01,flat,8.177777777777782,234,0.6153846153846154
GN,Pump_load,2025-06-01,critical,-119.81181102362206,127,0.0
Engie,Retailer,2025-06-01,critical,-35.597549019607854,408,0.0
GN,CCGT,2025-06-01,critical,295.62139737991265,229,0.9606986899563319
GE,CCGT,2025-06-01,flat,329.0755555555555,90,1.0
Moeve,Hydro_RES,2025-07-01,flat,4.74516129032258,279,0.3333333333333333
HC,Hybrid_RES,2025-07-01,flat,18.84354838709677,186,0.8602150537634409
GN,Wind,2025-08-01,flat,18.292561983471074,363,0.7575757575757576
HC,Cogen,2025-08-01,flat,9.900000000000004,66,1.0
HC,Hydro_RES,2025-08-01,flat,1.1032258064516127,93,0.0
GE,Hydro_pump,2025-09-01,flat,71.6050505050505,99,1.0
GN,Hydro_pump,2025-09-01,critical,78.20797101449276,138,1.0
IB,Pump_load,2025-10-01,flat,-455.3179347826087,46,0.0
GE,Hydro_pump,2025-10-01,flat,83.82090163934426,61,1.0
Moeve,Solar PV,2025-10-01,critical,0.4423713235294118,272,0.0
GN,Retailer,2025-11-01,critical,-65.39286723163842,354,0.0
GN,Cogen,2025-11-01,critical,19.709360554699554,649,0.9938366718027735
Engie,Hydro_RES,2025-11-01,flat,19.163333333333334,90,1.0
HC,Hydro,2025-12-01,critical,5.557246376811595,138,0.21739130434782608
IB,Hydro_pump,2025-12-01,critical,769.124358974359,156,0.9935897435897436
IB,Hybrid_RES,2025-12-01,critical,10.976948051948051,154,0.35064935064935066
Engie,Generic,2025-12-01,flat,-154.50472222222226,90,0.0
GN,Generic,2026-01-01,critical,-1467.7602272727274,88,0.0
GE,Retailer,2026-01-01,critical,-1452.5069128787877,264,0.0
IB,Retailer,2026-01-01,critical,-112.751875,200,0.0
IB,Wind,2024-01-01,flat,869.7101265822786,79,0.9873417721518988
HC,Retailer,2024-01-01,flat,-638.4290322580646,93,0.0
IB,Pump_load,2024-01-01,critical,-509.0250000000001,140,0.0
IB,Cogen,2024-01-01,flat,59.23652968036531,219,0.9497716894977168
GN,Cogen,2024-02-01,flat,31.131521739130438,92,1.0
IB,Hydro,2024-02-01,flat,323.8318181818182,132,0.9242424242424242
IB,Cogen,2024-02-01,flat,54.45679611650486,206,0.970873786407767
Moeve,Solar PV,2024-02-01,critical,0.7155844155844157,154,0.0
Engie,Hydro,2024-03-01,critical,0.10000000000000005,122,0.0
IB,CCGT,2024-03-01,critical,346.7152941176471,85,1.0
HC,Hybrid_RES,2024-03-01,flat,11.275268817204303,93,0.6881720430107527
Engie,Hydro_RES,2024-04-01,flat,38.97931034482759,87,1.0
GE,Nuclear,2024-05-01,flat,906.9890909090908,110,1.0
Engie,Generic,2024-05-01,critical,-83.14985337243402,341,0.06451612903225806
IB,Wind,2024-05-01,critical,940.8459627329194,161,0.9627329192546584
HC,Direct_consumer,2024-06-01,flat,-1.3800000000000001,180,0.0
Engie,CCGT,2024-07-01,critical,101.57692307692308,78,0.9230769230769231
HC,Retailer,2024-07-01,flat,-833.7612903225805,93,0.0
Moeve,Retailer,2024-08-01,flat,-110.76451612903224,186,0.0
GN,Cogen,2024-08-01,flat,21.38913043478261,184,1.0
GN,Wind,2024-09-01,flat,28.933611111111116,360,0.8861111111111111
HC,Coal,2024-11-01,flat,171.6,25,1.0
IB,Retailer,2024-12-01,flat,-476.6802259887006,177,0.0
Moeve,Retailer,2024-12-01,flat,-96.45555555555555,180,0.0
HC,Hydro,2024-12-01,flat,0.6333333333333331,93,0.0
IB,Hybrid_RES,2025-01-01,critical,40.305000000000014,280,0.8928571428571429
HC,Hydro,2025-01-01,critical,29.52064896755161,339,0.35988200589970504
HC,Cogen,2025-02-01,critical,9.536363636363639,55,0.9272727272727272
IB,Direct_consumer,2025-02-01,flat,-16.458333333333332,84,0.0
IB,CCGT,2025-02-01,flat,38.5,36,1.0
IB,Pump_load,2025-03-01,critical,-493.8921641791045,268,0.0
IB,Hydro,2025-04-01,flat,168.45846153846153,65,0.9538461538461539
GE,CCGT,2025-04-01,critical,335.01666666666665,6,1.0
Engie,Hydro_RES,2025-04-01,flat,52.333333333333336,90,1.0
IB,Hydro_pump,2025-04-01,flat,486.32249999999993,40,0.975
IB,Retailer,2025-07-01,flat,-294.9337748344371,151,0.0
Engie,Cogen,2025-08-01,flat,12.16481481481482,162,0.8333333333333334
GN,Hydro_pump,2025-08-01,flat,43.05,8,1.0
Repsol,Direct_consumer,2025-09-01,flat,-162.69166666666663,180,0.0
HC,Hydro,2025-09-01,flat,32.768421052631574,57,0.6140350877192983
TotalEnergies,CCGT,2025-09-01,critical,390.9162162162162,74,1.0
TotalEnergies,Retailer,2025-11-01,flat,-191.3730555555555,270,0.0
GN,Cogen,2025-12-01,flat,22.34032738095238,168,1.0
HC,Cogen,2025-12-01,flat,9.9,58,1.0
Engie,Hydro_RES,2025-12-01,flat,27.79032258064516,93,1.0
IB,CCGT,2025-12-01,critical,329.32758620689657,87,1.0
Engie,Cogen,2026-01-01,flat,10.370000000000001,60,0.6
Engie,Hydro,2026-01-01,critical,0.7977272727272731,88,0.0
GE,Pump_load,2026-01-01,flat,-104.30147058823529,17,0.0
HC,Hydro,2026-01-01,critical,2.799350649350649,77,0.09090909090909091
Repsol,Direct_consumer,2026-01-01,critical,-88.00435606060606,264,0.0
Engie,Hydro,2024-02-01,critical,0.10000000000000006,116,0.0
GN,Solar PV,2024-03-01,critical,16.98277511961723,209,0.5215311004784688
HC,Hydro,2024-03-01,flat,0.16129032258064516,31,0.0
IB,Retailer,2024-04-01,flat,-822.1965909090908,176,0.0
GN,CCGT,2024-06-01,critical,247.1578947368421,19,0.9473684210526315
IB,CCGT,2024-06-01,critical,335.61764705882354,68,1.0
IB,Hybrid_RES_storage,2024-09-01,flat,9.722033898305087,59,0.559322033898305
GN,Hydro,2024-09-01,critical,127.915873015873,63,0.9365079365079365
GE,Nuclear,2024-09-01,flat,850.8740740740741,270,1.0
IB,Hydro_RES,2024-10-01,critical,12.658333333333331,72,0.9722222222222222
IB,Retailer,2024-11-01,flat,-213.97279999999998,125,0.0
Repsol,Retailer,2024-12-01,flat,-151.2774193548387,93,0.0
HC,Direct_consumer,2025-02-01,flat,-2.5081632653061225,147,0.0
HC,Hybrid_RES,2025-03-01,flat,18.111290322580647,186,0.8118279569892473
IB,Wind,2025-03-01,flat,829.3236842105263,152,0.8421052631578947
IB,Hybrid_RES,2025-04-01,critical,20.656540084388183,237,0.8438818565400844
Repsol,Direct_consumer,2025-07-01,flat,-165.14569892473116,186,0.0
TotalEnergies,CCGT,2025-07-01,flat,383.2287671232877,73,1.0
HC,Cogen,2025-07-01,flat,8.536363636363639,66,0.7272727272727273
TotalEnergies,Retailer,2025-08-01,flat,-202.57275985663074,279,0.0
GN,CCGT,2025-09-01,critical,297.64955357142856,224,0.9464285714285714
HC,Hydro,2025-10-01,flat,11.021249999999998,60,0.55
HC,Cogen,2025-10-01,flat,9.682608695652176,69,0.9565217391304348
HC,Hydro,2025-11-01,critical,25.302777777777777,45,0.9555555555555556
GE,Pump_load,2025-12-01,critical,-95.87378048780488,123,0.0
HC,Hydro_RES,2025-12-01,flat,1.2483870967741932,93,0.0
TotalEnergies,Wind,2026-01-01,flat,14.839705882352943,17,0.7058823529411765
Repsol,Cogen,2026-01-01,flat,32.25090909090909,165,0.8545454545454545
HC,Cogen,2024-02-01,critical,6.173232323232323,198,0.25757575757575757
HC,Hydro,2024-04-01,critical,6.652127659574467,188,0.13829787234042554
IB,Hydro,2024-06-01,critical,171.47030812324937,357,0.6918767507002801
Engie,Retailer,2024-07-01,flat,-48.63333333333333,90,0.0
Engie,Hydro,2024-08-01,critical,0.10000000000000005,124,0.0
Repsol,Retailer,2024-10-01,flat,-114.66666666666667,93,0.0
IB,Hybrid_RES,2024-10-01,flat,24.284210526315793,76,0.6842105263157895
IB,Wind,2024-10-01,flat,364.02797202797206,143,0.8881118881118881
GN,Generic,2024-11-01,flat,-817.3088888888889,90,0.0
TotalEnergies,Wind,2025-01-01,flat,20.797777777777775,90,0.8222222222222222
IB,Retailer,2025-02-01,flat,-192.0904761904762,84,0.0
HC,Hydro_RES,2025-03-01,flat,0.9119999999999999,75,0.0
Engie,Cogen,2025-03-01,flat,10.59868421052632,228,0.8421052631578947
GE,Solar PV,2025-03-01,critical,0.45999999999999996,110,0.0
GN,Solar PV,2025-03-01,critical,5.268141592920353,113,0.24778761061946902
GN,Solar PV,2025-04-01,critical,5.561946902654866,113,0.07964601769911504
HC,Retailer,2025-04-01,flat,-827.1400000000001,90,0.0
GN,Solar PV,2025-05-01,critical,0.26375000000000004,80,0.0
HC,Hydro,2025-05-01,flat,1.8741176470588237,85,0.047058823529411764
HC,CCGT,2025-07-01,critical,265.6363636363636,11,1.0
IB,Hybrid_RES,2025-07-01,critical,31.453030303030296,66,0.6515151515151515
GN,Generic,2025-07-01,flat,-1214.9118279569893,93,0.0
IB,Retailer,2025-08-01,flat,-230.7524137931035,145,0.0
HC,Hydro_RES,2025-09-01,flat,1.1218750000000002,96,0.0
HC,Cogen,2025-11-01,critical,9.644897959183664,196,0.9489795918367347
GN,CCGT,2025-11-01,critical,308.73552631578946,95,0.9789473684210527
TotalEnergies,Retailer,2026-01-01,flat,-201.971875,72,0.0
GN,Pump_load,2026-01-01,critical,-112.67307692307692,26,0.0
IB,Hydro_pump,2024-02-01,critical,843.6721518987341,158,0.9873417721518988
GE,Solar PV,2024-04-01,critical,0.15241935483870972,124,0.0
GE,Pump_load,2024-04-01,critical,-90.20071428571428,140,0.0
IB,Pump_load,2024-06-01,flat,-370.20000000000005,26,0.0
GN,Hydro,2024-07-01,critical,21.915,20,0.5
IB,Hybrid_RES_storage,2024-08-01,flat,3.392857142857143,28,0.32142857142857145
Moeve,Solar PV,2024-09-01,critical,1.1133620689655175,232,0.0
GN,Hydro,2024-10-01,critical,75.99716312056736,141,0.7730496453900709
HC,Retailer,2025-03-01,flat,-817.568817204301,93,0.0
Engie,Retailer,2025-03-01,flat,-22.667039106145253,179,0.0
Engie,Generic,2025-04-01,flat,-126.82222222222222,90,0.0
HC,Coal,2024-02-01,flat,170.5,4,1.0
Repsol,Retailer,2024-07-01,flat,-160.5258064516129,93,0.0
IB,Pump_load,2024-08-01,critical,-621.8005617977527,178,0.0
GN,Retailer,2024-08-01,flat,-42.14516129032259,93,0.0
IB,Hydro_RES,2024-08-01,critical,23.966666666666665,18,0.9444444444444444
HC,Retailer,2025-01-01,flat,-670.5634408602151,93,0.0
HC,Coal,2025-01-01,critical,310.5083333333333,96,1.0
GN,Pump_load,2025-03-01,critical,-52.0,11,0.0
GN,Hydro,2025-05-01,flat,0.10909090909090909,11,0.0
GN,Pump_load,2025-07-01,critical,-144.87264957264955,117,0.0
GE,Solar PV,2025-10-01,critical,0.086,25,0.0
GN,Hydro_RES,2025-12-01,flat,1.7666666666666666,36,0.0
IB,Hybrid_RES,2024-03-01,flat,18.63529411764706,51,0.7058823529411765
IB,Hybrid_RES_storage,2024-05-01,flat,10.692682926829269,41,0.6341463414634146
Moeve,Retailer,2024-09-01,flat,-109.36,180,0.0
IB,Hydro_RES,2024-12-01,flat,14.663636363636364,11,0.45454545454545453
GE,CCGT,2025-01-01,flat,100.875,4,1.0
IB,Hydro,2025-05-01,flat,294.45000000000005,30,1.0
TotalEnergies,CCGT,2025-08-01,flat,386.9833333333333,42,1.0
IB,Storage_sell,2025-09-01,critical,3.3785714285714286,14,0.0
IB,Hydro_pump,2024-05-01,flat,499.784375,32,0.71875
HC,Coal,2024-10-01,flat,170.5,22,1.0
GN,Hydro_RES,2025-04-01,critical,1.5790697674418606,43,0.0
Engie,Hydro,2025-06-01,flat,0.7999999999999999,39,0.0
GN,Hydro,2024-03-01,flat,0.1,10,0.0
GE,Pump_load,2024-05-01,flat,-68.2375,8,0.0
HC,CCGT,2024-12-01,flat,307.8509803921568,51,1.0
IB,Hydro_RES,2025-01-01,flat,5.229545454545455,44,0.5
GE,Hydro_pump,2025-02-01,flat,91.7,25,1.0
IB,Hybrid_RES,2025-06-01,flat,0.9857142857142858,14,0.0
GN,Hydro,2024-05-01,critical,0.2518518518518519,27,0.0
GN,Pump_load,2024-10-01,flat,-88.0,13,0.0
HC,Pump_load,2025-10-01,flat,-53.0,1,0.0
HC,CCGT,2025-10-01,critical,311.70454545454544,33,1.0
HC,Hydro_RES,2024-11-01,flat,1.0633333333333337,90,0.0
GN,Hydro,2025-04-01,critical,75.76750000000001,40,0.75
GN,Hydro_RES,2025-07-01,flat,1.8711864406779661,59,0.1016949152542373
GN,CCGT,2024-01-01,flat,306.18333333333334,18,1.0
HC,Solar PV,2024-01-01,critical,0.6297872340425531,47,0.0
GN,Hydro,2024-02-01,flat,51.905882352941184,34,0.7647058823529411
HC,Cogen,2024-03-01,flat,9.396666666666668,30,0.9
GN,Pump_load,2024-01-01,flat,-91.33636363636364,11,0.0
GN,Hydro_RES,2024-04-01,flat,38.36,10,0.8
IB,Cogen,2024-09-01,flat,51.089999999999996,40,1.0
HC,CCGT,2025-09-01,critical,158.25454545454545,22,1.0
HC,CCGT,2025-01-01,flat,244.46666666666667,15,1.0
IB,Hydro_RES,2024-11-01,flat,8.841666666666667,12,0.5
GE,CCGT,2024-02-01,critical,298.56666666666666,36,1.0
HC,Cogen,2024-04-01,flat,9.9,6,1.0
IB,Hybrid_RES,2024-07-01,flat,15.81111111111111,27,0.4444444444444444
Engie,CCGT,2024-12-01,critical,289.88,10,1.0
GE,Hydro_pump,2025-03-01,flat,49.0,31,1.0
IB,Hybrid_RES_storage,2025-08-01,flat,0.3785714285714286,14,0.0
HC,Solar PV,2025-03-01,flat,5.0,3,1.0
GN,Hydro_RES,2024-05-01,critical,0.9090909090909091,11,0.0
GN,Hydro,2024-04-01,flat,8.227272727272727,11,0.36363636363636365
IB,Hydro_RES,2025-07-01,critical,0.8,1,0.0
GE,Pump_load,2025-08-01,flat,-75.0,3,0.0
IB,Hydro_RES,2025-12-01,flat,22.820833333333336,6,0.5
GN,Pump_load,2024-03-01,flat,-47.75,24,0.0
IB,Pump_load,2025-07-01,flat,-333.02000000000004,15,0.0
IB,Storage_buy,2024-06-01,critical,-5.125,4,0.0
TotalEnergies,CCGT,2024-10-01,flat,289.7,6,1.0
GE,Solar PV,2026-01-01,critical,0.08125,8,0.0
GN,Hydro_RES,2024-03-01,critical,9.542857142857143,7,0.5714285714285714
GE,Pump_load,2024-06-01,flat,-80.475,4,0.0
HC,Pump_load,2024-06-01,critical,-53.03333333333333,3,0.0
HC,Pump_load,2025-09-01,critical,-42.3,4,0.0
TotalEnergies,CCGT,2024-02-01,flat,235.33333333333334,6,1.0
GN,Hydro,2025-06-01,flat,29.428571428571427,7,1.0
IB,Cogen,2024-07-01,flat,47.7,2,1.0
GN,Pump_load,2024-08-01,flat,-58.625,4,0.0
IB,CCGT,2025-11-01,flat,298.8285714285715,7,1.0
HC,Cogen,2024-10-01,flat,9.899999999999999,9,1.0
HC,CCGT,2024-08-01,flat,371.0,3,1.0
IB,CCGT,2026-01-01,flat,271.55,1,1.0
IB,CCGT,2025-03-01,flat,170.0,1,1.0
IB,Storage_buy,2024-01-01,flat,-5.3,1,0.0
IB,Storage_sell,2024-06-01,flat,4.2,1,0.0
