regime,day_type,hour_class,tech,share_pct_q_at,n_obs
DA60/ID15 post-blk (Apr28-Sep),weekend,Critical,Hybrid_RES,1.51732128863443,55
DA60/ID15 post-blk (Apr28-Sep),weekend,Critical,Hydro,8.501085308197794,81
DA60/ID15 post-blk (Apr28-Sep),weekend,Critical,Hydro_RES,0.9253175593562389,314
DA60/ID15 post-blk (Apr28-Sep),weekend,Critical,Hydro_pump,4.602128796300648,42
DA60/ID15 post-blk (Apr28-Sep),weekend,Critical,Import,0.297344711724302,1
DA60/ID15 post-blk (Apr28-Sep),weekend,Critical,Nuclear,7.539319042243091,8
DA60/ID15 post-blk (Apr28-Sep),weekend,Critical,Solar PV,36.46136772812334,1836
DA60/ID15 post-blk (Apr28-Sep),weekend,Critical,Solar Thermal,1.6030716667897609,45
DA60/ID15 post-blk (Apr28-Sep),weekend,Critical,Wind,29.369024929956133,1040
DA60/ID15 post-blk (Apr28-Sep),weekend,Critical,_unmapped_,2.678884017338074,327
DA60/ID15 post-blk (Apr28-Sep),weekend,Flat,CCGT,34.330138936997265,12
DA60/ID15 post-blk (Apr28-Sep),weekend,Flat,Hydro,33.99819112496631,18
DA60/ID15 post-blk (Apr28-Sep),weekend,Flat,Hydro_RES,0.18569834122310738,6
DA60/ID15 post-blk (Apr28-Sep),weekend,Flat,Hydro_pump,19.237578416657044,19
DA60/ID15 post-blk (Apr28-Sep),weekend,Flat,Nuclear,9.59281068390871,1
DA60/ID15 post-blk (Apr28-Sep),weekend,Flat,Solar PV,0.07889774083054303,2
DA60/ID15 post-blk (Apr28-Sep),weekend,Flat,Wind,2.5766847554170034,15
DA60/ID15 post-blk (Apr28-Sep),weekend,Midday,Biomass,0.6807519651040058,102
DA60/ID15 post-blk (Apr28-Sep),weekend,Midday,Cogen,2.640626067051691,338
DA60/ID15 post-blk (Apr28-Sep),weekend,Midday,Hybrid_RES,1.6006963984547145,57
DA60/ID15 post-blk (Apr28-Sep),weekend,Midday,Hydro,1.7845642625532825,46
DA60/ID15 post-blk (Apr28-Sep),weekend,Midday,Hydro_RES,0.7812006995104637,314
DA60/ID15 post-blk (Apr28-Sep),weekend,Midday,Nuclear,1.8015074225736487,2
DA60/ID15 post-blk (Apr28-Sep),weekend,Midday,Solar PV,72.97712932731332,2964
DA60/ID15 post-blk (Apr28-Sep),weekend,Midday,Solar Thermal,0.4256536731647143,14
DA60/ID15 post-blk (Apr28-Sep),weekend,Midday,Wind,13.533003287491713,918
DA60/ID15 post-blk (Apr28-Sep),weekend,Midday,_unmapped_,3.774866896782441,335
DA60/ID15 post-blk (Apr28-Sep),weekend,Dropped,Biomass,0.9491538825203807,87
DA60/ID15 post-blk (Apr28-Sep),weekend,Dropped,CCGT,2.689983148482787,8
DA60/ID15 post-blk (Apr28-Sep),weekend,Dropped,Cogen,3.3536660698077805,232
DA60/ID15 post-blk (Apr28-Sep),weekend,Dropped,Hybrid_RES,1.962221632867542,39
DA60/ID15 post-blk (Apr28-Sep),weekend,Dropped,Hydro,7.089497534868475,58
DA60/ID15 post-blk (Apr28-Sep),weekend,Dropped,Hydro_RES,1.364099844004039,239
DA60/ID15 post-blk (Apr28-Sep),weekend,Dropped,Hydro_pump,4.625189641341071,21
DA60/ID15 post-blk (Apr28-Sep),weekend,Dropped,Solar PV,53.411073242327454,1437
DA60/ID15 post-blk (Apr28-Sep),weekend,Dropped,Solar Thermal,0.09768279283835228,4
DA60/ID15 post-blk (Apr28-Sep),weekend,Dropped,Wind,20.372710096249673,632
DA60/ID15 post-blk (Apr28-Sep),weekend,Dropped,_unmapped_,4.084722114692448,231
DA15/ID15 (Oct-Dec 2025),weekday,Critical,Biomass,0.11127339644595116,34
DA15/ID15 (Oct-Dec 2025),weekday,Critical,CCGT,3.462372507375422,52
DA15/ID15 (Oct-Dec 2025),weekday,Critical,Cogen,0.3648628428370752,113
DA15/ID15 (Oct-Dec 2025),weekday,Critical,Hybrid_RES,0.4768062246103476,24
DA15/ID15 (Oct-Dec 2025),weekday,Critical,Hydro,26.44415337304113,380
DA15/ID15 (Oct-Dec 2025),weekday,Critical,Hydro_RES,0.4778112026013297,125
DA15/ID15 (Oct-Dec 2025),weekday,Critical,Hydro_pump,29.886537984818133,474
DA15/ID15 (Oct-Dec 2025),weekday,Critical,Import,0.5806539503451541,5
DA15/ID15 (Oct-Dec 2025),weekday,Critical,Nuclear,3.5252394639224067,7
DA15/ID15 (Oct-Dec 2025),weekday,Critical,Solar PV,3.703567225211101,396
DA15/ID15 (Oct-Dec 2025),weekday,Critical,Wind,29.597885972963862,450
DA15/ID15 (Oct-Dec 2025),weekday,Critical,_unmapped_,1.3688358558280906,176
DA15/ID15 (Oct-Dec 2025),weekday,Flat,Biomass,0.32281304007212114,29
DA15/ID15 (Oct-Dec 2025),weekday,Flat,CCGT,2.333898912277525,22
DA15/ID15 (Oct-Dec 2025),weekday,Flat,Cogen,0.9117500009841862,83
DA15/ID15 (Oct-Dec 2025),weekday,Flat,Hybrid_RES,0.9871386560741999,11
DA15/ID15 (Oct-Dec 2025),weekday,Flat,Hydro,18.924717637008555,68
DA15/ID15 (Oct-Dec 2025),weekday,Flat,Hydro_RES,1.1280741052764185,73
DA15/ID15 (Oct-Dec 2025),weekday,Flat,Hydro_pump,11.275426447836171,54
DA15/ID15 (Oct-Dec 2025),weekday,Flat,Import,3.8186420593897266,9
DA15/ID15 (Oct-Dec 2025),weekday,Flat,Wind,58.81338650562758,275
DA15/ID15 (Oct-Dec 2025),weekday,Flat,_unmapped_,1.4841526354535326,62
DA15/ID15 (Oct-Dec 2025),weekday,Midday,Biomass,0.2968940268279267,68
DA15/ID15 (Oct-Dec 2025),weekday,Midday,CCGT,0.6222120480855137,10
DA15/ID15 (Oct-Dec 2025),weekday,Midday,Cogen,0.8688712749147123,235
DA15/ID15 (Oct-Dec 2025),weekday,Midday,Hybrid_RES,1.4967426865443862,67
DA15/ID15 (Oct-Dec 2025),weekday,Midday,Hydro,1.5765460713524926,47
DA15/ID15 (Oct-Dec 2025),weekday,Midday,Hydro_RES,0.9470213625076704,149
DA15/ID15 (Oct-Dec 2025),weekday,Midday,Hydro_pump,1.4405305812293536,26
DA15/ID15 (Oct-Dec 2025),weekday,Midday,Solar PV,20.00877519291117,1214
DA15/ID15 (Oct-Dec 2025),weekday,Midday,Wind,68.95934478559596,775
DA15/ID15 (Oct-Dec 2025),weekday,Midday,_unmapped_,3.7830619700308086,326
DA15/ID15 (Oct-Dec 2025),weekday,Dropped,Biomass,0.21934943858741485,57
DA15/ID15 (Oct-Dec 2025),weekday,Dropped,CCGT,4.9672237679733,49
DA15/ID15 (Oct-Dec 2025),weekday,Dropped,Cogen,0.6775366966913917,180
DA15/ID15 (Oct-Dec 2025),weekday,Dropped,Hybrid_RES,0.878028673156718,30
DA15/ID15 (Oct-Dec 2025),weekday,Dropped,Hydro,12.21823341331982,143
DA15/ID15 (Oct-Dec 2025),weekday,Dropped,Hydro_RES,0.9017231794662567,131
DA15/ID15 (Oct-Dec 2025),weekday,Dropped,Hydro_pump,14.831779520515727,180
DA15/ID15 (Oct-Dec 2025),weekday,Dropped,Import,0.5608167173855285,6
DA15/ID15 (Oct-Dec 2025),weekday,Dropped,Nuclear,2.063104499082013,3
DA15/ID15 (Oct-Dec 2025),weekday,Dropped,Solar PV,6.070210046891288,549
DA15/ID15 (Oct-Dec 2025),weekday,Dropped,Wind,54.36760554395366,691
DA15/ID15 (Oct-Dec 2025),weekday,Dropped,_unmapped_,2.2443885029768853,263
DA15/ID15 (Oct-Dec 2025),weekend,Critical,Biomass,0.23283694192076035,29
DA15/ID15 (Oct-Dec 2025),weekend,Critical,CCGT,0.5491600826195601,5
DA15/ID15 (Oct-Dec 2025),weekend,Critical,Cogen,0.8760273280083197,89
DA15/ID15 (Oct-Dec 2025),weekend,Critical,Hybrid_RES,1.0093452544306905,26
DA15/ID15 (Oct-Dec 2025),weekend,Critical,Hydro,16.64784134733436,116
DA15/ID15 (Oct-Dec 2025),weekend,Critical,Hydro_RES,0.4604740513916774,86
DA15/ID15 (Oct-Dec 2025),weekend,Critical,Hydro_pump,24.587696618664516,148
DA15/ID15 (Oct-Dec 2025),weekend,Critical,Import,0.4622073288749585,1
DA15/ID15 (Oct-Dec 2025),weekend,Critical,Nuclear,6.63123077145292,5
DA15/ID15 (Oct-Dec 2025),weekend,Critical,Solar PV,18.033741135007872,618
DA15/ID15 (Oct-Dec 2025),weekend,Critical,Solar Thermal,0.3284560830817674,8
DA15/ID15 (Oct-Dec 2025),weekend,Critical,Wind,28.7966721072321,390
DA15/ID15 (Oct-Dec 2025),weekend,Critical,_unmapped_,1.3843109499805006,120
DA15/ID15 (Oct-Dec 2025),weekend,Flat,Biomass,0.013451708366962604,1
DA15/ID15 (Oct-Dec 2025),weekend,Flat,Cogen,0.9631423190745223,7
DA15/ID15 (Oct-Dec 2025),weekend,Flat,Hydro,27.542372881355938,22
DA15/ID15 (Oct-Dec 2025),weekend,Flat,Hydro_RES,0.19504977132095774,5
DA15/ID15 (Oct-Dec 2025),weekend,Flat,Hydro_pump,24.671778315846108,21
DA15/ID15 (Oct-Dec 2025),weekend,Flat,Nuclear,25.907990314769975,2
DA15/ID15 (Oct-Dec 2025),weekend,Flat,Wind,13.171912832929781,42
DA15/ID15 (Oct-Dec 2025),weekend,Flat,_unmapped_,7.534301856335753,30
DA15/ID15 (Oct-Dec 2025),weekend,Midday,Biomass,1.0754838452378916,328
DA15/ID15 (Oct-Dec 2025),weekend,Midday,CCGT,0.034183943801596395,1
DA15/ID15 (Oct-Dec 2025),weekend,Midday,Cogen,2.4305923507728426,646
DA15/ID15 (Oct-Dec 2025),weekend,Midday,Hybrid_RES,2.324223312310208,133
DA15/ID15 (Oct-Dec 2025),weekend,Midday,Hydro,0.3652554395200574,51
DA15/ID15 (Oct-Dec 2025),weekend,Midday,Hydro_RES,1.8619424456332863,651
DA15/ID15 (Oct-Dec 2025),weekend,Midday,Nuclear,1.0961651312378575,2
DA15/ID15 (Oct-Dec 2025),weekend,Midday,Solar PV,48.153725195275776,4406
DA15/ID15 (Oct-Dec 2025),weekend,Midday,Solar Thermal,0.10955953988411643,12
DA15/ID15 (Oct-Dec 2025),weekend,Midday,Wind,39.48291087676118,2189
DA15/ID15 (Oct-Dec 2025),weekend,Midday,_unmapped_,3.06595791956518,691
DA15/ID15 (Oct-Dec 2025),weekend,Dropped,Biomass,0.7083705157951098,132
DA15/ID15 (Oct-Dec 2025),weekend,Dropped,CCGT,0.022309477065857578,1
DA15/ID15 (Oct-Dec 2025),weekend,Dropped,Cogen,1.6921292164911659,289
DA15/ID15 (Oct-Dec 2025),weekend,Dropped,Hybrid_RES,1.765839728716759,65
DA15/ID15 (Oct-Dec 2025),weekend,Dropped,Hydro,4.811172586114582,66
DA15/ID15 (Oct-Dec 2025),weekend,Dropped,Hydro_RES,1.4702837765482777,273
DA15/ID15 (Oct-Dec 2025),weekend,Dropped,Hydro_pump,6.070676423344637,59
DA15/ID15 (Oct-Dec 2025),weekend,Dropped,Import,0.285561306442977,1
DA15/ID15 (Oct-Dec 2025),weekend,Dropped,Nuclear,11.819293235766557,14
DA15/ID15 (Oct-Dec 2025),weekend,Dropped,Solar PV,24.80296269855435,1646
DA15/ID15 (Oct-Dec 2025),weekend,Dropped,Solar Thermal,0.2510262359450295,12
DA15/ID15 (Oct-Dec 2025),weekend,Dropped,Wind,44.255131179725154,898
DA15/ID15 (Oct-Dec 2025),weekend,Dropped,_unmapped_,2.0452436194895594,301
