firm,unit_code,tech_group,date,hour,hour_class,d_max,d_mean,d_max_w,d_mean_w,p_clear,p_clear_std
GN,UFMI,Hydro,2025-04-24,13,midday,0.0,0.0,0.0,0.0,-3.2255555555555557,0.6261611436186197
GN,UFMI,Hydro,2025-04-24,14,midday,0.0,0.0,0.0,0.0,-3.5059999999999993,0.8954791215560846
GN,UFMI,Hydro,2025-04-24,15,other,0.0,0.0,0.0,0.0,-3.6755555555555555,0.9081590046780234
GN,UFMI,Hydro,2025-04-24,16,critical,0.0,0.0,0.0,0.0,-2.8433333333333333,0.898018983784917
GN,UFMI,Hydro,2025-04-24,17,critical,0.0,0.0,0.0,0.0,-3.8666666666666663,2.1559104805162943
GN,UFMI,Hydro,2025-04-24,18,critical,0.0,0.0,0.0,0.0,-1.326666666666667,2.60191870595162
GN,UFMI,Hydro,2025-04-24,19,critical,0.0,0.0,0.0,0.0,6.665555555555555,6.335264617818089
GN,UFMI,Hydro,2025-04-24,20,critical,0.0,0.0,0.0,0.0,73.97666666666667,18.613713326725644
GN,UFMI,Hydro,2025-04-24,21,critical,0.0,0.0,0.0,0.0,103.44,4.491656153358138
GN,UFMI,Hydro,2025-04-24,22,critical,0.0,0.0,0.0,0.0,95.78933333333333,3.612754126833486
GN,UFMI,Hydro,2025-04-24,23,other,0.0,0.0,0.0,0.0,87.14777777777779,5.318561313404636
GN,UFTA,Hydro,2025-04-24,12,midday,0.0,0.0,0.0,0.0,-4.249999999999999,1.912807709450517
GN,UFTA,Hydro,2025-04-24,13,midday,0.0,0.0,0.0,0.0,-3.2255555555555557,0.6261611436186197
GN,UFTA,Hydro,2025-04-24,14,midday,0.0,0.0,0.0,0.0,-3.5059999999999993,0.8954791215560846
GN,UFTA,Hydro,2025-04-24,15,other,0.0,0.0,0.0,0.0,-3.6755555555555555,0.9081590046780234
GN,UFTA,Hydro,2025-04-24,16,critical,0.0,0.0,0.0,0.0,-2.8433333333333333,0.898018983784917
GN,UFTA,Hydro,2025-04-24,17,critical,0.0,0.0,0.0,0.0,-3.8666666666666663,2.1559104805162943
GN,UFTA,Hydro,2025-04-24,18,critical,0.0,0.0,0.0,0.0,-1.326666666666667,2.60191870595162
GN,CAMGI10,CCGT,2025-04-24,2,flat,0.0,0.0,0.0,0.0,42.558,8.676843768201532
GN,CAMGI10,CCGT,2025-04-24,3,flat,0.0,0.0,0.0,0.0,28.151666666666667,13.917299187222593
GN,CAMGI10,CCGT,2025-04-24,4,other,0.0,0.0,0.0,0.0,18.753,1.8632829450551338
GN,CAMGI10,CCGT,2025-04-24,5,critical,0.0,0.0,0.0,0.0,17.28166666666667,7.3404779590069404
GN,PALOS2,CCGT,2025-04-24,0,other,0.0,0.0,0.0,0.0,67.30833333333334,4.162222563326798
GN,PALOS2,CCGT,2025-04-24,1,flat,0.0,0.0,0.0,0.0,50.048333333333325,5.621083228939655
GN,PALOS2,CCGT,2025-04-24,2,flat,0.0,0.0,0.0,0.0,42.558,8.676843768201532
GN,PALOS2,CCGT,2025-04-24,3,flat,0.0,0.0,0.0,0.0,28.151666666666667,13.917299187222593
GN,PALOS2,CCGT,2025-04-24,4,other,0.0,0.0,0.0,0.0,18.753,1.8632829450551338
GN,PALOS2,CCGT,2025-04-24,5,critical,0.0,0.0,0.0,0.0,17.28166666666667,7.3404779590069404
GN,PALOS2,CCGT,2025-04-24,6,critical,0.0,0.0,0.0,0.0,42.7,24.645801084791525
GN,PALOS2,CCGT,2025-04-24,7,critical,496.81900000000013,253.92000000000007,470.21254856657674,240.0767121363334,76.72500000000001,10.250135121060595
GN,PALOS2,CCGT,2025-04-24,8,critical,1802.056,921.4925000000002,1323.1704269279376,680.699357308513,78.56899999999999,14.453197608526326
GN,PALOS2,CCGT,2025-04-24,9,other,789.663,455.5811666666669,573.0831746896,298.4055266641556,28.950000000000003,10.330037754045238
GN,PALOS2,CCGT,2025-04-24,10,other,0.0,0.0,0.0,0.0,0.706,4.352831007261571
GN,PALOS2,CCGT,2025-04-24,11,midday,0.0,0.0,0.0,0.0,-4.901666666666667,2.841206903178061
GN,ACE4,CCGT,2025-04-25,0,other,0.0,0.0,0.0,0.0,82.58833333333332,5.514632958472095
GN,ACE4,CCGT,2025-04-25,1,flat,0.0,0.0,0.0,0.0,75.83999999999999,6.955533049306861
GN,ACE4,CCGT,2025-04-25,2,flat,0.0,0.0,0.0,0.0,72.376,5.223328440754985
GN,ACE4,CCGT,2025-04-25,3,flat,0.0,0.0,0.0,0.0,66.045,3.7557941903144814
GN,ACE4,CCGT,2025-04-25,4,other,0.0,0.0,0.0,0.0,64.61500000000001,3.709660811089514
GN,ACE4,CCGT,2025-04-25,5,critical,0.0,0.0,0.0,0.0,68.89833333333333,3.153984252761365
GN,ACE4,CCGT,2025-04-25,6,critical,2005.3450000000005,1020.4783333333336,1186.389931142853,610.0192078016738,82.369,6.858105423511652
GN,ACE4,CCGT,2025-04-25,7,critical,515.9000000000003,291.11500000000024,500.12453722373357,282.21313171910685,105.93,9.85935291994358
GN,ACE4,CCGT,2025-04-25,8,critical,2745.340000000001,1499.2250000000004,1750.3742154119968,1000.0438334760605,104.25699999999999,8.14845459103886
GN,ACE4,CCGT,2025-04-25,9,other,0.0,0.0,0.0,0.0,58.01666666666666,17.873854275635868
GN,ACE4,CCGT,2025-04-25,10,other,0.0,0.0,0.0,0.0,16.506,9.953532259677688
GN,ACE4,CCGT,2025-04-25,11,midday,0.0,0.0,0.0,0.0,4.056666666666667,3.221345474590806
GN,ACE4,CCGT,2025-04-25,12,midday,179.13199999999995,95.85133333333334,67.52522283018057,36.13191747930714,0.2076923076923077,0.30811669451020895
GN,ACE4,CCGT,2025-04-25,13,midday,84.85199999999985,47.1399999999999,31.799040000000016,17.66613333333334,0.0,0.0
GN,ACE4,CCGT,2025-04-25,14,midday,28.28399999999966,14.14199999999983,10.59948031989334,5.29974015994667,-0.0006666666666666666,0.0025819888974716117
GN,ACE4,CCGT,2025-04-25,15,other,9.4280000000002,4.7140000000001,3.5273469252908645,1.7636734626454322,-0.05888888888888889,0.0940005910146905
GN,ACE4,CCGT,2025-04-25,16,critical,254.9080000000004,127.45400000000022,92.78780355497082,46.39390177748541,-0.9673333333333335,1.5537901433346168
GN,ACE4,CCGT,2025-04-25,17,critical,28.284000000000297,15.713333333333503,10.322616897710173,5.734787165394539,-0.9244444444444445,1.769442787370583
GN,ACE4,CCGT,2025-04-25,18,critical,216.84400000000045,108.42200000000021,81.17082663100668,40.58541331550334,-0.04066666666666667,0.08250252521387856
GN,ACE4,CCGT,2025-04-25,19,critical,0.0,0.0,0.0,0.0,2.135555555555556,4.943013026260176
GN,ACE4,CCGT,2025-04-25,20,critical,3045.902000000001,1893.8388333333342,1058.0676688867636,693.8565817805926,41.52466666666667,28.724661596083667
GN,ACE4,CCGT,2025-04-25,21,critical,2751.119,1781.8293333333331,1663.8823167507333,1062.8291694507022,93.78000000000002,11.357764964992013
GN,ACE4,CCGT,2025-04-25,22,critical,0.0,0.0,0.0,0.0,74.462,18.86408802839027
GN,ACE4,CCGT,2025-04-25,23,other,0.0,0.0,0.0,0.0,39.46777777777778,17.522977613534877
GE,PGR5,CCGT,2025-04-24,0,other,130915.86600000002,87282.77600000001,2418.645533619954,1612.4303557466362,67.30833333333334,4.162222563326798
GE,PGR5,CCGT,2025-04-24,1,flat,0.0,0.0,0.0,0.0,50.048333333333325,5.621083228939655
GE,PGR5,CCGT,2025-04-24,2,flat,62.5,31.25,8.50105898400022,4.25052949200011,42.558,8.676843768201532
GE,PGR5,CCGT,2025-04-24,3,flat,0.0,0.0,0.0,0.0,28.151666666666667,13.917299187222593
GE,PGR5,CCGT,2025-04-24,4,other,0.0,0.0,0.0,0.0,18.753,1.8632829450551338
GE,PGR5,CCGT,2025-04-24,5,critical,0.0,0.0,0.0,0.0,17.28166666666667,7.3404779590069404
GE,PGR5,CCGT,2025-04-24,6,critical,73084.90199999999,36618.785333333326,65.63215347189363,32.816076735946815,42.7,24.645801084791525
GE,PGR5,CCGT,2025-04-24,7,critical,0.0,0.0,0.0,0.0,76.72500000000001,10.250135121060595
GE,PGR5,CCGT,2025-04-24,8,critical,300.0,150.0,0.0,0.0,78.56899999999999,14.453197608526326
GE,PGR5,CCGT,2025-04-24,9,other,2469.381999999999,1272.9956666666658,0.0,0.0,28.950000000000003,10.330037754045238
GE,PGR5,CCGT,2025-04-24,10,other,0.0,0.0,0.0,0.0,0.706,4.352831007261571
GE,PGR5,CCGT,2025-04-24,11,midday,0.0,0.0,0.0,0.0,-4.901666666666667,2.841206903178061
GN,SAGU1,CCGT,2025-04-24,0,other,0.0,0.0,0.0,0.0,67.30833333333334,4.162222563326798
GN,SAGU1,CCGT,2025-04-24,3,flat,0.0,0.0,0.0,0.0,28.151666666666667,13.917299187222593
GN,SAGU1,CCGT,2025-04-24,4,other,0.0,0.0,0.0,0.0,18.753,1.8632829450551338
GN,SAGU1,CCGT,2025-04-24,5,critical,0.0,0.0,0.0,0.0,17.28166666666667,7.3404779590069404
GN,SAGU1,CCGT,2025-04-24,6,critical,0.0,0.0,0.0,0.0,42.7,24.645801084791525
GN,SAGU1,CCGT,2025-04-24,7,critical,601.1,302.0666666666666,538.0838289423334,270.1939328791112,76.72500000000001,10.250135121060595
GN,SAGU1,CCGT,2025-04-24,8,critical,2362.428999999999,1284.4524999999996,1792.4046451098602,981.7590309238989,78.56899999999999,14.453197608526326
GN,SAGU1,CCGT,2025-04-24,9,other,1021.3999999999995,636.3026666666665,591.1461765000001,368.481116685,28.950000000000003,10.330037754045238
GN,SAGU1,CCGT,2025-04-24,10,other,0.0,0.0,0.0,0.0,0.706,4.352831007261571
GN,SAGU1,CCGT,2025-04-24,11,midday,0.0,0.0,0.0,0.0,-4.901666666666667,2.841206903178061
GN,MALA1,CCGT,2025-04-25,0,other,0.0,0.0,0.0,0.0,82.58833333333332,5.514632958472095
GN,MALA1,CCGT,2025-04-25,1,flat,0.0,0.0,0.0,0.0,75.83999999999999,6.955533049306861
GN,MALA1,CCGT,2025-04-25,2,flat,0.0,0.0,0.0,0.0,72.376,5.223328440754985
GN,MALA1,CCGT,2025-04-25,3,flat,0.0,0.0,0.0,0.0,66.045,3.7557941903144814
GN,MALA1,CCGT,2025-04-25,4,other,0.0,0.0,0.0,0.0,64.61500000000001,3.709660811089514
GN,MALA1,CCGT,2025-04-25,5,critical,0.0,0.0,0.0,0.0,68.89833333333333,3.153984252761365
GE,SBEU,Hydro,2025-04-24,2,flat,0.0,0.0,0.0,0.0,42.558,8.676843768201532
GE,SBEU,Hydro,2025-04-24,3,flat,0.0,0.0,0.0,0.0,28.151666666666667,13.917299187222593
GE,SBEU,Hydro,2025-04-24,4,other,0.0,0.0,0.0,0.0,18.753,1.8632829450551338
GE,SBEU,Hydro,2025-04-24,5,critical,0.0,0.0,0.0,0.0,17.28166666666667,7.3404779590069404
GE,SBEU,Hydro,2025-04-24,10,other,28.0,17.75,28.0,17.75,0.706,4.352831007261571
GE,SBEU,Hydro,2025-04-24,11,midday,0.0,0.0,0.0,0.0,-4.901666666666667,2.841206903178061
GN,SBO3,CCGT,2025-04-24,2,flat,0.0,0.0,0.0,0.0,42.558,8.676843768201532
GN,SBO3,CCGT,2025-04-24,3,flat,0.0,0.0,0.0,0.0,28.151666666666667,13.917299187222593
GN,SBO3,CCGT,2025-04-24,4,other,0.0,0.0,0.0,0.0,18.753,1.8632829450551338
GN,SBO3,CCGT,2025-04-24,5,critical,0.0,0.0,0.0,0.0,17.28166666666667,7.3404779590069404
IB,ARCOS1,CCGT,2025-04-25,0,other,0.0,0.0,0.0,0.0,82.58833333333332,5.514632958472095
IB,ARCOS1,CCGT,2025-04-25,1,flat,0.0,0.0,0.0,0.0,75.83999999999999,6.955533049306861
IB,ARCOS1,CCGT,2025-04-25,2,flat,0.0,0.0,0.0,0.0,72.376,5.223328440754985
IB,ARCOS1,CCGT,2025-04-25,3,flat,0.0,0.0,0.0,0.0,66.045,3.7557941903144814
IB,ARCOS1,CCGT,2025-04-25,4,other,0.0,0.0,0.0,0.0,64.61500000000001,3.709660811089514
IB,ARCOS1,CCGT,2025-04-25,5,critical,0.0,0.0,0.0,0.0,68.89833333333333,3.153984252761365
IB,ARCOS1,CCGT,2025-04-25,6,critical,0.0,0.0,0.0,0.0,82.369,6.858105423511652
IB,ARCOS1,CCGT,2025-04-25,8,critical,280.0,140.0,278.3498992586666,139.1749496293333,104.25699999999999,8.14845459103886
IB,ARCOS1,CCGT,2025-04-25,9,other,0.0,0.0,0.0,0.0,58.01666666666666,17.873854275635868
IB,ARCOS1,CCGT,2025-04-25,10,other,0.0,0.0,0.0,0.0,16.506,9.953532259677688
IB,ARCOS1,CCGT,2025-04-25,11,midday,0.0,0.0,0.0,0.0,4.056666666666667,3.221345474590806
IB,ARCOS1,CCGT,2025-04-25,12,midday,0.0,0.0,0.0,0.0,0.2076923076923077,0.30811669451020895
IB,ARCOS1,CCGT,2025-04-25,13,midday,0.0,0.0,0.0,0.0,0.0,0.0
IB,ARCOS1,CCGT,2025-04-25,14,midday,0.0,0.0,0.0,0.0,-0.0006666666666666666,0.0025819888974716117
IB,ARCOS1,CCGT,2025-04-25,15,other,0.0,0.0,0.0,0.0,-0.05888888888888889,0.0940005910146905
IB,ARCOS1,CCGT,2025-04-25,16,critical,0.0,0.0,0.0,0.0,-0.9673333333333335,1.5537901433346168
IB,ARCOS1,CCGT,2025-04-25,17,critical,0.0,0.0,0.0,0.0,-0.9244444444444445,1.769442787370583
IB,ARCOS1,CCGT,2025-04-25,18,critical,0.0,0.0,0.0,0.0,-0.04066666666666667,0.08250252521387856
IB,ARCOS1,CCGT,2025-04-25,19,critical,0.0,0.0,0.0,0.0,2.135555555555556,4.943013026260176
IB,ARCOS1,CCGT,2025-04-25,20,critical,0.0,0.0,0.0,0.0,41.52466666666667,28.724661596083667
IB,ARCOS1,CCGT,2025-04-25,21,critical,0.0,0.0,0.0,0.0,93.78000000000002,11.357764964992013
IB,ARCOS1,CCGT,2025-04-25,22,critical,0.0,0.0,0.0,0.0,74.462,18.86408802839027
IB,ARCOS1,CCGT,2025-04-25,23,other,0.0,0.0,0.0,0.0,39.46777777777778,17.522977613534877
IB,MUEL,Hydro_pump,2025-04-25,10,other,335.99999999999994,200.0,255.14999016960047,151.90711059200032,16.506,9.953532259677688
IB,MUEL,Hydro_pump,2025-04-25,18,critical,0.0,0.0,0.0,0.0,-0.04066666666666667,0.08250252521387856
IB,MUEL,Hydro_pump,2025-04-25,19,critical,384.00000000000034,192.00000000000014,152.22256677925827,76.11128338962914,2.135555555555556,4.943013026260176
IB,MUEL,Hydro_pump,2025-04-25,0,other,0.0,0.0,0.0,0.0,82.58833333333332,5.514632958472095
IB,MUEL,Hydro_pump,2025-04-25,1,flat,0.0,0.0,0.0,0.0,75.83999999999999,6.955533049306861
IB,MUEL,Hydro_pump,2025-04-25,2,flat,0.0,0.0,0.0,0.0,72.376,5.223328440754985
IB,MUEL,Hydro_pump,2025-04-25,3,flat,0.0,0.0,0.0,0.0,66.045,3.7557941903144814
IB,MUEL,Hydro_pump,2025-04-25,4,other,0.0,0.0,0.0,0.0,64.61500000000001,3.709660811089514
IB,MUEL,Hydro_pump,2025-04-25,5,critical,0.0,0.0,0.0,0.0,68.89833333333333,3.153984252761365
IB,MUEL,Hydro_pump,2025-04-25,6,critical,0.0,0.0,0.0,0.0,82.369,6.858105423511652
IB,MUEL,Hydro_pump,2025-04-25,7,critical,0.0,0.0,0.0,0.0,105.93,9.85935291994358
IB,MUEL,Hydro_pump,2025-04-25,8,critical,0.0,0.0,0.0,0.0,104.25699999999999,8.14845459103886
IB,MUEL,Hydro_pump,2025-04-25,9,other,0.0,0.0,0.0,0.0,58.01666666666666,17.873854275635868
IB,MUEL,Hydro_pump,2025-04-25,20,critical,0.0,0.0,0.0,0.0,41.52466666666667,28.724661596083667
IB,MUEL,Hydro_pump,2025-04-25,21,critical,0.0,0.0,0.0,0.0,93.78000000000002,11.357764964992013
IB,MUEL,Hydro_pump,2025-04-25,22,critical,0.0,0.0,0.0,0.0,74.462,18.86408802839027
IB,MUEL,Hydro_pump,2025-04-25,23,other,0.0,0.0,0.0,0.0,39.46777777777778,17.522977613534877
GN,SAGU1,CCGT,2025-04-24,1,flat,0.0,0.0,0.0,0.0,50.048333333333325,5.621083228939655
GN,SAGU1,CCGT,2025-04-24,2,flat,0.0,0.0,0.0,0.0,42.558,8.676843768201532
IB,SIL,Hydro,2025-04-24,3,flat,0.0,0.0,0.0,0.0,28.151666666666667,13.917299187222593
IB,SIL,Hydro,2025-04-24,4,other,0.0,0.0,0.0,0.0,18.753,1.8632829450551338
IB,SIL,Hydro,2025-04-24,5,critical,0.0,0.0,0.0,0.0,17.28166666666667,7.3404779590069404
IB,SIL,Hydro,2025-04-24,8,critical,1977.6949999999997,1029.2058333333332,1868.893108249115,970.9771493700696,78.56899999999999,14.453197608526326
IB,SIL,Hydro,2025-04-24,2,flat,0.0,0.0,0.0,0.0,42.558,8.676843768201532
IB,SIL,Hydro,2025-04-24,6,critical,0.0,0.0,0.0,0.0,42.7,24.645801084791525
IB,SIL,Hydro,2025-04-24,0,other,0.0,0.0,0.0,0.0,67.30833333333334,4.162222563326798
IB,SIL,Hydro,2025-04-24,1,flat,0.0,0.0,0.0,0.0,50.048333333333325,5.621083228939655
IB,SIL,Hydro,2025-04-24,7,critical,0.0,0.0,0.0,0.0,76.72500000000001,10.250135121060595
IB,SIL,Hydro,2025-04-24,9,other,0.0,0.0,0.0,0.0,28.950000000000003,10.330037754045238
IB,SIL,Hydro,2025-04-24,10,other,0.0,0.0,0.0,0.0,0.706,4.352831007261571
IB,SIL,Hydro,2025-04-24,11,midday,0.0,0.0,0.0,0.0,-4.901666666666667,2.841206903178061
HC,SRI4R,CCGT,2025-04-24,0,other,0.0,0.0,0.0,0.0,67.30833333333334,4.162222563326798
HC,SRI4R,CCGT,2025-04-24,1,flat,0.0,0.0,0.0,0.0,50.048333333333325,5.621083228939655
HC,SRI4R,CCGT,2025-04-24,2,flat,0.0,0.0,0.0,0.0,42.558,8.676843768201532
HC,SRI4R,CCGT,2025-04-24,3,flat,0.0,0.0,0.0,0.0,28.151666666666667,13.917299187222593
HC,SRI4R,CCGT,2025-04-24,4,other,0.0,0.0,0.0,0.0,18.753,1.8632829450551338
HC,SRI4R,CCGT,2025-04-24,5,critical,0.0,0.0,0.0,0.0,17.28166666666667,7.3404779590069404
HC,SRI4R,CCGT,2025-04-24,6,critical,0.0,0.0,0.0,0.0,42.7,24.645801084791525
HC,SRI5R,CCGT,2025-04-24,1,flat,40.0,20.0,40.0,20.0,50.048333333333325,5.621083228939655
HC,SRI5R,CCGT,2025-04-24,2,flat,0.0,0.0,0.0,0.0,42.558,8.676843768201532
HC,SRI5R,CCGT,2025-04-24,3,flat,0.0,0.0,0.0,0.0,28.151666666666667,13.917299187222593
HC,SRI5R,CCGT,2025-04-24,4,other,0.0,0.0,0.0,0.0,18.753,1.8632829450551338
HC,SRI5R,CCGT,2025-04-24,5,critical,0.0,0.0,0.0,0.0,17.28166666666667,7.3404779590069404
IB,TAJO,Hydro,2025-04-24,9,other,15033.539999999999,9920.12,8764.072717884532,5779.5117907811555,28.950000000000003,10.330037754045238
IB,TAJO,Hydro,2025-04-24,10,other,1173.12,610.2266666666666,1157.004705917952,601.9477494572869,0.706,4.352831007261571
IB,TAJO,Hydro,2025-04-24,11,midday,614.94,307.4700000000001,614.0774147795335,307.0387073897667,-4.901666666666667,2.841206903178061
IB,TAJO,Hydro,2025-04-24,2,flat,0.0,0.0,0.0,0.0,42.558,8.676843768201532
IB,TAJO,Hydro,2025-04-24,3,flat,0.0,0.0,0.0,0.0,28.151666666666667,13.917299187222593
IB,TAJO,Hydro,2025-04-24,4,other,0.0,0.0,0.0,0.0,18.753,1.8632829450551338
GN,BES4,CCGT,2025-04-25,0,other,0.0,0.0,0.0,0.0,82.58833333333332,5.514632958472095
GN,BES4,CCGT,2025-04-25,1,flat,0.0,0.0,0.0,0.0,75.83999999999999,6.955533049306861
GN,BES4,CCGT,2025-04-25,2,flat,0.0,0.0,0.0,0.0,72.376,5.223328440754985
GN,BES4,CCGT,2025-04-25,3,flat,0.0,0.0,0.0,0.0,66.045,3.7557941903144814
GN,BES4,CCGT,2025-04-25,4,other,0.0,0.0,0.0,0.0,64.61500000000001,3.709660811089514
GN,BES4,CCGT,2025-04-25,5,critical,0.0,0.0,0.0,0.0,68.89833333333333,3.153984252761365
GN,BES4,CCGT,2025-04-25,6,critical,0.0,0.0,0.0,0.0,82.369,6.858105423511652
GN,PALOS1,CCGT,2025-04-25,0,other,1402.2369999999999,845.8445,877.7782876480484,507.14866143321683,82.58833333333332,5.514632958472095
GN,PALOS1,CCGT,2025-04-25,1,flat,0.0,0.0,0.0,0.0,75.83999999999999,6.955533049306861
GN,PALOS1,CCGT,2025-04-25,2,flat,0.0,0.0,0.0,0.0,72.376,5.223328440754985
GN,PALOS1,CCGT,2025-04-25,3,flat,0.0,0.0,0.0,0.0,66.045,3.7557941903144814
IB,SIL,Hydro,2025-04-24,20,critical,0.0,0.0,0.0,0.0,73.97666666666667,18.613713326725644
IB,SIL,Hydro,2025-04-24,21,critical,0.0,0.0,0.0,0.0,103.44,4.491656153358138
IB,SIL,Hydro,2025-04-24,22,critical,0.0,0.0,0.0,0.0,95.78933333333333,3.612754126833486
IB,TAJO,Hydro,2025-04-24,5,critical,0.0,0.0,0.0,0.0,17.28166666666667,7.3404779590069404
IB,TAJO,Hydro,2025-04-24,8,critical,1829.6999999999998,1014.7499999999999,780.548831182921,452.6855395539005,78.56899999999999,14.453197608526326
IB,TAJO,Hydro,2025-04-24,0,other,0.0,0.0,0.0,0.0,67.30833333333334,4.162222563326798
IB,TAJO,Hydro,2025-04-24,1,flat,0.0,0.0,0.0,0.0,50.048333333333325,5.621083228939655
IB,TAJO,Hydro,2025-04-24,6,critical,0.0,0.0,0.0,0.0,42.7,24.645801084791525
IB,TAJO,Hydro,2025-04-24,7,critical,0.0,0.0,0.0,0.0,76.72500000000001,10.250135121060595
IB,TAMEGA,Hydro,2025-04-24,1,flat,0.0,0.0,0.0,0.0,50.048333333333325,5.621083228939655
IB,TAMEGA,Hydro,2025-04-24,2,flat,0.0,0.0,0.0,0.0,42.558,8.676843768201532
IB,TAMEGA,Hydro,2025-04-24,3,flat,0.0,0.0,0.0,0.0,28.151666666666667,13.917299187222593
IB,TAMEGA,Hydro,2025-04-24,4,other,0.0,0.0,0.0,0.0,18.753,1.8632829450551338
IB,TAMEGA,Hydro,2025-04-24,5,critical,0.0,0.0,0.0,0.0,17.28166666666667,7.3404779590069404
IB,TAMEGA,Hydro,2025-04-24,6,critical,0.0,0.0,0.0,0.0,42.7,24.645801084791525
IB,TAMEGA,Hydro,2025-04-24,8,critical,0.0,0.0,0.0,0.0,78.56899999999999,14.453197608526326
IB,TAMEGA,Hydro,2025-04-24,0,other,0.0,0.0,0.0,0.0,67.30833333333334,4.162222563326798
IB,TAMEGA,Hydro,2025-04-24,7,critical,0.0,0.0,0.0,0.0,76.72500000000001,10.250135121060595
IB,TAMEGA,Hydro,2025-04-24,20,critical,0.0,0.0,0.0,0.0,73.97666666666667,18.613713326725644
IB,TAMEGA,Hydro,2025-04-24,21,critical,0.0,0.0,0.0,0.0,103.44,4.491656153358138
GE,TEES,Hydro,2025-04-24,1,flat,0.0,0.0,0.0,0.0,50.048333333333325,5.621083228939655
GE,TEES,Hydro,2025-04-24,2,flat,0.0,0.0,0.0,0.0,42.558,8.676843768201532
GE,TEES,Hydro,2025-04-24,3,flat,0.0,0.0,0.0,0.0,28.151666666666667,13.917299187222593
GE,TEES,Hydro,2025-04-24,4,other,0.0,0.0,0.0,0.0,18.753,1.8632829450551338
GE,TEES,Hydro,2025-04-24,6,critical,0.0,0.0,0.0,0.0,42.7,24.645801084791525
GE,TEES,Hydro,2025-04-24,7,critical,0.0,0.0,0.0,0.0,76.72500000000001,10.250135121060595
GE,TEES,Hydro,2025-04-24,8,critical,0.0,0.0,0.0,0.0,78.56899999999999,14.453197608526326
GE,TEES,Hydro,2025-04-24,9,other,0.0,0.0,0.0,0.0,28.950000000000003,10.330037754045238
GE,TEES,Hydro,2025-04-24,10,other,0.0,0.0,0.0,0.0,0.706,4.352831007261571
GE,TEES,Hydro,2025-04-24,20,critical,0.0,0.0,0.0,0.0,73.97666666666667,18.613713326725644
GE,TEES,Hydro,2025-04-24,21,critical,0.0,0.0,0.0,0.0,103.44,4.491656153358138
GE,TEES,Hydro,2025-04-24,22,critical,0.0,0.0,0.0,0.0,95.78933333333333,3.612754126833486
GE,TEES,Hydro,2025-04-24,23,other,0.0,0.0,0.0,0.0,87.14777777777779,5.318561313404636
GN,PALOS1,CCGT,2025-04-25,4,other,0.0,0.0,0.0,0.0,64.61500000000001,3.709660811089514
GN,PALOS1,CCGT,2025-04-25,5,critical,0.0,0.0,0.0,0.0,68.89833333333333,3.153984252761365
GN,PALOS1,CCGT,2025-04-25,6,critical,1728.2,877.5250000000002,988.5993073810571,506.9717606575785,82.369,6.858105423511652
GN,PALOS1,CCGT,2025-04-25,7,critical,397.9800000000002,229.69833333333347,385.81035728688005,222.67449633532894,105.93,9.85935291994358
GN,PALOS1,CCGT,2025-04-25,8,critical,1902.4850000000001,1048.8400000000001,1161.9361384826652,677.2558831826517,104.25699999999999,8.14845459103886
GN,PALOS1,CCGT,2025-04-25,9,other,52.67600000000035,26.338000000000175,25.539348354151247,12.769674177075624,58.01666666666666,17.873854275635868
GN,PALOS1,CCGT,2025-04-25,10,other,13.260000000000048,6.630000000000024,0.0,0.0,16.506,9.953532259677688
GN,PALOS1,CCGT,2025-04-25,11,midday,0.0,0.0,0.0,0.0,4.056666666666667,3.221345474590806
GN,PALOS1,CCGT,2025-04-25,12,midday,0.0,0.0,0.0,0.0,0.2076923076923077,0.30811669451020895
GN,PALOS1,CCGT,2025-04-25,13,midday,0.0,0.0,0.0,0.0,0.0,0.0
GN,PALOS1,CCGT,2025-04-25,14,midday,0.0,0.0,0.0,0.0,-0.0006666666666666666,0.0025819888974716117
GN,PALOS1,CCGT,2025-04-25,15,other,0.0,0.0,0.0,0.0,-0.05888888888888889,0.0940005910146905
GN,PALOS1,CCGT,2025-04-25,16,critical,0.0,0.0,0.0,0.0,-0.9673333333333335,1.5537901433346168
GN,PALOS1,CCGT,2025-04-25,17,critical,0.0,0.0,0.0,0.0,-0.9244444444444445,1.769442787370583
GN,PALOS1,CCGT,2025-04-25,18,critical,0.0,0.0,0.0,0.0,-0.04066666666666667,0.08250252521387856
GN,PALOS1,CCGT,2025-04-25,19,critical,119.47200000000012,59.73600000000007,0.0,0.0,2.135555555555556,4.943013026260176
GN,PALOS1,CCGT,2025-04-25,20,critical,4089.2399999999993,2640.418666666667,1226.823961010219,780.1988289496009,41.52466666666667,28.724661596083667
GN,PALOS1,CCGT,2025-04-25,21,critical,2287.915,1480.1516666666666,1323.2724607893465,842.0867105589911,93.78000000000002,11.357764964992013
GN,PALOS1,CCGT,2025-04-25,22,critical,1262.22,776.5360000000001,796.9800401679787,477.9547708374624,74.462,18.86408802839027
GN,PALOS1,CCGT,2025-04-25,23,other,995.9980000000005,663.998666666667,652.0783975711822,434.7189317141215,39.46777777777778,17.522977613534877
GN,PALOS2,CCGT,2025-04-25,0,other,1280.0639999999992,808.1906666666661,777.5852445456258,473.72464367297863,82.58833333333332,5.514632958472095
GN,PALOS2,CCGT,2025-04-25,1,flat,0.0,0.0,0.0,0.0,75.83999999999999,6.955533049306861
GN,PALOS2,CCGT,2025-04-25,2,flat,0.0,0.0,0.0,0.0,72.376,5.223328440754985
