d,tech,da_mwh,pdbf_mwh,ida_mwh,ci_mwh,ci_price_wavg,da_price,regime,bilat_mwh,omie_total_mwh,ci_share_omie,bilat_share_pdbf,ci_price_vs_da
2025-04-07,CCGT,1230.0,1230.0,10800.050000000005,1943.1000000000106,52.1407570377228,56.139166666666654,MTU15IDA_pre,0.0,13973.150000000016,0.1390595535008218,0.0,-3.998409628943854
2025-04-07,Hydro,38535.999999999956,248759.89999999924,5080.649999999997,713.9999999999974,101.36977521008426,56.139166666666654,MTU15IDA_pre,210223.89999999927,44330.64999999995,0.01610623800914262,0.8450875723941034,45.2306085434176
2025-04-07,Hydro_pump,14708.2,14708.2,2838.4500000000016,1070.8999999999967,68.41536534690464,56.139166666666654,MTU15IDA_pre,0.0,18617.55,0.0575209949751711,0.0,12.276198680237982
2025-04-07,Nuclear,238648.49999999962,278954.6000000018,5567.70000000001,3620.7000000000626,26.995854668986304,56.139166666666654,MTU15IDA_pre,40306.10000000216,247836.8999999997,0.014609204682595961,0.14448982020730938,-29.14331199768035
2025-04-07,Other,91637.79999999978,355227.9999999953,51735.925000001596,4050.2500000001596,43.78887198320889,56.139166666666654,MTU15IDA_pre,263590.19999999553,147423.97500000152,0.027473482518702387,0.7420310335896918,-12.350294683457761
2025-04-07,Solar_PV,145853.10000000102,183376.3999999946,25413.52499999577,543.5499999999977,3.278384233281215,56.139166666666654,MTU15IDA_pre,37523.299999993586,171810.1749999968,0.003163665947025593,0.20462447730457511,-52.86078243338544
2025-04-07,Wind,68992.29999999926,80049.10000000213,27518.100000000937,816.2249999999946,42.779544855891636,56.139166666666654,MTU15IDA_pre,11056.80000000287,97326.62500000019,0.008386451292233681,0.13812522564279392,-13.359621810775018
2025-04-08,CCGT,0.0,0.0,8389.949999999997,2683.400000000053,57.97075519862779,47.672083333333326,MTU15IDA_pre,0.0,11073.35000000005,0.24232955699946637,,10.298671865294466
2025-04-08,Hydro,38201.399999999994,243139.899999998,5034.25000000001,1386.2249999999967,31.19599938682401,47.672083333333326,MTU15IDA_pre,204938.499999998,44621.875,0.03106604103928839,0.8428830479900653,-16.476083946509316
2025-04-08,Hydro_pump,17155.8,17155.800000000007,6585.675000000007,433.2000000000001,70.87078139427516,47.672083333333326,MTU15IDA_pre,7.275957614183426e-12,24174.675000000007,0.017919579063627535,4.241106572811191e-16,23.19869806094183
2025-04-08,Nuclear,195676.9000000001,291359.8000000011,0.0,0.0,,47.672083333333326,MTU15IDA_pre,95682.90000000098,195676.9000000001,0.0,0.3284011727081108,
2025-04-08,Other,91127.30000000067,370370.6000000113,60831.62500000423,4074.000000000111,47.99915463917389,47.672083333333326,MTU15IDA_pre,279243.30000001064,156032.92500000502,0.026109873925647294,0.7539564425470113,0.3270713058405619
2025-04-08,Solar_PV,129225.80000000127,172572.89999999938,27353.85000000894,933.6749999999946,3.7564436233164726,47.672083333333326,MTU15IDA_pre,43347.099999998114,157513.3250000102,0.005927593744846248,0.25118138479447394,-43.915639710016855
2025-04-08,Wind,75751.79999999957,86525.400000003,21251.824999998356,1587.1500000000133,14.855380241312828,47.672083333333326,MTU15IDA_pre,10773.60000000344,98590.77499999793,0.016098362143923167,0.12451372660517103,-32.8167030920205
2025-04-09,CCGT,0.0,0.0,6187.799999999997,1129.8499999999967,43.17103907598364,31.98041666666667,MTU15IDA_pre,0.0,7317.649999999994,0.15440066141452483,,11.190622409316973
2025-04-09,Hydro,43451.499999999956,235014.59999999794,7579.92499999997,1165.7749999999953,29.27733653578117,31.98041666666667,MTU15IDA_pre,191563.099999998,52197.199999999924,0.02233405240127817,0.8151114866906127,-2.7030801308854997
2025-04-09,Hydro_pump,19959.9,19959.899999999987,7002.299999999999,436.44999999999993,27.349717035170134,31.98041666666667,MTU15IDA_pre,0.0,27398.65,0.015929616970179184,0.0,-4.630699631496537
2025-04-09,Nuclear,207763.00000000017,291513.6000000005,154.8,0.0,,31.98041666666667,MTU15IDA_pre,83750.60000000033,207917.80000000016,0.0,0.2872956870622852,
2025-04-09,Other,90274.00000000048,365787.800000005,61606.77500000409,4021.100000000071,26.290303648254877,31.98041666666667,MTU15IDA_pre,275513.8000000045,155901.87500000463,0.025792505702705318,0.7532066405713935,-5.690113018411793
2025-04-09,Solar_PV,128336.60000000041,172046.59999999774,25158.82500000306,300.8750000000008,21.380746987951735,31.98041666666667,MTU15IDA_pre,43709.99999999732,153796.30000000348,0.0019563214459645257,0.254059074692542,-10.599669678714935
2025-04-09,Wind,91575.79999999971,103398.10000000174,25805.07499999954,651.19999999999,16.069510135135303,31.98041666666667,MTU15IDA_pre,11822.300000002026,118032.07499999924,0.005517144386388143,0.11433769092470585,-15.910906531531367
2025-04-10,CCGT,0.0,0.0,2309.7750000000005,789.3749999999961,36.009760253365094,19.1975,MTU15IDA_pre,0.0,3099.149999999997,0.25470693577271086,,16.812260253365093
2025-04-10,Hydro,51813.09999999992,220992.99999999907,10902.54999999999,640.0999999999977,15.321599750039153,19.1975,MTU15IDA_pre,169179.89999999915,63355.749999999905,0.010103266080821374,0.7655441575072507,-3.875900249960848
2025-04-10,Hydro_pump,12754.099999999999,12754.1,5689.099999999999,830.1999999999977,23.50486328595524,19.1975,MTU15IDA_pre,1.8189894035458565e-12,19273.399999999994,0.04307491153610665,1.426199734631104e-16,4.307363285955237
2025-04-10,Nuclear,169953.99999999985,242054.89999999714,12722.675,0.0,,19.1975,MTU15IDA_pre,72100.89999999729,182676.67499999984,0.0,0.29787002865878004,
2025-04-10,Other,83255.89999999988,353290.1999999944,62697.075000001816,4373.000000000141,19.98023142007716,19.1975,MTU15IDA_pre,270034.2999999946,150325.97500000184,0.029090115663644205,0.7643413261958549,0.7827314200771589
2025-04-10,Solar_PV,102415.3000000004,130990.99999999674,32590.424999996965,1150.1999999999957,3.7999187097896208,19.1975,MTU15IDA_pre,28575.699999996345,136155.92499999734,0.008447667628125755,0.2181501019153763,-15.39758129021038
2025-04-10,Wind,182018.600000001,206868.5999999958,29802.37499999803,1100.9749999999976,10.599671654669775,19.1975,MTU15IDA_pre,24849.99999999479,212921.94999999902,0.005170791456681674,0.12012456216165864,-8.597828345330226
2025-04-11,CCGT,0.0,0.0,4846.950000000004,3312.4250000000466,36.69661826305457,18.34958333333333,MTU15IDA_pre,0.0,8159.375000000051,0.40596553044810735,,18.347034929721236
2025-04-11,Hydro,58038.59999999989,213329.89999999834,13605.324999999988,816.7249999999892,28.389608497352597,18.34958333333333,MTU15IDA_pre,155291.29999999845,72460.64999999986,0.011271290003608728,0.7279396840292882,10.040025164019266
2025-04-11,Hydro_pump,12217.0,12217.0,7922.924999999999,7275.724999999913,16.563890024705383,18.34958333333333,MTU15IDA_pre,0.0,27415.649999999914,0.26538582889699625,0.0,-1.7856933086279483
2025-04-11,Nuclear,139742.29999999976,238762.39999999863,21560.6,0.0,,18.34958333333333,MTU15IDA_pre,99020.09999999887,161302.89999999976,0.0,0.4147223348399892,
2025-04-11,Other,84662.70000000001,358137.89999999484,53827.675000001465,4532.425000000058,29.24599000535,18.34958333333333,MTU15IDA_pre,273475.19999999483,143022.80000000153,0.031690227012756075,0.7636030702140119,10.896406672016667
2025-04-11,Solar_PV,83113.10000000108,105868.29999999463,30581.050000000734,1119.4999999999889,14.665442831621412,18.34958333333333,MTU15IDA_pre,22755.19999999355,114813.6500000018,0.009750582792202594,0.21493874937063034,-3.6841405017119193
2025-04-11,Wind,194164.20000000094,210680.99999999412,39547.02500000065,6368.324999999772,8.628276312845811,18.34958333333333,MTU15IDA_pre,16516.799999993178,240079.55000000139,0.02652589527096221,0.07839719765898984,-9.72130702048752
2025-04-12,CCGT,0.0,0.0,4947.150000000012,2194.600000000021,29.28658115374085,27.012500000000003,MTU15IDA_pre,0.0,7141.750000000033,0.3072916302026829,,2.2740811537408483
2025-04-12,Hydro,49293.099999999875,209998.89999999694,12927.524999999943,424.92499999999967,32.50353709478144,27.012500000000003,MTU15IDA_pre,160705.79999999708,62645.54999999982,0.006783003740888234,0.7652697228414026,5.49103709478144
2025-04-12,Hydro_pump,18843.199999999993,18843.200000000026,4782.475,507.2999999999995,27.807120047309322,27.012500000000003,MTU15IDA_pre,3.2741809263825417e-11,24132.974999999995,0.021021030353696533,1.737592832630624e-15,0.7946200473093192
2025-04-12,Nuclear,154967.99999999983,241670.39999999912,16635.62499999998,99.00000000000001,8.90285353535353,27.012500000000003,MTU15IDA_pre,86702.3999999993,171702.6249999998,0.0005765782555741366,0.35876300945419715,-18.109646464646474
2025-04-12,Other,80082.30000000002,310125.2999999988,48119.17500000151,4652.050000000091,24.635421910770063,27.012500000000003,MTU15IDA_pre,230042.9999999988,132853.52500000162,0.03501638364507102,0.741774373132407,-2.37707808922994
2025-04-12,Solar_PV,85478.5000000002,110532.99999999856,24900.42499999651,573.425,9.764564241182397,27.012500000000003,MTU15IDA_pre,25054.499999998356,110952.34999999672,0.005168209596281799,0.22666986329873143,-17.247935758817604
2025-04-12,Wind,77820.99999999984,93128.99999999885,30253.525000000573,897.7749999999983,28.25553535128516,27.012500000000003,MTU15IDA_pre,15307.99999999901,108972.30000000041,0.008238561542703925,0.1643741476876075,1.2430353512851582
2025-04-13,CCGT,0.0,0.0,5436.650000000009,2306.175000000048,65.67396370613496,18.345000000000002,MTU15IDA_pre,0.0,7742.825000000057,0.29784671615334596,,47.32896370613496
2025-04-13,Hydro,48898.999999999956,197250.49999999694,12133.449999999972,434.52499999999895,24.1558494908234,18.345000000000002,MTU15IDA_pre,148351.49999999697,61466.974999999926,0.007069243280639717,0.7520969528594313,5.810849490823397
2025-04-13,Hydro_pump,11873.800000000001,11873.799999999996,7369.0250000000015,298.3,8.520794502179,18.345000000000002,MTU15IDA_pre,0.0,19541.125000000004,0.015265241893698545,0.0,-9.824205497821003
2025-04-13,Nuclear,164208.39999999997,240617.39999999697,17877.8,0.0,,18.345000000000002,MTU15IDA_pre,76408.999999997,182086.19999999995,0.0,0.31755392585905245,
2025-04-13,Other,82818.00000000058,310275.1000000052,48468.5500000016,5327.324999999891,30.258736185609603,18.345000000000002,MTU15IDA_pre,227457.10000000463,136613.8750000021,0.038995490026176395,0.7330820294635335,11.9137361856096
2025-04-13,Solar_PV,92033.5000000009,121012.49999999531,28486.075000000532,2543.3250000000294,14.082472157510155,18.345000000000002,MTU15IDA_pre,28978.999999994412,123062.90000000146,0.02066687035654124,0.23947112901556067,-4.262527842489847
2025-04-13,Wind,69371.09999999948,77925.20000000187,26910.574999998324,1578.950000000013,14.462451787580047,18.345000000000002,MTU15IDA_pre,8554.100000002392,97860.62499999782,0.016134681338894456,0.10977321841974337,-3.8825482124199553
2025-04-14,CCGT,0.0,0.0,1885.049999999999,1632.5500000000118,7.72227711249265,24.542916666666667,MTU15IDA_pre,0.0,3517.600000000011,0.46410905162611066,,-16.820639554174015
2025-04-14,Hydro,51093.29999999997,203012.8999999984,7775.699999999953,1363.3000000000075,21.97549732267281,24.542916666666667,MTU15IDA_pre,151919.59999999843,60232.29999999993,0.02263403522694649,0.7483248601443536,-2.5674193439938584
2025-04-14,Hydro_pump,10997.5,10997.5,4039.3250000000007,1590.3000000000015,15.591318147519358,24.542916666666667,MTU15IDA_pre,0.0,16627.125000000004,0.09564491756692761,0.0,-8.951598519147309
2025-04-14,Nuclear,169469.60000000027,249308.09999999538,5020.75,690.2999999999998,6.941941909314806,24.542916666666667,MTU15IDA_pre,79838.49999999511,175180.65000000026,0.0039405037028918365,0.32024029704609114,-17.60097475735186
2025-04-14,Other,83103.50000000026,365736.70000000217,47782.17500000273,3764.350000000093,12.395081953059272,24.542916666666667,MTU15IDA_pre,282633.20000000193,134650.02500000308,0.027956548838368258,0.7727777934235209,-12.147834713607395
2025-04-14,Solar_PV,98308.20000000097,123559.79999999514,25081.475000002225,574.1499999999936,-0.7129160498127802,24.542916666666667,MTU15IDA_pre,25251.59999999417,123963.82500000318,0.004631593128075702,0.20436743989546086,-25.255832716479446
2025-04-14,Wind,146449.70000000004,174091.8999999995,31701.949999999502,1170.45,21.29195224059148,24.542916666666667,MTU15IDA_pre,27642.19999999946,179322.09999999957,0.006527081714969894,0.15877935733942555,-3.2509644260751855
2025-04-15,CCGT,0.0,0.0,965.9499999999982,3698.4500000000053,11.325151685165363,11.733333333333334,MTU15IDA_pre,0.0,4664.400000000003,0.7929101277763491,,-0.40818164816797164
2025-04-15,Hydro,49324.699999999946,171574.89999999802,9695.42499999997,839.9499999999986,42.20600333353182,11.733333333333334,MTU15IDA_pre,122250.19999999806,59860.07499999991,0.01403189020394645,0.7125179732000396,30.472670000198484
2025-04-15,Hydro_pump,11110.8,11110.800000000005,7805.975000000011,1501.1999999999996,16.005449307220974,11.733333333333334,MTU15IDA_pre,5.4569682106375694e-12,20417.97500000001,0.07352345176247883,4.911408909023263e-16,4.27211597388764
2025-04-15,Nuclear,157499.40000000002,175739.39999999994,17185.925,0.0,,11.733333333333334,MTU15IDA_pre,18239.999999999913,174685.325,0.0,0.1037900436669291,
2025-04-15,Other,86044.50000000047,376453.8000000075,65216.45000000369,6184.125000000064,16.384633921532885,11.733333333333334,MTU15IDA_pre,290409.30000000703,157445.0750000042,0.03927798313157715,0.7714341042645904,4.65130058819955
2025-04-15,Solar_PV,107188.5000000009,139510.29999999388,27944.349999995553,1177.1749999999793,15.325091638881537,11.733333333333334,MTU15IDA_pre,32321.799999992974,136310.02499999644,0.008636011914751024,0.2316803848891042,3.5917583055482023
2025-04-15,Wind,206707.1000000002,233900.29999999993,50511.12500000054,4085.7750000000888,6.4407685812358855,11.733333333333334,MTU15IDA_pre,27193.19999999972,261304.00000000081,0.015636098184490386,0.11625979103062171,-5.292564752097449
2025-04-16,CCGT,0.0,0.0,1970.5000000000002,1953.8250000000016,11.524753624301061,12.137499999999998,MTU15IDA_pre,0.0,3924.3250000000016,0.49787543080657204,,-0.6127463756989364
2025-04-16,Hydro,49641.39999999992,173444.2999999981,11295.849999999966,1058.0749999999978,13.859890130661858,12.137499999999998,MTU15IDA_pre,123802.89999999818,61995.32499999988,0.017067012714265146,0.7137905367890414,1.7223901306618608
2025-04-16,Hydro_pump,11540.9,11540.900000000001,5720.125000000001,317.5749999999999,6.366511060379443,12.137499999999998,MTU15IDA_pre,1.8189894035458565e-12,17578.600000000002,0.01806600070540315,1.5761243954508368e-16,-5.770988939620555
2025-04-16,Nuclear,60034.19999999995,79958.20000000027,9294.324999999997,4785.00000000001,0.8132855799373025,12.137499999999998,MTU15IDA_pre,19924.00000000032,74113.52499999997,0.06456311449226051,0.2491801966527542,-11.324214420062695
2025-04-16,Other,92236.4000000002,363505.0000000029,57654.825000002435,3810.6750000001057,14.413307484893977,12.137499999999998,MTU15IDA_pre,271268.6000000027,153701.90000000273,0.02479263431356436,0.7462582357876798,2.2758074848939795
2025-04-16,Solar_PV,124230.60000000069,159474.19999999617,26646.5749999993,1107.599999999993,2.5666203954496187,12.137499999999998,MTU15IDA_pre,35243.59999999548,151984.775,0.007287572061083047,0.22099875716571288,-9.57087960455038
2025-04-16,Wind,247228.50000000067,278739.3999999981,41218.27500000123,1440.675,13.91170024467691,12.137499999999998,MTU15IDA_pre,31510.899999997433,289887.4500000019,0.004969773613862865,0.11304788630526451,1.774200244676912
2025-04-17,CCGT,0.0,0.0,4174.825,2116.474999999996,23.84182461403989,21.940833333333334,MTU15IDA_pre,0.0,6291.299999999996,0.3364129830082808,,1.900991280706556
2025-04-17,Hydro,42974.9999999999,187482.90000000017,8870.07500000003,764.7499999999987,49.20255769859445,21.940833333333334,MTU15IDA_pre,144507.90000000026,52609.824999999924,0.014536258198920066,0.7707790950534695,27.261724365261113
2025-04-17,Hydro_pump,17950.5,17950.500000000007,7658.549999999997,347.5999999999994,7.001337744533955,21.940833333333334,MTU15IDA_pre,7.275957614183426e-12,25956.649999999994,0.013391558617926408,4.053345374325742e-16,-14.939495588799378
2025-04-17,Nuclear,52593.699999999975,55961.69999999994,33640.575,0.07500000000000001,10.189999999999996,21.940833333333334,MTU15IDA_pre,3367.9999999999636,86234.34999999996,8.697230280045022e-07,0.06018401871279763,-11.750833333333338
2025-04-17,Other,87459.29999999996,332569.80000000435,64954.92500000278,5026.22500000011,17.199829494302197,21.940833333333334,MTU15IDA_pre,245110.5000000044,157440.45000000286,0.03192461022564417,0.7370197173645989,-4.741003839031137
2025-04-17,Solar_PV,119409.30000000105,149218.4999999924,25664.124999999625,1429.2750000000035,1.9232189396722004,21.940833333333334,MTU15IDA_pre,29809.199999991353,146502.70000000068,0.00975596354196883,0.1997687954241121,-20.017614393661134
2025-04-17,Wind,201683.7000000009,226274.79999999813,35022.100000000355,1407.25000000001,19.046955942440725,21.940833333333334,MTU15IDA_pre,24591.099999997212,238113.05000000127,0.005910007872311083,0.10867803219800622,-2.8938773908926088
2025-04-18,CCGT,0.0,0.0,1354.899999999997,521.2499999999983,6.186865707434077,12.347500000000004,MTU15IDA_pre,0.0,1876.149999999995,0.2778295978466539,,-6.160634292565927
2025-04-18,Hydro,47264.29999999985,169953.89999999802,8288.324999999999,598.55,-0.13655918469635248,12.347500000000004,MTU15IDA_pre,122689.59999999817,56151.17499999985,0.010659616650942772,0.7218992915137552,-12.484059184696356
2025-04-18,Hydro_pump,10330.500000000002,10330.499999999996,8089.000000000009,291.22500000000025,10.21787878787879,12.347500000000004,MTU15IDA_pre,0.0,18710.72500000001,0.015564602654360006,0.0,-2.1296212121212132
2025-04-18,Nuclear,51407.399999999965,51407.40000000012,33250.20000000001,0.0,,12.347500000000004,MTU15IDA_pre,1.5279510989785194e-10,84657.59999999998,0.0,2.972239597759303e-15,
2025-04-18,Other,84362.60000000015,353176.69999999995,44081.500000000844,3193.6750000000634,3.799444057394666,12.347500000000004,MTU15IDA_pre,268814.0999999998,131637.77500000107,0.024261083112351582,0.7611320339082387,-8.548055942605338
2025-04-18,Solar_PV,106009.80000000076,131175.09999999593,23446.79999999625,1462.9500000000216,7.522584162138006,12.347500000000004,MTU15IDA_pre,25165.29999999517,130919.54999999703,0.011174419710425638,0.19184509865055147,-4.824915837861997
2025-04-18,Wind,167457.8000000012,193608.1999999957,36960.324999998964,1640.050000000029,10.197537270204899,12.347500000000004,MTU15IDA_pre,26150.399999994494,206058.1750000002,0.00795916007700266,0.1350686592819678,-2.1499627297951047
2025-04-19,CCGT,7211.8,7211.799999999999,2281.8999999999983,884.6749999999995,-3.296782999406564,1.7241666666666668,MTU15IDA_pre,0.0,10378.374999999998,0.08524215014392905,0.0,-5.020949666073231
2025-04-19,Hydro,45406.999999999935,129433.59999999683,8175.224999999984,2437.7500000000005,0.39918736539842103,1.7241666666666668,MTU15IDA_pre,84026.59999999689,56019.97499999992,0.04351572809520183,0.6491869190071121,-1.3249793012682458
2025-04-19,Hydro_pump,4720.0,4720.0,10368.099999999997,1418.424999999996,0.23401536915945606,1.7241666666666668,MTU15IDA_pre,0.0,16506.524999999994,0.08593116964351956,0.0,-1.4901512975072109
2025-04-19,Nuclear,47601.59999999998,47601.60000000011,35600.0,0.0,,1.7241666666666668,MTU15IDA_pre,1.3096723705530167e-10,83201.59999999998,0.0,2.7513200618319842e-15,
2025-04-19,Other,86379.9,373849.80000000075,54024.350000002094,4004.175000000063,-0.7387964437118643,1.7241666666666668,MTU15IDA_pre,287469.9000000007,144408.42500000217,0.02772812597325954,0.7689449078212698,-2.462963110378531
2025-04-19,Solar_PV,105871.30000000054,140036.6999999953,26977.199999996687,836.2249999999954,-0.6661971957308159,1.7241666666666668,MTU15IDA_pre,34165.399999994755,133684.72499999724,0.006255202305274687,0.24397461522583652,-2.390363862397483
2025-04-19,Wind,202691.60000000088,237301.399999997,44710.550000000774,3437.325000000032,1.8816054635508561,1.7241666666666668,MTU15IDA_pre,34609.79999999612,250839.4750000017,0.013703285736824352,0.1458474328427753,0.15743879688418927
2025-04-20,CCGT,0.0,0.0,4365.450000000006,1527.8750000000007,38.314054323815746,10.707916666666668,MTU15IDA_pre,0.0,5893.325000000007,0.2592551742861625,,27.606137657149077
2025-04-20,Hydro,51284.099999999926,160054.2999999979,9727.624999999993,2721.9500000000107,19.005541248002242,10.707916666666668,MTU15IDA_pre,108770.19999999797,63733.67499999993,0.04270819154865954,0.6795831164798409,8.297624581335574
2025-04-20,Hydro_pump,9844.8,9844.800000000003,5997.025,254.2499999999999,8.251567354965589,10.707916666666668,MTU15IDA_pre,3.637978807091713e-12,16096.074999999999,0.01579577629950158,3.6953303338734275e-16,-2.4563493117010786
2025-04-20,Nuclear,55961.59999999998,55961.60000000011,41800.0,0.0,,10.707916666666668,MTU15IDA_pre,1.3096723705530167e-10,97761.59999999998,0.0,2.3403054425767207e-15,
2025-04-20,Other,81182.59999999957,331879.6999999887,41515.85000000104,7027.300000000112,8.65115442630871,10.707916666666668,MTU15IDA_pre,250697.09999998915,129725.75000000073,0.05417043262420971,0.755385460454489,-2.0567622403579584
2025-04-20,Solar_PV,100157.70000000107,131276.79999999472,22154.324999997432,878.6249999999916,-1.7715729122208272,10.707916666666668,MTU15IDA_pre,31119.099999993647,123190.6499999985,0.007132237714469421,0.23704950151127158,-12.479489578887495
2025-04-20,Wind,146645.500000001,159970.79999999577,32400.32499999976,2811.275000000092,1.2986408302282506,10.707916666666668,MTU15IDA_pre,13325.299999994779,181857.10000000082,0.015458703564502454,0.08329832694463697,-9.409275836438416
2025-04-21,CCGT,0.0,0.0,7406.925000000008,2266.6250000000423,91.93510042463897,49.088750000000005,MTU15IDA_pre,0.0,9673.55000000005,0.23431160225563838,,42.84635042463897
2025-04-21,Hydro,40872.89999999988,229594.59999999782,9715.425000000003,1773.7000000000057,59.280503890172895,49.088750000000005,MTU15IDA_pre,188721.69999999795,52362.024999999885,0.03387378543897051,0.8219779559275338,10.19175389017289
2025-04-21,Hydro_pump,19157.899999999994,19157.9,5248.574999999999,371.75,30.673605245460664,49.088750000000005,MTU15IDA_pre,7.275957614183426e-12,24778.22499999999,0.015003092432972908,3.7978889200713155e-16,-18.41514475453934
2025-04-21,Nuclear,97092.09999999992,102144.10000000014,1560.5,0.0,,49.088750000000005,MTU15IDA_pre,5052.000000000218,98652.59999999992,0.0,0.0494595380447839,
2025-04-21,Other,88515.89999999967,327009.7999999977,48299.20000000082,7332.624999999861,61.41966976355706,49.088750000000005,MTU15IDA_pre,238493.89999999804,144147.72500000036,0.050868822244678806,0.7293172865155714,12.330919763557056
2025-04-21,Solar_PV,129279.80000000082,157785.89999999866,29253.75000000133,1297.7250000000065,25.375254194840885,49.088750000000005,MTU15IDA_pre,28506.099999997838,159831.27500000215,0.00811934335129335,0.18066316445257835,-23.71349580515912
2025-04-21,Wind,82236.99999999996,97897.99999999988,26345.924999996765,456.299999999996,82.52344948498877,49.088750000000005,MTU15IDA_pre,15660.999999999927,109039.22499999673,0.004184732604253283,0.1599726245684278,33.43469948498877
2025-04-22,CCGT,3254.6,3254.5999999999995,8571.350000000004,1902.9249999999975,65.79337152015978,64.39208333333333,MTU15IDA_pre,0.0,13728.875000000002,0.13860749697262137,0.0,1.4012881868264486
2025-04-22,Hydro,37177.49999999986,254609.39999999714,5618.274999999995,1406.1499999999983,42.55255182590765,64.39208333333333,MTU15IDA_pre,217431.8999999973,44201.92499999986,0.031811962940528106,0.8539822174672252,-21.839531507425683
2025-04-22,Hydro_pump,16123.799999999997,16123.80000000001,10286.050000000005,485.9500000000009,82.27054686696145,64.39208333333333,MTU15IDA_pre,1.2732925824820995e-11,26895.800000000003,0.01806787676886357,7.896975790335397e-16,17.87846353362812
2025-04-22,Nuclear,104673.59999999992,119829.60000000037,35.675,1710.0000000000005,75.50858859649131,64.39208333333333,MTU15IDA_pre,15156.000000000451,106419.27499999992,0.016068517662801235,0.1264796010334709,11.116505263157975
2025-04-22,Other,98657.89999999928,369397.2999999848,56499.32500000154,5320.100000000097,49.18504741452118,64.39208333333333,MTU15IDA_pre,270739.39999998553,160477.3250000009,0.03315172408313802,0.7329219785851079,-15.207035918812153
2025-04-22,Solar_PV,120715.40000000125,156072.99999999473,30771.124999998596,1228.7999999999897,32.722762654622755,64.39208333333333,MTU15IDA_pre,35357.59999999349,152715.32499999984,0.00804634374448007,0.2265452704823684,-31.669320678710577
2025-04-22,Wind,113948.70000000001,134264.69999999896,34523.05000000057,484.1250000000018,76.1247828556671,64.39208333333333,MTU15IDA_pre,20315.999999998952,148955.87500000058,0.003250123568472878,0.15131304058325912,11.732699522333775
2025-04-23,CCGT,1083.6000000000001,1083.6000000000001,4689.625000000007,1914.4750000000088,46.21588098564844,44.232499999999995,MTU15IDA_pre,0.0,7687.700000000016,0.24903091952079356,0.0,1.983380985648445
2025-04-23,Hydro,31774.59999999982,229333.19999999786,7481.875000000029,1089.150000000004,51.04856860854776,44.232499999999995,MTU15IDA_pre,197558.59999999803,40345.62499999985,0.026995492076278608,0.861447884562723,6.816068608547766
2025-04-23,Hydro_pump,16645.699999999997,16645.700000000015,5013.975,1587.3750000000107,11.0015279943302,44.232499999999995,MTU15IDA_pre,1.8189894035458565e-11,23247.050000000007,0.06828285739480967,1.092768344705152e-15,-33.2309720056698
2025-04-23,Nuclear,134593.59999999992,148065.60000000024,12575.475000000013,226.65,2.2918199867637328,44.232499999999995,MTU15IDA_pre,13472.00000000032,147395.72499999992,0.0015376972432545118,0.0909866977880095,-41.94068001323626
2025-04-23,Other,105864.6999999996,361752.39999999537,53206.62500000256,4889.325000000013,40.484140602230376,44.232499999999995,MTU15IDA_pre,255887.69999999576,163960.65000000218,0.029820112325731497,0.707355915261375,-3.748359397769619
2025-04-23,Solar_PV,162805.50000000148,208955.10000000225,21682.89999999732,1545.7250000000179,10.661694674020145,44.232499999999995,MTU15IDA_pre,46149.60000000076,186034.1249999988,0.008308825060993664,0.22085893093779604,-33.57080532597985
2025-04-23,Wind,106502.99999999997,126968.40000000047,25725.674999998206,1139.5749999999853,42.47345348046455,44.232499999999995,MTU15IDA_pre,20465.400000000503,133368.24999999817,0.008544574889450832,0.16118498776073753,-1.7590465195354454
2025-04-24,CCGT,715.5999999999999,715.5999999999999,4814.024999999997,2804.800000000027,68.03077082144802,43.53333333333334,MTU15IDA_pre,0.0,8334.425000000023,0.3365319143192265,0.0,24.497437488114677
2025-04-24,Hydro,31591.499999999975,218700.99999999942,9201.974999999982,1092.8999999999974,70.64187597218401,43.53333333333334,MTU15IDA_pre,187109.49999999945,41886.37499999995,0.026092016795437625,0.8555493573417586,27.108542638850672
2025-04-24,Hydro_pump,12963.899999999996,17763.80000000001,4349.450000000001,65.02499999999999,58.09823913879277,43.53333333333334,MTU15IDA_pre,4799.900000000014,17378.375,0.0037417192343933187,0.2702068251162483,14.564905805459432
2025-04-24,Nuclear,74342.09999999992,168381.6000000002,172.79999999999993,0.0,,43.53333333333334,MTU15IDA_pre,94039.50000000029,74514.89999999992,0.0,0.5584903576162726,
2025-04-24,Other,105791.5999999994,353511.49999999546,78808.87500000389,4674.425000000086,52.66036528556916,43.53333333333334,MTU15IDA_pre,247719.89999999607,189274.90000000337,0.024696486433224914,0.7007407114054259,9.127031952235825
2025-04-24,Solar_PV,153098.70000000115,199305.89999999787,27453.14999999523,589.9749999999935,8.54876562566222,43.53333333333334,MTU15IDA_pre,46207.19999999672,181141.82499999637,0.003256978337278016,0.2318406028120453,-34.98456770767112
2025-04-24,Wind,115960.00000000071,138360.5999999983,28380.049999998082,1256.6750000000134,36.96017785027909,43.53333333333334,MTU15IDA_pre,22400.599999997576,145596.7249999988,0.008631203758189092,0.16190013631046593,-6.573155483054251
2025-04-25,CCGT,743.3,743.3,4665.024999999992,2972.875000000031,49.65289273851062,45.656666666666666,MTU15IDA_pre,0.0,8381.200000000023,0.3547075597766457,0.0,3.9962260718439566
