date,firm,regime,q2_ida_volunt_mwh,q_da_mwh,q_pibca_mwh,q_phf_mwh,q2_pibca_minus_pdbc_mwh,q2_phf_minus_pdbc_mwh,q2_rt2_only_mwh
2021-05-19,GE,pre-IDA,2332.4999999999964,14069.199999999997,107626.0,107626.00000000001,93556.8,93556.80000000002,1.4551915228366852e-11
2021-05-20,GN,pre-IDA,23305.999999999985,12836.699999999992,44937.2,44937.2,32100.500000000007,32100.500000000007,0.0
2021-05-20,HC,pre-IDA,992.8,9967.699999999999,17364.0,17364.0,7396.300000000001,7396.300000000001,0.0
2021-06-02,GE,pre-IDA,1746.3999999999992,18381.099999999977,120365.29999999999,120365.29999999999,101984.20000000001,101984.20000000001,0.0
2021-06-12,HC,pre-IDA,-372.70000000000005,1970.9000000000005,11499.099999999999,11499.099999999999,9528.199999999997,9528.199999999997,0.0
2021-06-13,GE,pre-IDA,-131.5000000000006,9454.0,103481.09999999999,103481.09999999998,94027.09999999999,94027.09999999998,-1.4551915228366852e-11
2021-06-15,IB,pre-IDA,11222.300000000007,62792.40000000008,126151.40000000001,126158.40000000002,63358.99999999993,63365.99999999994,7.000000000014552
2021-06-24,GN,pre-IDA,6396.800000000003,21304.30000000001,31123.499999999996,31123.499999999993,9819.199999999986,9819.199999999983,-3.637978807091713e-12
2021-06-27,GN,pre-IDA,7209.599999999998,13475.200000000012,46021.700000000004,46021.70000000001,32546.499999999993,32546.5,7.275957614183426e-12
2021-06-27,IB,pre-IDA,4180.9,52589.200000000004,96140.8,96140.79999999999,43551.6,43551.599999999984,-1.4551915228366852e-11
2021-07-07,GE,pre-IDA,2788.799999999999,17274.600000000006,108546.50000000003,108546.50000000001,91271.90000000002,91271.90000000001,-1.4551915228366852e-11
2021-07-08,GN,pre-IDA,14271.299999999996,22887.79999999999,55237.0,55237.0,32349.20000000001,32349.20000000001,0.0
2021-07-22,IB,pre-IDA,6366.500000000001,16552.5,118969.29999999999,118969.29999999999,102416.79999999999,102416.79999999999,0.0
2021-07-23,HC,pre-IDA,4665.8,9319.799999999997,23349.700000000004,23349.700000000004,14029.900000000007,14029.900000000007,0.0
2021-07-24,GE,pre-IDA,2111.4000000000015,10239.200000000003,102882.19999999998,102882.2,92642.99999999999,92643.0,1.4551915228366852e-11
2021-07-25,HC,pre-IDA,5763.899999999999,1429.8000000000009,15287.300000000001,15287.300000000001,13857.5,13857.5,0.0
2021-07-25,IB,pre-IDA,8224.500000000002,10098.7,108551.49999999996,108551.49999999997,98452.79999999996,98452.79999999997,1.4551915228366852e-11
2021-08-06,GN,pre-IDA,9685.300000000008,15036.199999999993,42839.69999999999,42839.69999999998,27803.499999999996,27803.49999999999,-7.275957614183426e-12
2021-08-07,GN,pre-IDA,10583.100000000002,14339.800000000005,45871.299999999996,45872.3,31531.499999999993,31532.5,1.000000000007276
2021-08-08,GE,pre-IDA,2370.9999999999995,11738.7,83648.00000000001,83658.00000000003,71909.30000000002,71919.30000000003,10.000000000014552
2021-08-19,GE,pre-IDA,-308.90000000000055,9222.799999999997,102892.90000000001,102892.9,93670.1,93670.09999999999,-1.4551915228366852e-11
2021-08-19,IB,pre-IDA,14756.299999999996,24278.899999999998,138084.89999999997,138084.9,113805.99999999997,113806.0,2.9103830456733704e-11
2021-08-19,HC,pre-IDA,450.79999999999995,18158.000000000004,18416.2,18416.200000000004,258.1999999999971,258.2000000000007,3.637978807091713e-12
2021-08-20,HC,pre-IDA,83.79999999999995,21275.4,21480.5,21480.500000000004,205.09999999999854,205.10000000000218,3.637978807091713e-12
2021-08-21,IB,pre-IDA,9198.600000000002,32305.69999999999,130822.40000000001,130822.40000000001,98516.70000000001,98516.70000000001,0.0
2021-08-22,HC,pre-IDA,6852.1,1365.4000000000012,13951.5,13951.5,12586.099999999999,12586.099999999999,0.0
2021-09-03,GE,pre-IDA,-581.7999999999997,23421.200000000004,116690.89999999997,116690.89999999997,93269.69999999995,93269.69999999995,0.0
2021-09-03,IB,pre-IDA,13080.699999999997,37109.59999999998,135604.59999999995,135604.59999999995,98494.99999999997,98494.99999999997,0.0
2021-09-04,GN,pre-IDA,16827.69999999998,27927.500000000033,60725.9,60725.899999999994,32798.399999999965,32798.399999999965,-7.275957614183426e-12
2021-09-05,GN,pre-IDA,11992.600000000008,18002.300000000003,48571.30000000001,48571.3,30569.000000000007,30569.0,-7.275957614183426e-12
2021-09-06,GE,pre-IDA,-605.7000000000003,15114.7,104989.79999999996,104989.79999999994,89875.09999999996,89875.09999999995,-1.4551915228366852e-11
2021-09-16,GE,pre-IDA,-698.0999999999992,27626.2,115040.10000000002,115040.1,87413.90000000002,87413.90000000001,-1.4551915228366852e-11
2021-09-17,GE,pre-IDA,29261.00000000002,8794.599999999997,124373.8,124373.79999999999,115579.20000000001,115579.2,-1.4551915228366852e-11
2021-09-17,GN,pre-IDA,13158.400000000016,54658.0,82367.19999999998,82367.19999999998,27709.199999999983,27709.199999999983,0.0
2021-09-18,HC,pre-IDA,3857.8999999999996,20281.40000000001,24125.2,24125.2,3843.799999999992,3843.799999999992,0.0
2021-09-30,GE,pre-IDA,6125.999999999998,10237.600000000004,109136.79999999997,109136.79999999999,98899.19999999997,98899.19999999998,1.4551915228366852e-11
2021-10-01,HC,pre-IDA,-345.9,31771.800000000014,31414.400000000005,31414.4,-357.40000000000873,-357.40000000001237,-3.637978807091713e-12
2021-10-02,GE,pre-IDA,5410.300000000005,8195.39999999999,89992.89999999998,89992.9,81797.49999999999,81797.5,1.4551915228366852e-11
2021-10-04,HC,pre-IDA,2588.2000000000003,13501.800000000005,16096.2,16096.199999999999,2594.399999999996,2594.399999999994,-1.8189894035458565e-12
2021-10-14,HC,pre-IDA,6036.0,25948.900000000012,32016.199999999997,32016.199999999997,6067.299999999985,6067.299999999985,0.0
2021-10-16,GE,pre-IDA,7224.1000000000095,8693.400000000001,88058.99999999999,88059.0,79365.59999999998,79365.6,1.4551915228366852e-11
2021-10-16,HC,pre-IDA,617.0,27392.20000000001,28444.5,28444.5,1052.2999999999884,1052.2999999999884,0.0
2021-10-18,HC,pre-IDA,1263.6000000000001,27948.80000000001,29174.1,29174.1,1225.2999999999884,1225.2999999999884,0.0
2021-10-29,GE,pre-IDA,3995.8999999999996,12163.000000000005,79462.29999999997,79462.29999999999,67299.29999999997,67299.29999999999,1.4551915228366852e-11
2021-10-30,HC,pre-IDA,3999.4999999999995,23378.000000000007,23928.899999999998,23928.899999999998,550.8999999999905,550.8999999999905,0.0
2021-10-30,GE,pre-IDA,7387.3000000000075,8415.2,73119.69999999998,73279.69999999998,64704.499999999985,64864.499999999985,160.0
2021-10-31,HC,pre-IDA,1719.2,842.2,11220.199999999999,11220.199999999999,10377.999999999998,10377.999999999998,0.0
2021-11-01,IB,pre-IDA,4568.500000000003,2390.099999999999,85781.29999999999,86009.29999999999,83391.19999999998,83619.19999999998,228.0
2021-11-10,GE,pre-IDA,8039.8,33372.79999999998,105316.1,105316.10000000002,71943.30000000002,71943.30000000005,1.4551915228366852e-11
2021-11-11,GE,pre-IDA,2012.6999999999996,38767.600000000006,106091.90000000002,106361.90000000001,67324.30000000002,67594.3,269.99999999998545
2021-11-13,GN,pre-IDA,11140.799999999997,48291.70000000002,74812.1,74812.1,26520.399999999987,26520.399999999987,0.0
2021-11-14,GN,pre-IDA,5062.399999999997,13158.399999999992,38131.19999999999,38131.2,24972.799999999996,24972.800000000003,7.275957614183426e-12
2021-11-14,HC,pre-IDA,5833.299999999998,19332.80000000001,25992.5,25992.5,6659.69999999999,6659.69999999999,0.0
2021-11-23,GE,pre-IDA,-308.0999999999994,38714.50000000002,79197.29999999999,79197.29999999999,40482.79999999997,40482.79999999997,0.0
2021-11-24,IB,pre-IDA,11448.100000000024,62226.30000000002,122735.9,122735.9,60509.59999999998,60509.59999999998,0.0
2021-11-25,GE,pre-IDA,-5298.900000000004,34124.399999999994,78794.49999999999,78794.5,44670.09999999999,44670.100000000006,1.4551915228366852e-11
2021-11-25,IB,pre-IDA,16289.800000000012,48249.3,113137.90000000002,113137.90000000002,64888.60000000002,64888.60000000002,0.0
2021-11-25,GN,pre-IDA,10653.9,61307.100000000035,85847.50000000001,85847.49999999999,24540.39999999998,24540.39999999995,-2.9103830456733704e-11
2021-12-06,IB,pre-IDA,2947.3999999999996,27560.599999999995,88536.70000000007,88536.70000000004,60976.10000000008,60976.10000000005,-2.9103830456733704e-11
2021-12-07,HC,pre-IDA,4846.7,26342.80000000001,31572.7,31572.7,5229.8999999999905,5229.8999999999905,0.0
2021-12-07,GN,pre-IDA,9205.799999999992,25724.7,47712.10000000001,47712.100000000006,21987.400000000012,21987.400000000005,-7.275957614183426e-12
2021-12-07,IB,pre-IDA,7276.400000000005,20593.200000000015,84524.30000000002,84524.30000000002,63931.100000000006,63931.100000000006,0.0
2021-12-08,GN,pre-IDA,6912.700000000001,13723.50000000001,40640.80000000001,41173.80000000001,26917.300000000003,27450.300000000003,533.0
2021-12-08,HC,pre-IDA,523.0,8899.8,14415.400000000001,14415.4,5515.600000000002,5515.6,-1.8189894035458565e-12
2021-12-09,GN,pre-IDA,10608.200000000004,14788.800000000014,49484.90000000001,49684.90000000001,34696.09999999999,34896.09999999999,200.0
2021-12-19,GN,pre-IDA,22230.30000000001,22705.300000000003,59472.39999999999,59472.399999999994,36767.099999999984,36767.09999999999,7.275957614183426e-12
2021-12-20,GN,pre-IDA,11140.200000000004,69377.20000000004,94919.20000000001,94919.2,25541.99999999997,25541.999999999956,-1.4551915228366852e-11
2021-12-22,HC,pre-IDA,-16.299999999999983,17880.800000000007,33368.5,33368.5,15487.699999999993,15487.699999999993,0.0
2022-01-01,HC,pre-IDA,943.5999999999999,2664.7,16027.9,16027.900000000001,13363.2,13363.2,1.8189894035458565e-12
2022-01-01,IB,pre-IDA,-384.30000000000075,19763.20000000001,98798.50000000003,98798.50000000003,79035.30000000002,79035.30000000002,0.0
2022-01-01,GN,pre-IDA,6455.999999999999,10502.000000000004,53922.799999999996,54081.79999999999,43420.79999999999,43579.79999999999,158.99999999999272
2022-01-02,HC,pre-IDA,682.0000000000002,7402.599999999997,21535.799999999996,21535.8,14133.199999999999,14133.200000000003,3.637978807091713e-12
2022-01-03,GE,pre-IDA,6564.299999999992,14842.099999999993,100128.70000000001,100128.7,85286.60000000002,85286.6,-1.4551915228366852e-11
2022-01-04,HC,pre-IDA,836.4,4470.499999999999,19153.600000000002,19153.600000000002,14683.100000000002,14683.100000000002,0.0
2022-01-14,IB,pre-IDA,14980.099999999999,55141.59999999998,164499.8,164499.8,109358.20000000001,109358.20000000001,0.0
2022-01-16,GN,pre-IDA,11674.000000000011,42868.19999999999,74110.3,74611.8,31242.100000000013,31743.600000000013,501.5
2022-01-16,GE,pre-IDA,442.7999999999998,25551.399999999983,121486.09999999998,121486.09999999999,95934.7,95934.70000000001,1.4551915228366852e-11
2022-01-17,HC,pre-IDA,-182.6,16984.80000000001,37964.1,37964.1,20979.29999999999,20979.29999999999,0.0
2022-01-28,GE,pre-IDA,-768.0999999999984,21685.99999999999,115517.09999999998,115517.09999999998,93831.09999999999,93831.09999999999,0.0
2022-01-29,HC,pre-IDA,1387.3,19460.800000000007,33709.700000000004,33709.7,14248.899999999998,14248.89999999999,-7.275957614183426e-12
2022-01-30,GN,pre-IDA,12087.89999999999,36823.7,73693.90000000001,73693.9,36870.20000000001,36870.2,-1.4551915228366852e-11
2022-01-31,IB,pre-IDA,3126.900000000001,18721.5,99296.7,99548.7,80575.2,80827.2,252.0
2022-02-09,GE,pre-IDA,1149.6,27137.799999999992,120586.09999999998,121306.09999999996,93448.29999999999,94168.29999999997,719.9999999999854
2022-02-09,IB,pre-IDA,7378.800000000004,31181.100000000013,120255.20000000001,120255.2,89074.1,89074.09999999998,-1.4551915228366852e-11
2022-02-11,GE,pre-IDA,2891.3,26531.400000000016,123395.70000000001,123395.7,96864.29999999999,96864.29999999999,-1.4551915228366852e-11
2022-02-22,GN,pre-IDA,12963.999999999998,21157.299999999996,55898.00000000001,55898.000000000015,34740.70000000001,34740.70000000002,7.275957614183426e-12
2022-02-23,GN,pre-IDA,22585.699999999993,29399.300000000007,73048.70000000001,73048.70000000003,43649.40000000001,43649.40000000002,1.4551915228366852e-11
2022-02-25,GE,pre-IDA,5067.299999999997,18498.199999999997,99545.5,100997.59999999999,81047.3,82499.4,1452.0999999999913
2022-02-25,IB,pre-IDA,2645.1000000000004,25404.199999999993,104045.20000000003,104045.20000000006,78641.00000000003,78641.00000000006,2.9103830456733704e-11
2022-03-06,IB,pre-IDA,1753.2999999999997,23688.7,98607.0,98607.00000000001,74918.3,74918.30000000002,1.4551915228366852e-11
2022-03-08,GE,pre-IDA,900.0000000000023,14781.900000000007,105020.3,105020.30000000002,90238.4,90238.40000000001,1.4551915228366852e-11
2022-03-19,HC,pre-IDA,-940.5,9336.099999999999,21489.8,21489.8,12153.7,12153.7,0.0
2022-03-20,GE,pre-IDA,1297.7999999999997,15386.200000000017,100520.30000000002,100520.30000000002,85134.1,85134.1,0.0
2022-03-29,GN,pre-IDA,7875.5,81611.3,108576.50000000003,109064.50000000003,26965.200000000026,27453.200000000026,488.0
2022-04-01,GN,pre-IDA,7617.600000000002,6134.9000000000015,47899.29999999999,48198.59999999998,41764.39999999999,42063.699999999975,299.29999999998836
2022-04-10,GN,pre-IDA,6268.600000000001,9049.7,50255.40000000001,50255.399999999994,41205.70000000001,41205.7,-1.4551915228366852e-11
2022-04-10,IB,pre-IDA,-7149.200000000008,22169.39999999998,66395.59999999998,67592.99999999999,44226.2,45423.600000000006,1197.4000000000087
2022-04-11,GN,pre-IDA,9217.399999999998,4386.899999999999,43950.700000000004,43975.700000000004,39563.8,39588.8,25.0
2022-04-12,GN,pre-IDA,6704.2999999999965,45700.49999999997,78710.79999999999,78710.79999999999,33010.30000000002,33010.30000000002,0.0
2022-04-13,GN,pre-IDA,7445.599999999999,15975.400000000029,51506.10000000001,51506.10000000001,35530.69999999998,35530.69999999998,0.0
2022-04-22,HC,pre-IDA,2542.7,14798.100000000002,20275.7,20275.699999999997,5477.5999999999985,5477.599999999995,-3.637978807091713e-12
2022-04-23,HC,pre-IDA,1548.1,902.3000000000005,9759.4,9759.400000000001,8857.099999999999,8857.1,1.8189894035458565e-12
2022-04-23,GN,pre-IDA,499.8,3954.899999999998,32239.199999999997,32551.2,28284.3,28596.300000000003,312.00000000000364
2022-04-24,GN,pre-IDA,11456.400000000005,5625.099999999999,45335.399999999994,47861.4,39710.299999999996,42236.3,2526.0000000000073
2022-04-24,IB,pre-IDA,107.59999999999945,10892.999999999996,77116.09999999999,77116.1,66223.09999999999,66223.1,1.4551915228366852e-11
2022-04-25,HC,pre-IDA,-1519.6000000000001,23184.40000000001,26224.399999999998,26224.4,3039.999999999989,3039.9999999999927,3.637978807091713e-12
2022-04-25,IB,pre-IDA,-16541.300000000007,31082.099999999995,77764.5,77764.49999999999,46682.40000000001,46682.399999999994,-1.4551915228366852e-11
2022-04-25,GE,pre-IDA,-285.79999999999967,21389.29999999999,127403.99999999994,127403.99999999999,106014.69999999995,106014.7,4.3655745685100555e-11
2022-05-04,GN,pre-IDA,7267.2,11140.4,50424.7,50434.70000000001,39284.299999999996,39294.30000000001,10.000000000014552
2022-05-03,GE,pre-IDA,-252.80000000000032,13808.900000000005,127457.99999999997,127458.0,113649.09999999996,113649.09999999999,2.9103830456733704e-11
2022-05-03,HC,pre-IDA,11096.8,682.8000000000011,22319.700000000004,22319.699999999997,21636.9,21636.899999999994,-7.275957614183426e-12
2022-05-03,IB,pre-IDA,1700.9,19266.899999999998,102179.30000000003,102472.30000000005,82912.40000000004,83205.40000000005,293.00000000001455
2022-05-05,HC,pre-IDA,2635.5000000000005,883.8000000000011,15872.2,15872.2,14988.4,14988.4,0.0
2022-05-05,IB,pre-IDA,11622.200000000003,9149.3,106432.29999999999,106432.3,97282.99999999999,97283.0,1.4551915228366852e-11
2022-05-16,HC,pre-IDA,2027.1999999999998,5030.799999999998,15533.6,15533.600000000002,10502.800000000003,10502.800000000003,1.8189894035458565e-12
2022-05-16,GE,pre-IDA,7787.899999999997,14947.000000000005,118491.19999999997,118976.20000000001,103544.19999999997,104029.20000000001,485.00000000004366
2022-05-17,HC,pre-IDA,2116.6000000000004,7340.7999999999965,17991.000000000004,17991.000000000004,10650.200000000008,10650.200000000008,0.0
2022-05-18,GE,pre-IDA,-2708.7999999999997,25417.599999999984,131029.39999999997,131029.4,105611.79999999999,105611.80000000002,2.9103830456733704e-11
2022-05-18,IB,pre-IDA,3190.2999999999997,16804.9,73206.90000000001,73206.9,56402.00000000001,56401.99999999999,-1.4551915228366852e-11
2022-05-19,GN,pre-IDA,17687.10000000001,26795.499999999996,52625.19999999998,52625.19999999999,25829.699999999986,25829.699999999993,7.275957614183426e-12
2022-05-29,HC,pre-IDA,3462.5,1202.8000000000004,12751.3,12751.299999999997,11548.499999999998,11548.499999999996,-1.8189894035458565e-12
2022-05-29,IB,pre-IDA,2236.0000000000005,4675.9000000000015,58591.9,58591.900000000016,53916.0,53916.000000000015,1.4551915228366852e-11
2022-05-30,GN,pre-IDA,12141.900000000014,38094.5,57447.29999999999,57447.29999999999,19352.79999999999,19352.79999999999,0.0
2022-05-31,GN,pre-IDA,14004.3,41514.00000000001,59841.8,59841.8,18327.799999999996,18327.799999999996,0.0
2022-05-31,IB,pre-IDA,7846.299999999999,31817.9,90915.8,90915.8,59097.9,59097.9,0.0
2022-06-01,HC,pre-IDA,1022.3,31131.500000000015,34324.2,34324.2,3192.6999999999825,3192.6999999999825,0.0
2022-06-01,IB,pre-IDA,5171.2999999999965,36460.399999999994,97733.59999999998,97733.59999999996,61273.19999999998,61273.19999999997,-1.4551915228366852e-11
2022-06-10,IB,pre-IDA,5868.000000000003,8891.000000000002,97595.29999999999,97595.30000000002,88704.29999999999,88704.30000000002,2.9103830456733704e-11
2022-06-13,GE,pre-IDA,-4278.899999999997,29144.299999999992,127816.70000000004,127816.70000000004,98672.40000000005,98672.40000000005,0.0
2022-06-22,HC,pre-IDA,-415.0999999999998,36784.4,38158.3,38158.299999999996,1373.9000000000015,1373.8999999999942,-7.275957614183426e-12
2022-06-23,IB,pre-IDA,2580.9000000000005,65050.0,141575.70000000004,141575.7,76525.70000000004,76525.70000000001,-2.9103830456733704e-11
2022-06-23,GE,pre-IDA,3571.600000000001,38536.800000000025,134724.10000000006,134724.10000000003,96187.30000000005,96187.30000000002,-2.9103830456733704e-11
2022-06-24,HC,pre-IDA,-1340.1,38240.5,39937.50000000001,39937.49999999999,1697.0000000000073,1696.9999999999927,-1.4551915228366852e-11
2022-06-24,GE,pre-IDA,5036.400000000005,26229.999999999978,128204.50000000001,128204.50000000003,101974.50000000003,101974.50000000006,1.4551915228366852e-11
2022-07-05,GN,pre-IDA,174.60000000000036,46694.79999999999,73819.5,73884.5,27124.70000000001,27189.70000000001,65.0
2022-07-06,GE,pre-IDA,3163.4999999999986,37058.6,133954.90000000005,133954.90000000002,96896.30000000005,96896.30000000002,-2.9103830456733704e-11
2022-07-07,GN,pre-IDA,15526.799999999992,9037.8,58090.799999999996,58105.8,49053.0,49068.0,15.000000000007276
2022-07-08,IB,pre-IDA,18820.9,6703.199999999999,103392.6,103392.59999999999,96689.40000000001,96689.4,-1.4551915228366852e-11
2022-07-19,GN,pre-IDA,7028.4,42955.999999999985,77260.39999999997,77261.39999999998,34304.39999999998,34305.399999999994,1.000000000014552
2022-07-20,GE,pre-IDA,10235.0,34726.10000000001,138706.80000000002,138706.80000000002,103980.70000000001,103980.70000000001,0.0
2022-07-21,GN,pre-IDA,14668.6,76824.30000000002,123256.2,123256.2,46431.89999999998,46431.89999999998,0.0
2022-07-21,IB,pre-IDA,5251.900000000002,32094.400000000005,120380.5,120390.49999999997,88286.09999999999,88296.09999999996,9.999999999970896
2022-07-31,GE,pre-IDA,-2107.3,55110.900000000045,143522.89999999997,143522.89999999997,88411.99999999991,88411.99999999991,0.0
2022-08-01,HC,pre-IDA,1269.5,45363.79999999999,47225.1,47225.100000000006,1861.3000000000102,1861.3000000000175,7.275957614183426e-12
2022-08-02,HC,pre-IDA,1384.6000000000001,45688.79999999999,47598.1,47598.100000000006,1909.3000000000102,1909.3000000000175,7.275957614183426e-12
2022-08-13,GE,pre-IDA,-3950.899999999998,53703.90000000002,141266.7,141266.7,87562.79999999999,87562.79999999999,0.0
2022-08-13,GN,pre-IDA,2400.599999999999,87299.80000000003,114211.49999999999,114371.5,26911.699999999953,27071.699999999968,160.00000000001455
2022-08-14,GE,pre-IDA,-3841.9,51572.90000000001,139600.09999999998,139600.10000000003,88027.19999999997,88027.20000000003,5.820766091346741e-11
2022-08-15,GE,pre-IDA,-5338.200000000003,57103.90000000004,135201.80000000002,135201.8,78097.89999999998,78097.89999999995,-2.9103830456733704e-11
2022-08-16,IB,pre-IDA,5991.9,20893.600000000002,105387.59999999996,105397.59999999998,84493.99999999996,84503.99999999997,10.000000000014552
2022-08-26,HC,pre-IDA,2362.9999999999995,42343.799999999996,45407.3,45407.3,3063.5000000000073,3063.5000000000073,0.0
2022-08-26,GE,pre-IDA,-3321.499999999999,51956.89999999997,139500.09999999998,139790.10000000003,87543.20000000001,87833.20000000007,290.0000000000582
2022-08-28,IB,pre-IDA,7112.999999999998,18382.90000000001,102720.59999999998,102720.59999999998,84337.69999999997,84337.69999999997,0.0
2022-08-28,HC,pre-IDA,502.4,35335.7,37683.399999999994,37683.399999999994,2347.699999999997,2347.699999999997,0.0
2022-09-07,IB,pre-IDA,6159.0999999999985,30609.700000000008,109101.79999999999,109101.80000000002,78492.09999999998,78492.1,2.9103830456733704e-11
2022-09-09,HC,pre-IDA,691.1,40489.799999999996,41659.100000000006,41659.1,1169.3000000000102,1169.300000000003,-7.275957614183426e-12
2022-09-10,GN,pre-IDA,11749.4,102283.8,139645.49999999997,139645.49999999997,37361.69999999997,37361.69999999997,0.0
2022-09-10,GE,pre-IDA,2566.499999999994,51489.99999999994,147435.89999999997,147435.89999999994,95945.90000000002,95945.9,-2.9103830456733704e-11
2022-09-11,GN,pre-IDA,15687.599999999999,64287.999999999985,108392.5,108392.5,44104.500000000015,44104.500000000015,0.0
2022-09-20,HC,pre-IDA,-13202.000000000002,45268.79999999999,32282.699999999997,32282.699999999997,-12986.099999999991,-12986.099999999991,0.0
2022-09-20,GE,pre-IDA,-2764.1000000000013,47567.699999999946,135411.79999999993,135411.79999999993,87844.09999999998,87844.09999999998,0.0
2022-09-21,GE,pre-IDA,5896.300000000001,39078.19999999998,135707.39999999997,135707.4,96629.19999999998,96629.20000000001,2.9103830456733704e-11
2022-10-03,IB,pre-IDA,-1348.7999999999965,55881.399999999994,141938.0,141938.0,86056.6,86056.6,0.0
2022-10-02,HC,pre-IDA,-1061.8000000000002,36768.600000000006,34675.2,34675.2,-2093.4000000000087,-2093.4000000000087,0.0
2022-10-02,IB,pre-IDA,3468.9000000000005,30457.999999999978,111972.6,111972.6,81514.60000000003,81514.60000000003,0.0
2022-10-02,GN,pre-IDA,19351.000000000004,50359.2,98986.79999999999,99462.29999999997,48627.59999999999,49103.09999999998,475.49999999998545
2022-10-04,IB,pre-IDA,9995.4,51667.29999999998,142489.09999999998,142489.1,90821.79999999999,90821.80000000002,2.9103830456733704e-11
2022-10-16,HC,pre-IDA,2185.1,15811.199999999997,18187.2,18187.199999999997,2376.0000000000036,2376.0,-3.637978807091713e-12
2022-10-15,IB,pre-IDA,1861.6999999999998,31482.69999999999,91424.00000000001,91424.00000000001,59941.300000000025,59941.300000000025,0.0
2022-10-18,GN,pre-IDA,9356.1,30606.400000000005,70346.0,70345.99999999999,39739.59999999999,39739.59999999998,-1.4551915228366852e-11
2022-10-18,GE,pre-IDA,-687.0,33639.000000000015,97884.90000000001,97884.9,64245.899999999994,64245.89999999998,-1.4551915228366852e-11
2022-10-28,GE,pre-IDA,1000.0,21473.800000000007,92868.20000000003,92868.20000000001,71394.40000000002,71394.40000000001,-1.4551915228366852e-11
2022-10-28,IB,pre-IDA,6881.9,11924.6,77785.90000000001,77785.9,65861.3,65861.29999999999,-1.4551915228366852e-11
2022-10-29,GN,pre-IDA,4642.5,969.5999999999997,38811.0,39061.0,37841.4,38091.4,250.0
2022-10-29,GE,pre-IDA,-1038.6000000000022,9004.1,79144.6,79144.6,70140.5,70140.5,0.0
2022-11-09,GE,pre-IDA,-2536.2000000000003,47410.6,138380.1,138380.1,90969.5,90969.5,0.0
2022-11-09,GN,pre-IDA,5748.600000000004,100736.40000000002,134643.90000000002,134643.90000000002,33907.5,33907.5,0.0
2022-11-09,HC,pre-IDA,8096.1,15470.100000000008,22512.5,22512.5,7042.399999999992,7042.399999999992,0.0
2022-11-10,IB,pre-IDA,5495.2,41128.89999999998,106925.70000000003,107360.70000000001,65796.80000000005,66231.80000000003,434.99999999998545
2022-11-11,HC,pre-IDA,3828.7000000000003,15438.600000000002,23336.6,23336.6,7897.999999999996,7897.999999999996,0.0
2022-11-12,HC,pre-IDA,10308.1,1426.600000000001,14794.8,14794.8,13368.199999999999,13368.199999999999,0.0
2022-11-21,IB,pre-IDA,3277.800000000002,8104.900000000001,65364.60000000001,65364.59999999999,57259.70000000001,57259.69999999999,-2.1827872842550278e-11
2022-11-22,HC,pre-IDA,2408.0000000000005,771.3000000000001,9457.5,9457.5,8686.2,8686.2,0.0
2022-11-22,IB,pre-IDA,10673.999999999995,9989.200000000004,70789.6,71242.59999999999,60800.4,61253.39999999999,452.99999999998545
2022-11-22,GE,pre-IDA,7121.000000000003,5270.9999999999945,92246.79999999999,92246.79999999999,86975.79999999999,86975.79999999999,0.0
2022-11-23,HC,pre-IDA,2622.5999999999995,10936.900000000001,21090.0,21090.0,10153.099999999999,10153.099999999999,0.0
2022-11-23,GN,pre-IDA,6481.999999999997,14242.300000000003,53072.1,53437.100000000006,38829.799999999996,39194.8,365.0000000000073
2022-11-24,HC,pre-IDA,-297.6,17854.200000000008,22233.1,22233.1,4378.8999999999905,4378.8999999999905,0.0
2022-12-03,GN,pre-IDA,4544.199999999997,35530.3,69745.29999999999,70629.29999999999,34214.999999999985,35098.999999999985,884.0
2022-12-04,GN,pre-IDA,17750.400000000005,16919.099999999995,71606.0,71606.0,54686.90000000001,54686.90000000001,0.0
2022-12-04,HC,pre-IDA,3793.8,26326.80000000001,30813.699999999997,30813.7,4486.899999999987,4486.8999999999905,3.637978807091713e-12
2022-12-05,IB,pre-IDA,3723.100000000001,28944.49999999999,130274.50000000001,130274.5,101330.00000000003,101330.00000000001,-1.4551915228366852e-11
2022-12-06,GN,pre-IDA,22206.699999999975,79555.0,135676.0,135676.0,56121.0,56121.0,0.0
2022-12-06,HC,pre-IDA,-2390.7,41854.8,40507.799999999996,40507.8,-1347.0000000000073,-1347.0,7.275957614183426e-12
2022-12-06,GE,pre-IDA,-5959.799999999992,67976.29999999996,150969.70000000004,150969.7,82993.40000000008,82993.40000000005,-2.9103830456733704e-11
2022-12-15,GN,pre-IDA,7604.400000000005,23459.399999999994,65947.8,65947.8,42488.40000000001,42488.40000000001,0.0
2022-12-15,IB,pre-IDA,787.2000000000006,29979.79999999999,156355.89999999997,156355.89999999997,126376.09999999998,126376.09999999998,0.0
2022-12-15,GE,pre-IDA,11384.199999999975,37219.09999999999,146407.3,146407.30000000002,109188.2,109188.20000000003,2.9103830456733704e-11
2022-12-16,GN,pre-IDA,7168.899999999998,691.1999999999998,47390.40000000001,47581.4,46699.20000000001,46890.200000000004,190.99999999999272
2022-12-16,HC,pre-IDA,617.0,38631.2,41644.399999999994,41644.399999999994,3013.199999999997,3013.199999999997,0.0
2022-12-25,HC,pre-IDA,2105.1000000000004,764.2000000000003,10261.599999999999,10261.6,9497.399999999998,9497.4,1.8189894035458565e-12
