tech,firm,reform,year,PC,hour_class,coef,n_rows
Hydro,REP,MTU15-IDA,p22,PC4,Flat,17.846311736637517,2664
Hydro,REP,MTU15-IDA,p22,PC4,Midday,24.191462664140513,2664
Hydro,REP,MTU15-IDA,p22,PC5,Critical,-115.4582247574146,2664
Hydro,REP,MTU15-IDA,p22,PC5,Flat,-89.523871483882,2664
Hydro,REP,MTU15-IDA,p22,PC5,Midday,-139.88838081759678,2664
Hydro,GE,MTU15-DA,real,PC1,Critical,-1781.8194580078125,62777
Hydro,GE,MTU15-DA,real,PC1,Flat,-2145.165252685547,62777
Hydro,GE,MTU15-DA,real,PC1,Midday,-1522.1439819335938,62777
Hydro,GE,MTU15-DA,real,PC2,Critical,-114.69964599609375,62777
Hydro,GE,MTU15-DA,real,PC2,Flat,-134.06147956848145,62777
Hydro,GE,MTU15-DA,real,PC2,Midday,-105.96751308441162,62777
Hydro,GE,MTU15-DA,real,PC3,Critical,-32.82551574707031,62777
Hydro,GE,MTU15-DA,real,PC3,Flat,-42.1458215713501,62777
Hydro,GE,MTU15-DA,real,PC3,Midday,-29.114309310913086,62777
Hydro,GE,MTU15-DA,real,PC4,Critical,-18.884164810180664,62777
Hydro,GE,MTU15-DA,real,PC4,Flat,-21.752727508544922,62777
Hydro,GE,MTU15-DA,real,PC4,Midday,-14.275546073913574,62777
Hydro,GE,MTU15-DA,real,PC5,Critical,-14.834372520446777,62777
Hydro,GE,MTU15-DA,real,PC5,Flat,-14.613763645291328,62777
Hydro,GE,MTU15-DA,real,PC5,Midday,-9.997097492218018,62777
Hydro,GN,MTU15-DA,real,PC1,Critical,1871.49365234375,30253
Hydro,GN,MTU15-DA,real,PC1,Flat,2052.117202758789,30253
Hydro,GN,MTU15-DA,real,PC1,Midday,2081.3709716796875,30253
Hydro,GN,MTU15-DA,real,PC2,Critical,84.87772369384766,30253
Hydro,GN,MTU15-DA,real,PC2,Flat,99.93281078338623,30253
Hydro,GN,MTU15-DA,real,PC2,Midday,97.98391342163086,30253
Hydro,GN,MTU15-DA,real,PC3,Critical,52.303070068359375,30253
Hydro,GN,MTU15-DA,real,PC3,Flat,56.49102210998535,30253
Hydro,GN,MTU15-DA,real,PC3,Midday,58.49274206161499,30253
Hydro,GN,MTU15-DA,real,PC4,Critical,64.42112731933594,30253
Hydro,GN,MTU15-DA,real,PC4,Flat,68.52793073654175,30253
Hydro,GN,MTU15-DA,real,PC4,Midday,75.2848768234253,30253
Hydro,GN,MTU15-DA,real,PC5,Critical,22.999326705932617,30253
Hydro,GN,MTU15-DA,real,PC5,Flat,27.52932071685791,30253
Hydro,GN,MTU15-DA,real,PC5,Midday,24.981419444084167,30253
Hydro,HC,MTU15-DA,real,PC1,Critical,337.7134704589844,81546
Hydro,HC,MTU15-DA,real,PC1,Flat,297.8181343078613,81546
Hydro,HC,MTU15-DA,real,PC1,Midday,340.9482431411743,81546
Hydro,HC,MTU15-DA,real,PC2,Critical,-88.46516418457031,81546
Hydro,HC,MTU15-DA,real,PC2,Flat,-79.04857635498047,81546
Hydro,HC,MTU15-DA,real,PC2,Midday,-104.86956787109375,81546
Hydro,HC,MTU15-DA,real,PC3,Critical,-4.830475330352783,81546
Hydro,HC,MTU15-DA,real,PC3,Flat,8.299055576324463,81546
Hydro,HC,MTU15-DA,real,PC3,Midday,0.7968668937683105,81546
Hydro,HC,MTU15-DA,real,PC4,Critical,107.37687683105469,81546
Hydro,HC,MTU15-DA,real,PC4,Flat,115.65251731872559,81546
Hydro,HC,MTU15-DA,real,PC4,Midday,134.7715835571289,81546
Hydro,HC,MTU15-DA,real,PC5,Critical,-42.396575927734375,81546
Hydro,HC,MTU15-DA,real,PC5,Flat,-56.257391929626465,81546
Hydro,HC,MTU15-DA,real,PC5,Midday,-63.99594688415527,81546
Hydro,IB,MTU15-DA,real,PC1,Critical,-189.0755157470703,61692
Hydro,IB,MTU15-DA,real,PC1,Flat,-178.33569717407227,61692
Hydro,IB,MTU15-DA,real,PC1,Midday,-188.47353768348694,61692
Hydro,IB,MTU15-DA,real,PC2,Critical,-116.8120346069336,61692
Hydro,IB,MTU15-DA,real,PC2,Flat,-96.00124168395996,61692
Hydro,IB,MTU15-DA,real,PC2,Midday,-82.58477783203125,61692
Hydro,IB,MTU15-DA,real,PC3,Critical,40.48606872558594,61692
Hydro,IB,MTU15-DA,real,PC3,Flat,52.94855308532715,61692
Hydro,IB,MTU15-DA,real,PC3,Midday,128.87261962890625,61692
Hydro,IB,MTU15-DA,real,PC4,Critical,133.47018432617188,61692
Hydro,IB,MTU15-DA,real,PC4,Flat,148.00170707702637,61692
Hydro,IB,MTU15-DA,real,PC4,Midday,191.17889022827148,61692
Hydro,IB,MTU15-DA,real,PC5,Critical,-51.227413177490234,61692
Hydro,IB,MTU15-DA,real,PC5,Flat,-38.101717948913574,61692
Hydro,IB,MTU15-DA,real,PC5,Midday,-75.17705917358398,61692
Hydro,REP,MTU15-DA,real,PC1,Critical,-185.03018188476562,10282
Hydro,REP,MTU15-DA,real,PC1,Flat,-114.66596221923828,10282
Hydro,REP,MTU15-DA,real,PC1,Midday,-249.7723617553711,10282
Hydro,REP,MTU15-DA,real,PC2,Critical,-78.6765365600586,10282
Hydro,REP,MTU15-DA,real,PC2,Flat,-74.4860291481018,10282
Hydro,REP,MTU15-DA,real,PC2,Midday,-109.29949378967285,10282
Hydro,REP,MTU15-DA,real,PC3,Critical,298.0837707519531,10282
Hydro,REP,MTU15-DA,real,PC3,Flat,263.87334060668945,10282
Hydro,REP,MTU15-DA,real,PC3,Midday,325.4556179046631,10282
Hydro,REP,MTU15-DA,real,PC4,Critical,38.44112777709961,10282
Hydro,REP,MTU15-DA,real,PC4,Flat,34.1520414352417,10282
Hydro,REP,MTU15-DA,real,PC4,Midday,56.970096588134766,10282
Hydro,REP,MTU15-DA,real,PC5,Critical,52.51169204711914,10282
Hydro,REP,MTU15-DA,real,PC5,Flat,34.998491287231445,10282
Hydro,REP,MTU15-DA,real,PC5,Midday,97.75630569458008,10282
Hydro,GE,MTU15-DA,p23,PC1,Critical,316.8275907701046,44049
Hydro,GE,MTU15-DA,p23,PC1,Flat,324.42525036064853,44049
Hydro,GE,MTU15-DA,p23,PC1,Midday,308.73009840615595,44049
Hydro,GE,MTU15-DA,p23,PC2,Critical,66.10216256683833,44049
Hydro,GE,MTU15-DA,p23,PC2,Flat,66.61760970526736,44049
Hydro,GE,MTU15-DA,p23,PC2,Midday,67.33917201342803,44049
Hydro,GE,MTU15-DA,p23,PC3,Critical,33.06421909029195,44049
Hydro,GE,MTU15-DA,p23,PC3,Flat,34.146527268716916,44049
Hydro,GE,MTU15-DA,p23,PC3,Midday,33.81222477821868,44049
Hydro,GE,MTU15-DA,p23,PC4,Critical,16.0753077911541,44049
Hydro,GE,MTU15-DA,p23,PC4,Flat,16.78264106999236,44049
Hydro,GE,MTU15-DA,p23,PC4,Midday,16.00192389692734,44049
Hydro,GE,MTU15-DA,p23,PC5,Critical,1.6644987528704194,44049
Hydro,GE,MTU15-DA,p23,PC5,Flat,1.8099860350312236,44049
Hydro,GE,MTU15-DA,p23,PC5,Midday,1.054617423954596,44049
Hydro,GN,MTU15-DA,p23,PC1,Critical,-400.1822081497,15069
Hydro,GN,MTU15-DA,p23,PC1,Flat,-1202.1239978265885,15069
Hydro,GN,MTU15-DA,p23,PC1,Midday,948.2043816058679,15069
Hydro,GN,MTU15-DA,p23,PC2,Critical,-38.03358843963312,15069
Hydro,GN,MTU15-DA,p23,PC2,Flat,-230.86906100679707,15069
Hydro,GN,MTU15-DA,p23,PC2,Midday,106.59535786856728,15069
Hydro,GN,MTU15-DA,p23,PC3,Critical,65.4174820427461,15069
Hydro,GN,MTU15-DA,p23,PC3,Flat,7.410435659147758,15069
Hydro,GN,MTU15-DA,p23,PC3,Midday,105.77620286763263,15069
Hydro,GN,MTU15-DA,p23,PC4,Critical,40.380858807104346,15069
Hydro,GN,MTU15-DA,p23,PC4,Flat,7.450720724876021,15069
Hydro,GN,MTU15-DA,p23,PC4,Midday,62.871890587056555,15069
Hydro,GN,MTU15-DA,p23,PC5,Critical,38.30718802360786,15069
Hydro,GN,MTU15-DA,p23,PC5,Flat,26.340064655997452,15069
Hydro,GN,MTU15-DA,p23,PC5,Midday,56.042931122166024,15069
Hydro,HC,MTU15-DA,p23,PC1,Critical,-534.4958523343465,44396
Hydro,HC,MTU15-DA,p23,PC1,Flat,-524.3935899438944,44396
Hydro,HC,MTU15-DA,p23,PC1,Midday,-561.0021981363034,44396
Hydro,HC,MTU15-DA,p23,PC2,Critical,-105.91058956615005,44396
Hydro,HC,MTU15-DA,p23,PC2,Flat,-131.51841358558477,44396
Hydro,HC,MTU15-DA,p23,PC2,Midday,-136.77250464064429,44396
Hydro,HC,MTU15-DA,p23,PC3,Critical,119.81766677704056,44396
Hydro,HC,MTU15-DA,p23,PC3,Flat,104.91421319001931,44396
Hydro,HC,MTU15-DA,p23,PC3,Midday,107.21698027356567,44396
Hydro,HC,MTU15-DA,p23,PC4,Critical,-97.13113832044156,44396
Hydro,HC,MTU15-DA,p23,PC4,Flat,-79.44422220270883,44396
Hydro,HC,MTU15-DA,p23,PC4,Midday,-79.82345681593766,44396
Hydro,HC,MTU15-DA,p23,PC5,Critical,111.45954003912553,44396
Hydro,HC,MTU15-DA,p23,PC5,Flat,84.87309758529263,44396
Hydro,HC,MTU15-DA,p23,PC5,Midday,86.82155268203073,44396
Hydro,IB,MTU15-DA,p23,PC1,Critical,-312.84627072674704,30138
Hydro,IB,MTU15-DA,p23,PC1,Flat,-406.29396367670944,30138
Hydro,IB,MTU15-DA,p23,PC1,Midday,-257.0159972454917,30138
Hydro,IB,MTU15-DA,p23,PC2,Critical,247.79059611301324,30138
Hydro,IB,MTU15-DA,p23,PC2,Flat,134.51326131351942,30138
Hydro,IB,MTU15-DA,p23,PC2,Midday,255.30030751852837,30138
Hydro,IB,MTU15-DA,p23,PC3,Critical,91.99473108612946,30138
Hydro,IB,MTU15-DA,p23,PC3,Flat,82.05509660325752,30138
Hydro,IB,MTU15-DA,p23,PC3,Midday,130.91083658791428,30138
Hydro,IB,MTU15-DA,p23,PC4,Critical,8.362181265717217,30138
Hydro,IB,MTU15-DA,p23,PC4,Flat,27.828781297951316,30138
Hydro,IB,MTU15-DA,p23,PC4,Midday,30.385232070643525,30138
Hydro,IB,MTU15-DA,p23,PC5,Critical,-251.64473704447497,30138
Hydro,IB,MTU15-DA,p23,PC5,Flat,-203.24426435033223,30138
Hydro,IB,MTU15-DA,p23,PC5,Midday,-176.33538361299344,30138
Hydro,REP,MTU15-DA,p23,PC1,Critical,-941.8695485172219,5023
Hydro,REP,MTU15-DA,p23,PC1,Flat,-913.7449524499308,5023
Hydro,REP,MTU15-DA,p23,PC1,Midday,-922.2612020734031,5023
Hydro,REP,MTU15-DA,p23,PC2,Critical,273.5366548855493,5023
Hydro,REP,MTU15-DA,p23,PC2,Flat,288.3482572651915,5023
Hydro,REP,MTU15-DA,p23,PC2,Midday,235.83593971031124,5023
Hydro,REP,MTU15-DA,p23,PC3,Critical,378.65238244155034,5023
Hydro,REP,MTU15-DA,p23,PC3,Flat,399.1885288548097,5023
Hydro,REP,MTU15-DA,p23,PC3,Midday,372.26854254661333,5023
Hydro,REP,MTU15-DA,p23,PC4,Critical,224.89119923839527,5023
Hydro,REP,MTU15-DA,p23,PC4,Flat,213.43912270910818,5023
Hydro,REP,MTU15-DA,p23,PC4,Midday,228.91795288046256,5023
Hydro,REP,MTU15-DA,p23,PC5,Critical,193.73281916644976,5023
Hydro,REP,MTU15-DA,p23,PC5,Flat,179.07827311311885,5023
Hydro,REP,MTU15-DA,p23,PC5,Midday,212.38603183554557,5023
Hydro,GE,MTU15-DA,p22,PC1,Critical,120.36455390819602,16486
Hydro,GE,MTU15-DA,p22,PC1,Flat,-44.751606417635244,16486
Hydro,GE,MTU15-DA,p22,PC1,Midday,124.6881277140007,16486
Hydro,GE,MTU15-DA,p22,PC2,Critical,121.34585936441829,16486
Hydro,GE,MTU15-DA,p22,PC2,Flat,112.59590574076661,16486
Hydro,GE,MTU15-DA,p22,PC2,Midday,128.32500917519423,16486
Hydro,GE,MTU15-DA,p22,PC3,Critical,63.996857162778674,16486
Hydro,GE,MTU15-DA,p22,PC3,Flat,62.14151388805745,16486
Hydro,GE,MTU15-DA,p22,PC3,Midday,65.00149194839271,16486
Hydro,GE,MTU15-DA,p22,PC4,Critical,49.76053428271396,16486
Hydro,GE,MTU15-DA,p22,PC4,Flat,47.92310487806267,16486
Hydro,GE,MTU15-DA,p22,PC4,Midday,48.256124013294844,16486
Hydro,GE,MTU15-DA,p22,PC5,Critical,18.083792301928035,16486
Hydro,GE,MTU15-DA,p22,PC5,Flat,17.467201813009357,16486
Hydro,GE,MTU15-DA,p22,PC5,Midday,16.956848898272494,16486
Hydro,GN,MTU15-DA,p22,PC1,Critical,460.8383521480342,14771
Hydro,GN,MTU15-DA,p22,PC1,Flat,32.18514118787084,14771
Hydro,GN,MTU15-DA,p22,PC1,Midday,575.709468358248,14771
Hydro,GN,MTU15-DA,p22,PC2,Critical,296.0269168539373,14771
Hydro,GN,MTU15-DA,p22,PC2,Flat,200.6529110967307,14771
Hydro,GN,MTU15-DA,p22,PC2,Midday,307.69434718399924,14771
Hydro,GN,MTU15-DA,p22,PC3,Critical,-79.04769504652721,14771
Hydro,GN,MTU15-DA,p22,PC3,Flat,-103.4085937694843,14771
Hydro,GN,MTU15-DA,p22,PC3,Midday,-64.09549819786089,14771
Hydro,GN,MTU15-DA,p22,PC4,Critical,8.308072494944168,14771
Hydro,GN,MTU15-DA,p22,PC4,Flat,-11.328592913418051,14771
Hydro,GN,MTU15-DA,p22,PC4,Midday,24.107168948420878,14771
Hydro,GN,MTU15-DA,p22,PC5,Critical,-106.99004677369653,14771
Hydro,GN,MTU15-DA,p22,PC5,Flat,-132.99687277471804,14771
Hydro,GN,MTU15-DA,p22,PC5,Midday,-97.03964152974713,14771
Hydro,HC,MTU15-DA,p22,PC1,Critical,418.94102918601885,44278
Hydro,HC,MTU15-DA,p22,PC1,Flat,362.2915670800216,44278
Hydro,HC,MTU15-DA,p22,PC1,Midday,369.7586753745266,44278
Hydro,HC,MTU15-DA,p22,PC2,Critical,1008.3520253903838,44278
Hydro,HC,MTU15-DA,p22,PC2,Flat,982.6582469959375,44278
Hydro,HC,MTU15-DA,p22,PC2,Midday,984.5094616582488,44278
Hydro,HC,MTU15-DA,p22,PC3,Critical,-4.1973723126504865,44278
Hydro,HC,MTU15-DA,p22,PC3,Flat,22.11438368258688,44278
Hydro,HC,MTU15-DA,p22,PC3,Midday,8.075973776564602,44278
Hydro,HC,MTU15-DA,p22,PC4,Critical,49.0634904825605,44278
Hydro,HC,MTU15-DA,p22,PC4,Flat,67.05171449074685,44278
Hydro,HC,MTU15-DA,p22,PC4,Midday,48.77165634950667,44278
Hydro,HC,MTU15-DA,p22,PC5,Critical,-153.8322459390614,44278
Hydro,HC,MTU15-DA,p22,PC5,Flat,-202.67592801974968,44278
Hydro,HC,MTU15-DA,p22,PC5,Midday,-191.08144458700295,44278
Hydro,IB,MTU15-DA,p22,PC1,Critical,1580.758679940205,30066
Hydro,IB,MTU15-DA,p22,PC1,Flat,1525.5340114907804,30066
Hydro,IB,MTU15-DA,p22,PC1,Midday,1591.9399287111692,30066
Hydro,IB,MTU15-DA,p22,PC2,Critical,438.0591403293237,30066
Hydro,IB,MTU15-DA,p22,PC2,Flat,364.0951605765385,30066
Hydro,IB,MTU15-DA,p22,PC2,Midday,417.753333850343,30066
Hydro,IB,MTU15-DA,p22,PC3,Critical,39.052442061323234,30066
Hydro,IB,MTU15-DA,p22,PC3,Flat,47.12114710928556,30066
Hydro,IB,MTU15-DA,p22,PC3,Midday,51.76943438344127,30066
Hydro,IB,MTU15-DA,p22,PC4,Critical,-380.1072569487469,30066
Hydro,IB,MTU15-DA,p22,PC4,Flat,-354.07723493798403,30066
Hydro,IB,MTU15-DA,p22,PC4,Midday,-361.1982529218099,30066
Hydro,IB,MTU15-DA,p22,PC5,Critical,-260.4688836993229,30066
Hydro,IB,MTU15-DA,p22,PC5,Flat,-194.6558642512947,30066
Hydro,IB,MTU15-DA,p22,PC5,Midday,-210.44323502660802,30066
Hydro,REP,MTU15-DA,p22,PC1,Critical,553.4487930929075,5023
Hydro,REP,MTU15-DA,p22,PC1,Flat,592.8940491431347,5023
Hydro,REP,MTU15-DA,p22,PC1,Midday,571.3105701886822,5023
Hydro,REP,MTU15-DA,p22,PC2,Critical,496.3657751230098,5023
Hydro,REP,MTU15-DA,p22,PC2,Flat,532.989405768538,5023
Hydro,REP,MTU15-DA,p22,PC2,Midday,523.346244715209,5023
Hydro,REP,MTU15-DA,p22,PC3,Critical,309.75323828500376,5023
Hydro,REP,MTU15-DA,p22,PC3,Flat,327.4450676601249,5023
Hydro,REP,MTU15-DA,p22,PC3,Midday,336.9776154232444,5023
Hydro,REP,MTU15-DA,p22,PC4,Critical,-337.0404736681871,5023
Hydro,REP,MTU15-DA,p22,PC4,Flat,-330.2201609817416,5023
Hydro,REP,MTU15-DA,p22,PC4,Midday,-318.87401107656405,5023
Hydro,REP,MTU15-DA,p22,PC5,Critical,-349.4630363935598,5023
Hydro,REP,MTU15-DA,p22,PC5,Flat,-354.4938451425329,5023
Hydro,REP,MTU15-DA,p22,PC5,Midday,-336.19296858811754,5023
Nuclear,GE,ISP15,real,PC1,Critical,-244.67152365410902,13528
Nuclear,GE,ISP15,real,PC1,Flat,-262.098762889067,13528
Nuclear,GE,ISP15,real,PC1,Midday,-129.8331540930298,13528
Nuclear,GE,ISP15,real,PC2,Critical,2296.88347533188,13528
Nuclear,GE,ISP15,real,PC2,Flat,2326.614096843811,13528
Nuclear,GE,ISP15,real,PC2,Midday,2227.5138572629426,13528
Nuclear,GE,ISP15,real,PC3,Critical,573.6288332568921,13528
Nuclear,GE,ISP15,real,PC3,Flat,528.5469221214606,13528
Nuclear,GE,ISP15,real,PC3,Midday,613.0239093958817,13528
Nuclear,GE,ISP15,real,PC4,Critical,-1573.5864935703962,13528
Nuclear,GE,ISP15,real,PC4,Flat,-1510.7389382491624,13528
Nuclear,GE,ISP15,real,PC4,Midday,-1585.504753225214,13528
Nuclear,GE,ISP15,real,PC5,Critical,-662.9525338540268,13528
Nuclear,GE,ISP15,real,PC5,Flat,-616.7558806014551,13528
Nuclear,GE,ISP15,real,PC5,Midday,-670.3594106748604,13528
Nuclear,GN,ISP15,real,PC1,Critical,34.96863633359322,5005
Nuclear,GN,ISP15,real,PC1,Flat,50.16844263958406,5005
Nuclear,GN,ISP15,real,PC1,Midday,21.595915101957647,5005
Nuclear,GN,ISP15,real,PC2,Critical,11.44069101751212,5005
Nuclear,GN,ISP15,real,PC2,Flat,19.68726518870516,5005
Nuclear,GN,ISP15,real,PC2,Midday,4.0781473441786416,5005
Nuclear,GN,ISP15,real,PC3,Critical,-3.1311846485195263,5005
Nuclear,GN,ISP15,real,PC3,Flat,-0.22628132898555142,5005
Nuclear,GN,ISP15,real,PC3,Midday,-5.756921774021077,5005
Nuclear,GN,ISP15,real,PC4,Critical,2.439986619201786,5005
Nuclear,GN,ISP15,real,PC4,Flat,5.979418237312478,5005
Nuclear,GN,ISP15,real,PC4,Midday,-0.9122557595565213,5005
Nuclear,GN,ISP15,real,PC5,Critical,4.935825421347991,5005
Nuclear,GN,ISP15,real,PC5,Flat,8.089035103538057,5005
Nuclear,GN,ISP15,real,PC5,Midday,1.7542613134028664,5005
Nuclear,IB,ISP15,real,PC1,Critical,-352.0085237847939,9541
Nuclear,IB,ISP15,real,PC1,Flat,-568.4941188796366,9541
Nuclear,IB,ISP15,real,PC1,Midday,-346.5758574525353,9541
Nuclear,IB,ISP15,real,PC2,Critical,657.8065532753386,9541
Nuclear,IB,ISP15,real,PC2,Flat,667.1011319352064,9541
Nuclear,IB,ISP15,real,PC2,Midday,560.1094069935375,9541
Nuclear,IB,ISP15,real,PC3,Critical,485.97327030171255,9541
Nuclear,IB,ISP15,real,PC3,Flat,481.1507582137521,9541
Nuclear,IB,ISP15,real,PC3,Midday,534.9616827636022,9541
Nuclear,IB,ISP15,real,PC4,Critical,-1301.7600122041513,9541
Nuclear,IB,ISP15,real,PC4,Flat,-1237.6488528735003,9541
Nuclear,IB,ISP15,real,PC4,Midday,-1361.95794854457,9541
Nuclear,IB,ISP15,real,PC5,Critical,-163.96657647676565,9541
Nuclear,IB,ISP15,real,PC5,Flat,-120.74020425090283,9541
Nuclear,IB,ISP15,real,PC5,Midday,-159.32836474164318,9541
Nuclear,GE,ISP15,p23,PC1,Critical,919.6760259122,14416
Nuclear,GE,ISP15,p23,PC1,Flat,409.27398145602643,14416
Nuclear,GE,ISP15,p23,PC1,Midday,1126.5752998463286,14416
Nuclear,GE,ISP15,p23,PC2,Critical,830.0602936408809,14416
Nuclear,GE,ISP15,p23,PC2,Flat,-125.68293957709784,14416
Nuclear,GE,ISP15,p23,PC2,Midday,948.5002522359935,14416
Nuclear,GE,ISP15,p23,PC3,Critical,-47.63296236407689,14416
Nuclear,GE,ISP15,p23,PC3,Flat,304.53013135716463,14416
Nuclear,GE,ISP15,p23,PC3,Midday,-114.62937102694428,14416
Nuclear,GE,ISP15,p23,PC4,Critical,-699.3686538542421,14416
Nuclear,GE,ISP15,p23,PC4,Flat,-615.1889874109606,14416
Nuclear,GE,ISP15,p23,PC4,Midday,-634.0121495799496,14416
Nuclear,GE,ISP15,p23,PC5,Critical,-1161.490804327431,14416
Nuclear,GE,ISP15,p23,PC5,Flat,-1412.5385579872448,14416
Nuclear,GE,ISP15,p23,PC5,Midday,-1075.4084151370673,14416
Nuclear,GN,ISP15,p23,PC1,Critical,-689.1252240893259,5021
Nuclear,GN,ISP15,p23,PC1,Flat,-676.1524574842169,5021
Nuclear,GN,ISP15,p23,PC1,Midday,-691.9249743710842,5021
Nuclear,GN,ISP15,p23,PC2,Critical,-34.73262750936814,5021
Nuclear,GN,ISP15,p23,PC2,Flat,-36.89990372002802,5021
Nuclear,GN,ISP15,p23,PC2,Midday,-32.183730146186285,5021
Nuclear,GN,ISP15,p23,PC3,Critical,-384.99938970936654,5021
Nuclear,GN,ISP15,p23,PC3,Flat,-377.23349163059277,5021
Nuclear,GN,ISP15,p23,PC3,Midday,-386.4849873150678,5021
Nuclear,GN,ISP15,p23,PC4,Critical,-37.75843615262995,5021
Nuclear,GN,ISP15,p23,PC4,Flat,-38.88932426539485,5021
Nuclear,GN,ISP15,p23,PC4,Midday,-36.806089381321584,5021
Nuclear,GN,ISP15,p23,PC5,Critical,223.1666088101099,5021
Nuclear,GN,ISP15,p23,PC5,Flat,216.54552141271918,5021
Nuclear,GN,ISP15,p23,PC5,Midday,224.49177248289186,5021
Nuclear,IB,ISP15,p23,PC1,Critical,-3555.6567104839464,9976
Nuclear,IB,ISP15,p23,PC1,Flat,-3041.962516750905,9976
Nuclear,IB,ISP15,p23,PC1,Midday,-3538.587967538961,9976
Nuclear,IB,ISP15,p23,PC2,Critical,-2043.7129475351414,9976
Nuclear,IB,ISP15,p23,PC2,Flat,-1937.646603757865,9976
Nuclear,IB,ISP15,p23,PC2,Midday,-2006.5812501248183,9976
Nuclear,IB,ISP15,p23,PC3,Critical,871.8686725238042,9976
Nuclear,IB,ISP15,p23,PC3,Flat,947.2709520306756,9976
Nuclear,IB,ISP15,p23,PC3,Midday,637.3516108168927,9976
Nuclear,IB,ISP15,p23,PC4,Critical,-206.0713525629012,9976
Nuclear,IB,ISP15,p23,PC4,Flat,-177.61553201826283,9976
Nuclear,IB,ISP15,p23,PC4,Midday,-275.88220581321497,9976
Nuclear,IB,ISP15,p23,PC5,Critical,-49.72159239285735,9976
Nuclear,IB,ISP15,p23,PC5,Flat,-9.708934941177674,9976
Nuclear,IB,ISP15,p23,PC5,Midday,-26.016821284870574,9976
Nuclear,GE,ISP15,p22,PC1,Critical,-4682.3479153425515,14078
Nuclear,GE,ISP15,p22,PC1,Flat,-3587.8639724679647,14078
Nuclear,GE,ISP15,p22,PC1,Midday,-4826.543546024967,14078
Nuclear,GE,ISP15,p22,PC2,Critical,-688.9039321824912,14078
Nuclear,GE,ISP15,p22,PC2,Flat,-748.2243783334615,14078
Nuclear,GE,ISP15,p22,PC2,Midday,-558.1232484016002,14078
Nuclear,GE,ISP15,p22,PC3,Critical,3165.824606243344,14078
Nuclear,GE,ISP15,p22,PC3,Flat,3472.260349072869,14078
Nuclear,GE,ISP15,p22,PC3,Midday,3046.263751015057,14078
Nuclear,GE,ISP15,p22,PC4,Critical,1093.1281157218186,14078
Nuclear,GE,ISP15,p22,PC4,Flat,620.106411113791,14078
Nuclear,GE,ISP15,p22,PC4,Midday,1287.956637471392,14078
Nuclear,GE,ISP15,p22,PC5,Critical,-450.4264219607731,14078
Nuclear,GE,ISP15,p22,PC5,Flat,-519.4751546125959,14078
Nuclear,GE,ISP15,p22,PC5,Midday,-340.81732531722565,14078
Nuclear,GN,ISP15,p22,PC1,Critical,-183.81955058353364,4294
Nuclear,GN,ISP15,p22,PC1,Flat,-183.9911825635254,4294
Nuclear,GN,ISP15,p22,PC1,Midday,-183.78898170923506,4294
Nuclear,GN,ISP15,p22,PC2,Critical,-6.944201604269023,4294
Nuclear,GN,ISP15,p22,PC2,Flat,-6.950685391189708,4294
Nuclear,GN,ISP15,p22,PC2,Midday,-6.943046795780375,4294
Nuclear,GN,ISP15,p22,PC3,Critical,-100.73454546263703,4294
Nuclear,GN,ISP15,p22,PC3,Flat,-100.82860112512014,4294
Nuclear,GN,ISP15,p22,PC3,Midday,-100.71779348131254,4294
Nuclear,GN,ISP15,p22,PC4,Critical,-10.506866890141398,4294
Nuclear,GN,ISP15,p22,PC4,Flat,-10.516677132322835,4294
Nuclear,GN,ISP15,p22,PC4,Midday,-10.505119616351925,4294
Nuclear,GN,ISP15,p22,PC5,Critical,54.14442691286004,4294
Nuclear,GN,ISP15,p22,PC5,Flat,54.19498146585,4294
Nuclear,GN,ISP15,p22,PC5,Midday,54.13542278801313,4294
Nuclear,IB,ISP15,p22,PC1,Critical,953.1902974966506,11846
Nuclear,IB,ISP15,p22,PC1,Flat,2170.3597377032684,11846
Nuclear,IB,ISP15,p22,PC1,Midday,828.02392110403,11846
Nuclear,IB,ISP15,p22,PC2,Critical,361.0024884902362,11846
Nuclear,IB,ISP15,p22,PC2,Flat,482.04810782068415,11846
Nuclear,IB,ISP15,p22,PC2,Midday,403.94842027402774,11846
Nuclear,IB,ISP15,p22,PC3,Critical,-615.4566465142352,11846
Nuclear,IB,ISP15,p22,PC3,Flat,-27.082647377689568,11846
Nuclear,IB,ISP15,p22,PC3,Midday,-880.2879660563601,11846
Nuclear,IB,ISP15,p22,PC4,Critical,-19.257313880091974,11846
Nuclear,IB,ISP15,p22,PC4,Flat,129.77786338184902,11846
Nuclear,IB,ISP15,p22,PC4,Midday,-49.270100116269504,11846
Nuclear,IB,ISP15,p22,PC5,Critical,350.5283918468441,11846
Nuclear,IB,ISP15,p22,PC5,Flat,436.3814502266013,11846
Nuclear,IB,ISP15,p22,PC5,Midday,460.7585190814173,11846
Nuclear,GE,MTU15-IDA,real,PC1,Critical,-730.5099474274242,7307
Nuclear,GE,MTU15-IDA,real,PC1,Flat,-804.8985011359163,7307
Nuclear,GE,MTU15-IDA,real,PC1,Midday,-825.5667845977143,7307
Nuclear,GE,MTU15-IDA,real,PC2,Critical,163.22284749750574,7307
Nuclear,GE,MTU15-IDA,real,PC2,Flat,241.4707321626082,7307
Nuclear,GE,MTU15-IDA,real,PC2,Midday,150.31912404857312,7307
Nuclear,GE,MTU15-IDA,real,PC3,Critical,138.13189471624523,7307
