tech,firm,reform,PC,hour_class,coef,n_rows
Nuclear,GE,ISP15,PC5,Midday,236.09421269272792,5455
Nuclear,GN,ISP15,PC1,Critical,-632.356673693328,1944
Nuclear,GN,ISP15,PC1,Flat,-658.8274181735142,1944
Nuclear,GN,ISP15,PC1,Midday,-655.8862243423831,1944
Nuclear,GN,ISP15,PC2,Critical,151.82205877820456,1944
Nuclear,GN,ISP15,PC2,Flat,158.17740077357146,1944
Nuclear,GN,ISP15,PC2,Midday,157.47125166297513,1944
Nuclear,GN,ISP15,PC3,Critical,78.72830201403848,1944
Nuclear,GN,ISP15,PC3,Flat,82.02390535416103,1944
Nuclear,GN,ISP15,PC3,Midday,81.65772720525878,1944
Nuclear,GN,ISP15,PC4,Critical,217.50584412280324,1944
Nuclear,GN,ISP15,PC4,Flat,226.6107399232928,1944
Nuclear,GN,ISP15,PC4,Midday,225.59908483434967,1944
Nuclear,GN,ISP15,PC5,Critical,23.846482903984004,1944
Nuclear,GN,ISP15,PC5,Flat,24.844707769732242,1944
Nuclear,GN,ISP15,PC5,Midday,24.733793895760225,1944
Nuclear,IB,ISP15,PC1,Critical,-841.5719368102956,3575
Nuclear,IB,ISP15,PC1,Flat,-949.4882551965145,3575
Nuclear,IB,ISP15,PC1,Midday,-900.6447506391999,3575
Nuclear,IB,ISP15,PC2,Critical,87.2450460550446,3575
Nuclear,IB,ISP15,PC2,Flat,114.77774099241697,3575
Nuclear,IB,ISP15,PC2,Midday,88.32750538945497,3575
Nuclear,IB,ISP15,PC3,Critical,-12.96313752264511,3575
Nuclear,IB,ISP15,PC3,Flat,7.4867711504675665,3575
Nuclear,IB,ISP15,PC3,Midday,-12.150966475591714,3575
Nuclear,IB,ISP15,PC4,Critical,226.03744908220042,3575
Nuclear,IB,ISP15,PC4,Flat,233.78252407211707,3575
Nuclear,IB,ISP15,PC4,Midday,224.78634607537924,3575
Nuclear,IB,ISP15,PC5,Critical,72.86542082398707,3575
Nuclear,IB,ISP15,PC5,Flat,78.71882364810698,3575
Nuclear,IB,ISP15,PC5,Midday,88.61704776994779,3575
Nuclear,GE,MTU15-IDA,PC1,Critical,0.35539578903169333,7307
Nuclear,GE,MTU15-IDA,PC1,Flat,-74.40209261888081,7307
Nuclear,GE,MTU15-IDA,PC1,Midday,-94.24267248570997,7307
Nuclear,GE,MTU15-IDA,PC2,Critical,512.0826255575147,7307
Nuclear,GE,MTU15-IDA,PC2,Flat,435.59456976690865,7307
Nuclear,GE,MTU15-IDA,PC2,Midday,528.3270392140407,7307
Nuclear,GE,MTU15-IDA,PC3,Critical,238.4528729195423,7307
Nuclear,GE,MTU15-IDA,PC3,Flat,188.6389496345779,7307
Nuclear,GE,MTU15-IDA,PC3,Midday,276.1551331811124,7307
Nuclear,GE,MTU15-IDA,PC4,Critical,-70.9317574516847,7307
Nuclear,GE,MTU15-IDA,PC4,Flat,-11.333949168590983,7307
Nuclear,GE,MTU15-IDA,PC4,Midday,-132.2266523289643,7307
Nuclear,GE,MTU15-IDA,PC5,Critical,50.34848294739708,7307
Nuclear,GE,MTU15-IDA,PC5,Flat,107.25554008535342,7307
Nuclear,GE,MTU15-IDA,PC5,Midday,15.271834967054282,7307
Nuclear,GN,MTU15-IDA,PC1,Critical,-65.18478022913199,2556
Nuclear,GN,MTU15-IDA,PC1,Flat,124.25297400241901,2556
Nuclear,GN,MTU15-IDA,PC1,Midday,-120.85327324501284,2556
Nuclear,GN,MTU15-IDA,PC2,Critical,395.76694542055367,2556
Nuclear,GN,MTU15-IDA,PC2,Flat,283.87861954488613,2556
Nuclear,GN,MTU15-IDA,PC2,Midday,427.56133806495666,2556
Nuclear,GN,MTU15-IDA,PC3,Critical,139.91228312710584,2556
Nuclear,GN,MTU15-IDA,PC3,Flat,178.42711843037424,2556
Nuclear,GN,MTU15-IDA,PC3,Midday,146.18346245892104,2556
Nuclear,GN,MTU15-IDA,PC4,Critical,-80.7060922316857,2556
Nuclear,GN,MTU15-IDA,PC4,Flat,-32.27138104397915,2556
Nuclear,GN,MTU15-IDA,PC4,Midday,-94.11371033104099,2556
Nuclear,GN,MTU15-IDA,PC5,Critical,43.02111149235639,2556
Nuclear,GN,MTU15-IDA,PC5,Flat,70.07767140342395,2556
Nuclear,GN,MTU15-IDA,PC5,Midday,11.993867889953147,2556
Nuclear,IB,MTU15-IDA,PC1,Critical,61.9449249496406,4779
Nuclear,IB,MTU15-IDA,PC1,Flat,237.36128451466408,4779
Nuclear,IB,MTU15-IDA,PC1,Midday,-178.7806652640965,4779
Nuclear,IB,MTU15-IDA,PC2,Critical,393.12590251788777,4779
Nuclear,IB,MTU15-IDA,PC2,Flat,344.44326748781486,4779
Nuclear,IB,MTU15-IDA,PC2,Midday,491.91106517766093,4779
Nuclear,IB,MTU15-IDA,PC3,Critical,187.81880786963472,4779
Nuclear,IB,MTU15-IDA,PC3,Flat,150.21024791009685,4779
Nuclear,IB,MTU15-IDA,PC3,Midday,297.31897118914833,4779
Nuclear,IB,MTU15-IDA,PC4,Critical,-67.5296435432506,4779
Nuclear,IB,MTU15-IDA,PC4,Flat,-61.77585712240418,4779
Nuclear,IB,MTU15-IDA,PC4,Midday,-9.004134199755221,4779
Nuclear,IB,MTU15-IDA,PC5,Critical,22.301975881012428,4779
Nuclear,IB,MTU15-IDA,PC5,Flat,23.125287652944486,4779
Nuclear,IB,MTU15-IDA,PC5,Midday,-10.70497059015607,4779
Nuclear,GE,MTU15-DA,PC1,Critical,1681.1639846115643,26601
Nuclear,GE,MTU15-DA,PC1,Flat,1712.41197061324,26601
Nuclear,GE,MTU15-DA,PC1,Midday,1376.304726002566,26601
Nuclear,GE,MTU15-DA,PC2,Critical,-767.4931144579994,26601
Nuclear,GE,MTU15-DA,PC2,Flat,-862.037347702091,26601
Nuclear,GE,MTU15-DA,PC2,Midday,-647.6388077196616,26601
Nuclear,GE,MTU15-DA,PC3,Critical,-1498.13355682035,26601
Nuclear,GE,MTU15-DA,PC3,Flat,-1491.3489669082542,26601
Nuclear,GE,MTU15-DA,PC3,Midday,-1371.0180363192037,26601
Nuclear,GE,MTU15-DA,PC4,Critical,809.6823224357656,26601
Nuclear,GE,MTU15-DA,PC4,Flat,724.2194693912772,26601
Nuclear,GE,MTU15-DA,PC4,Midday,961.8489762822887,26601
Nuclear,GE,MTU15-DA,PC5,Critical,-440.50576830141426,26601
Nuclear,GE,MTU15-DA,PC5,Flat,-520.4091045237366,26601
Nuclear,GE,MTU15-DA,PC5,Midday,-466.6814257087374,26601
Nuclear,GN,MTU15-DA,PC1,Critical,2131.6833372643246,7392
Nuclear,GN,MTU15-DA,PC1,Flat,2124.177450627497,7392
Nuclear,GN,MTU15-DA,PC1,Midday,2139.539238237669,7392
Nuclear,GN,MTU15-DA,PC2,Critical,-1322.2102192195086,7392
Nuclear,GN,MTU15-DA,PC2,Flat,-1320.203806328322,7392
Nuclear,GN,MTU15-DA,PC2,Midday,-1328.9550777388624,7392
Nuclear,GN,MTU15-DA,PC3,Critical,380.421709126327,7392
Nuclear,GN,MTU15-DA,PC3,Flat,383.89476428237026,7392
Nuclear,GN,MTU15-DA,PC3,Midday,376.3254172082999,7392
Nuclear,GN,MTU15-DA,PC4,Critical,132.41446764211588,7392
Nuclear,GN,MTU15-DA,PC4,Flat,130.57889368032184,7392
Nuclear,GN,MTU15-DA,PC4,Midday,134.1785576180149,7392
Nuclear,GN,MTU15-DA,PC5,Critical,194.4771565905695,7392
Nuclear,GN,MTU15-DA,PC5,Flat,189.5339880498619,7392
Nuclear,GN,MTU15-DA,PC5,Midday,203.31926772151633,7392
Nuclear,IB,MTU15-DA,PC1,Critical,763.1581608803319,22000
Nuclear,IB,MTU15-DA,PC1,Flat,866.2997350751153,22000
Nuclear,IB,MTU15-DA,PC1,Midday,-124.0193265014608,22000
Nuclear,IB,MTU15-DA,PC2,Critical,-1665.8538594950612,22000
Nuclear,IB,MTU15-DA,PC2,Flat,-2021.8357147543738,22000
Nuclear,IB,MTU15-DA,PC2,Midday,-1249.7980078591477,22000
Nuclear,IB,MTU15-DA,PC3,Critical,-516.4509813573532,22000
Nuclear,IB,MTU15-DA,PC3,Flat,-454.4075050134494,22000
Nuclear,IB,MTU15-DA,PC3,Midday,-903.5531861044731,22000
Nuclear,IB,MTU15-DA,PC4,Critical,-256.74302372056053,22000
Nuclear,IB,MTU15-DA,PC4,Flat,-270.5171756875991,22000
Nuclear,IB,MTU15-DA,PC4,Midday,-271.6811313504726,22000
Nuclear,IB,MTU15-DA,PC5,Critical,233.70058365448617,22000
Nuclear,IB,MTU15-DA,PC5,Flat,215.69182659808612,22000
Nuclear,IB,MTU15-DA,PC5,Midday,223.83640106852928,22000
Wind,OTH,ISP15,PC1,Critical,-49.79419528833567,15226
Wind,OTH,ISP15,PC1,Flat,-46.83487299927142,15226
Wind,OTH,ISP15,PC1,Midday,-43.51379811549599,15226
Wind,OTH,ISP15,PC2,Critical,-8.56186413974185,15226
Wind,OTH,ISP15,PC2,Flat,-16.26449451305229,15226
Wind,OTH,ISP15,PC2,Midday,-14.3882663130332,15226
Wind,OTH,ISP15,PC3,Critical,3.9617255114563785,15226
Wind,OTH,ISP15,PC3,Flat,8.242790912264008,15226
Wind,OTH,ISP15,PC3,Midday,4.158684215477231,15226
Wind,OTH,ISP15,PC4,Critical,2.201007869323577,15226
Wind,OTH,ISP15,PC4,Flat,2.050761280472279,15226
Wind,OTH,ISP15,PC4,Midday,1.5954361731379603,15226
Wind,OTH,ISP15,PC5,Critical,8.632515192085615,15226
Wind,OTH,ISP15,PC5,Flat,9.97126290099846,15226
Wind,OTH,ISP15,PC5,Midday,6.729659435286386,15226
Wind,OTH,MTU15-IDA,PC1,Critical,16.627932406458413,20984
Wind,OTH,MTU15-IDA,PC1,Flat,12.212696116116016,20984
Wind,OTH,MTU15-IDA,PC1,Midday,25.979034909444735,20984
Wind,OTH,MTU15-IDA,PC2,Critical,-0.915805614970919,20984
Wind,OTH,MTU15-IDA,PC2,Flat,9.029560699184122,20984
Wind,OTH,MTU15-IDA,PC2,Midday,9.768922772813116,20984
Wind,OTH,MTU15-IDA,PC3,Critical,1.3099562266743352,20984
Wind,OTH,MTU15-IDA,PC3,Flat,-0.4182893961551766,20984
Wind,OTH,MTU15-IDA,PC3,Midday,3.328729475659908,20984
Wind,OTH,MTU15-IDA,PC4,Critical,0.8422342526307557,20984
Wind,OTH,MTU15-IDA,PC4,Flat,-2.2196542488649396,20984
Wind,OTH,MTU15-IDA,PC4,Midday,1.4741705838986707,20984
Wind,OTH,MTU15-IDA,PC5,Critical,-3.6573024843848385,20984
Wind,OTH,MTU15-IDA,PC5,Flat,-3.828542116628481,20984
Wind,OTH,MTU15-IDA,PC5,Midday,0.8693449327264515,20984
Wind,OTH,MTU15-DA,PC1,Critical,7.7994863475029215,82342
Wind,OTH,MTU15-DA,PC1,Flat,-71.95443346589188,82342
Wind,OTH,MTU15-DA,PC1,Midday,-90.03358808418174,82342
Wind,OTH,MTU15-DA,PC2,Critical,16.55958608081906,82342
Wind,OTH,MTU15-DA,PC2,Flat,4.082314972307543,82342
Wind,OTH,MTU15-DA,PC2,Midday,-10.61096716017013,82342
Wind,OTH,MTU15-DA,PC3,Critical,-11.681212072440989,82342
Wind,OTH,MTU15-DA,PC3,Flat,-7.416004011147439,82342
Wind,OTH,MTU15-DA,PC3,Midday,-29.19641988979393,82342
Wind,OTH,MTU15-DA,PC4,Critical,10.006981960475802,82342
Wind,OTH,MTU15-DA,PC4,Flat,15.049098000884207,82342
Wind,OTH,MTU15-DA,PC4,Midday,7.55769370244516,82342
Wind,OTH,MTU15-DA,PC5,Critical,-8.037060780592627,82342
Wind,OTH,MTU15-DA,PC5,Flat,-6.53987121086618,82342
Wind,OTH,MTU15-DA,PC5,Midday,-23.424419269711617,82342
Solar PV,OTH,ISP15,PC1,Critical,474.308662962551,9682
Solar PV,OTH,ISP15,PC1,Flat,1234.2334371623047,9682
Solar PV,OTH,ISP15,PC1,Midday,-222.4166318313961,9682
Solar PV,OTH,ISP15,PC2,Critical,39.028857031324385,9682
Solar PV,OTH,ISP15,PC2,Flat,9.856467326059175,9682
Solar PV,OTH,ISP15,PC2,Midday,55.549139364346985,9682
Solar PV,OTH,ISP15,PC3,Critical,10.590743832870725,9682
Solar PV,OTH,ISP15,PC3,Flat,63.794151277386774,9682
Solar PV,OTH,ISP15,PC3,Midday,-23.528970205293714,9682
Solar PV,OTH,ISP15,PC4,Critical,29.788498788322638,9682
Solar PV,OTH,ISP15,PC4,Flat,48.9336909587212,9682
Solar PV,OTH,ISP15,PC4,Midday,8.500279078960641,9682
Solar PV,OTH,ISP15,PC5,Critical,0.2234242718181729,9682
Solar PV,OTH,ISP15,PC5,Flat,14.881757937644899,9682
Solar PV,OTH,ISP15,PC5,Midday,-8.509980621284754,9682
Solar PV,OTH,MTU15-IDA,PC1,Critical,416.10500471715903,14128
Solar PV,OTH,MTU15-IDA,PC1,Flat,756.6911008405161,14128
Solar PV,OTH,MTU15-IDA,PC1,Midday,617.2237118614237,14128
Solar PV,OTH,MTU15-IDA,PC2,Critical,-78.29557953063343,14128
Solar PV,OTH,MTU15-IDA,PC2,Flat,-104.62670995512194,14128
Solar PV,OTH,MTU15-IDA,PC2,Midday,-139.86966001298887,14128
Solar PV,OTH,MTU15-IDA,PC3,Critical,33.423187234938275,14128
Solar PV,OTH,MTU15-IDA,PC3,Flat,140.13179084657537,14128
Solar PV,OTH,MTU15-IDA,PC3,Midday,-46.61953872982556,14128
Solar PV,OTH,MTU15-IDA,PC4,Critical,-61.70062333332937,14128
Solar PV,OTH,MTU15-IDA,PC4,Flat,-179.5428306247534,14128
Solar PV,OTH,MTU15-IDA,PC4,Midday,-72.31993568928617,14128
Solar PV,OTH,MTU15-IDA,PC5,Critical,7.488378500174128,14128
Solar PV,OTH,MTU15-IDA,PC5,Flat,123.86389849646427,14128
Solar PV,OTH,MTU15-IDA,PC5,Midday,-24.47486157359987,14128
Solar PV,OTH,MTU15-DA,PC1,Critical,1599.3341320507868,54478
Solar PV,OTH,MTU15-DA,PC1,Flat,-954.7516008756149,54478
Solar PV,OTH,MTU15-DA,PC1,Midday,884.5651554306909,54478
Solar PV,OTH,MTU15-DA,PC2,Critical,102.37244304759862,54478
Solar PV,OTH,MTU15-DA,PC2,Flat,2707.601960630256,54478
Solar PV,OTH,MTU15-DA,PC2,Midday,-46.166481958137766,54478
Solar PV,OTH,MTU15-DA,PC3,Critical,6.233538018823392,54478
Solar PV,OTH,MTU15-DA,PC3,Flat,-713.3490716831856,54478
Solar PV,OTH,MTU15-DA,PC3,Midday,-28.773563096800043,54478
Solar PV,OTH,MTU15-DA,PC4,Critical,-2.0502030940934683,54478
Solar PV,OTH,MTU15-DA,PC4,Flat,116.84260876726562,54478
Solar PV,OTH,MTU15-DA,PC4,Midday,-33.40904475334569,54478
Solar PV,OTH,MTU15-DA,PC5,Critical,58.52148061959453,54478
Solar PV,OTH,MTU15-DA,PC5,Flat,220.3892266689454,54478
Solar PV,OTH,MTU15-DA,PC5,Midday,37.05131890337739,54478
Cogen,OTH,ISP15,PC1,Critical,-25.620443729607913,11013
Cogen,OTH,ISP15,PC1,Flat,-26.4445599504856,11013
Cogen,OTH,ISP15,PC1,Midday,-26.303820604741457,11013
Cogen,OTH,ISP15,PC2,Critical,-8.961783794270335,11013
Cogen,OTH,ISP15,PC2,Flat,-9.64358469288806,11013
Cogen,OTH,ISP15,PC2,Midday,-17.343926321496866,11013
Cogen,OTH,ISP15,PC3,Critical,10.559962461722701,11013
Cogen,OTH,ISP15,PC3,Flat,11.52724909334096,11013
Cogen,OTH,ISP15,PC3,Midday,7.240236511881578,11013
Cogen,OTH,ISP15,PC4,Critical,9.250936770901323,11013
Cogen,OTH,ISP15,PC4,Flat,10.602238974846374,11013
Cogen,OTH,ISP15,PC4,Midday,8.829104792764436,11013
Cogen,OTH,ISP15,PC5,Critical,9.127131746745988,11013
Cogen,OTH,ISP15,PC5,Flat,6.360357041733154,11013
Cogen,OTH,ISP15,PC5,Midday,7.560619297196166,11013
Cogen,OTH,MTU15-IDA,PC1,Critical,4.949163457090804,14920
Cogen,OTH,MTU15-IDA,PC1,Flat,24.337314754282694,14920
Cogen,OTH,MTU15-IDA,PC1,Midday,22.131425361479838,14920
Cogen,OTH,MTU15-IDA,PC2,Critical,-20.511614403203026,14920
Cogen,OTH,MTU15-IDA,PC2,Flat,-0.6234492645817831,14920
Cogen,OTH,MTU15-IDA,PC2,Midday,3.1503287646704514,14920
Cogen,OTH,MTU15-IDA,PC3,Critical,13.902106934402722,14920
Cogen,OTH,MTU15-IDA,PC3,Flat,0.4637477292534644,14920
Cogen,OTH,MTU15-IDA,PC3,Midday,7.555989083651236,14920
Cogen,OTH,MTU15-IDA,PC4,Critical,-23.564008201295692,14920
Cogen,OTH,MTU15-IDA,PC4,Flat,-29.44727190978698,14920
Cogen,OTH,MTU15-IDA,PC4,Midday,-29.58417356765603,14920
Cogen,OTH,MTU15-IDA,PC5,Critical,-43.981441857266134,14920
Cogen,OTH,MTU15-IDA,PC5,Flat,-47.03125961907341,14920
Cogen,OTH,MTU15-IDA,PC5,Midday,-47.269359521918055,14920
Cogen,OTH,MTU15-DA,PC1,Critical,121.17659100282366,58483
Cogen,OTH,MTU15-DA,PC1,Flat,31.984053234632427,58483
Cogen,OTH,MTU15-DA,PC1,Midday,30.705348988441344,58483
Cogen,OTH,MTU15-DA,PC2,Critical,181.76869413377196,58483
Cogen,OTH,MTU15-DA,PC2,Flat,177.74693537872204,58483
Cogen,OTH,MTU15-DA,PC2,Midday,178.41310107973854,58483
Cogen,OTH,MTU15-DA,PC3,Critical,-136.2233104154564,58483
Cogen,OTH,MTU15-DA,PC3,Flat,-135.90219354794021,58483
Cogen,OTH,MTU15-DA,PC3,Midday,-143.4608972604656,58483
Cogen,OTH,MTU15-DA,PC4,Critical,-55.99783485595204,58483
Cogen,OTH,MTU15-DA,PC4,Flat,-50.07986171803971,58483
Cogen,OTH,MTU15-DA,PC4,Midday,-46.98237604832841,58483
Cogen,OTH,MTU15-DA,PC5,Critical,-10.238333536421285,58483
Cogen,OTH,MTU15-DA,PC5,Flat,-10.69571961357694,58483
Cogen,OTH,MTU15-DA,PC5,Midday,-10.334192747794084,58483
Solar Thermal,OTH,ISP15,PC1,Critical,68.28244020964327,4801
Solar Thermal,OTH,ISP15,PC1,Flat,102.7192886358452,4801
Solar Thermal,OTH,ISP15,PC1,Midday,20.567230530936435,4801
Solar Thermal,OTH,ISP15,PC2,Critical,11.134619532238675,4801
Solar Thermal,OTH,ISP15,PC2,Flat,9.523923754230761,4801
Solar Thermal,OTH,ISP15,PC2,Midday,24.18764878767866,4801
Solar Thermal,OTH,ISP15,PC3,Critical,4.883396506181372,4801
Solar Thermal,OTH,ISP15,PC3,Flat,12.62850909873335,4801
Solar Thermal,OTH,ISP15,PC3,Midday,-7.235122599868518,4801
Solar Thermal,OTH,ISP15,PC4,Critical,-0.9253291150747283,4801
Solar Thermal,OTH,ISP15,PC4,Flat,3.9216656111573736,4801
Solar Thermal,OTH,ISP15,PC4,Midday,-5.79300298468694,4801
Solar Thermal,OTH,ISP15,PC5,Critical,2.5105907708722768,4801
Solar Thermal,OTH,ISP15,PC5,Flat,3.2142058902939956,4801
Solar Thermal,OTH,ISP15,PC5,Midday,3.6365501600568866,4801
Solar Thermal,OTH,MTU15-IDA,PC1,Critical,-22.93330019295149,6703
Solar Thermal,OTH,MTU15-IDA,PC1,Flat,-142.3720348951326,6703
Solar Thermal,OTH,MTU15-IDA,PC1,Midday,-18.95963784530823,6703
Solar Thermal,OTH,MTU15-IDA,PC2,Critical,25.946690459586517,6703
Solar Thermal,OTH,MTU15-IDA,PC2,Flat,10.951534055748166,6703
Solar Thermal,OTH,MTU15-IDA,PC2,Midday,15.176571651551667,6703
Solar Thermal,OTH,MTU15-IDA,PC3,Critical,-25.815232716077386,6703
Solar Thermal,OTH,MTU15-IDA,PC3,Flat,-43.71851729583808,6703
Solar Thermal,OTH,MTU15-IDA,PC3,Midday,-11.298898823003977,6703
Solar Thermal,OTH,MTU15-IDA,PC4,Critical,-3.0597700201953653,6703
Solar Thermal,OTH,MTU15-IDA,PC4,Flat,-9.986725717275997,6703
Solar Thermal,OTH,MTU15-IDA,PC4,Midday,1.4099441876306602,6703
Solar Thermal,OTH,MTU15-IDA,PC5,Critical,3.2901197729980565,6703
Solar Thermal,OTH,MTU15-IDA,PC5,Flat,-0.42478707448653497,6703
Solar Thermal,OTH,MTU15-IDA,PC5,Midday,8.190064239258884,6703
Solar Thermal,OTH,MTU15-DA,PC1,Critical,-41.56596835235823,26991
Solar Thermal,OTH,MTU15-DA,PC1,Flat,-34.75906351962204,26991
Solar Thermal,OTH,MTU15-DA,PC1,Midday,-29.700576437810124,26991
Solar Thermal,OTH,MTU15-DA,PC2,Critical,13.114583232795363,26991
Solar Thermal,OTH,MTU15-DA,PC2,Flat,13.458574997022897,26991
Solar Thermal,OTH,MTU15-DA,PC2,Midday,9.56176094768863,26991
Solar Thermal,OTH,MTU15-DA,PC3,Critical,13.84672918872912,26991
Solar Thermal,OTH,MTU15-DA,PC3,Flat,11.895697323337519,26991
Solar Thermal,OTH,MTU15-DA,PC3,Midday,18.07814153281585,26991
Solar Thermal,OTH,MTU15-DA,PC4,Critical,2.8248138980445994,26991
Solar Thermal,OTH,MTU15-DA,PC4,Flat,0.2527083237256815,26991
Solar Thermal,OTH,MTU15-DA,PC4,Midday,-3.5222414580712975,26991
Solar Thermal,OTH,MTU15-DA,PC5,Critical,-3.1348540497464694,26991
Solar Thermal,OTH,MTU15-DA,PC5,Flat,3.045346262016832,26991
Solar Thermal,OTH,MTU15-DA,PC5,Midday,-6.215757581827552,26991
